,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,0,9,4,0,0,0,1,2,3
Rain,0,18,12,4,0,0,0,0,1,3
Römerswil,0,15,8,4,0,1,0,1,1,3
Rothenburg,0,26,17,16,3,8,1,0,2,3
Schongau,0,4,3,3,0,0,0,0,0,3
Adligenswil,0,1,3,1,0,1,0,1,4,3
Buchrain,0,5,17,12,0,0,0,12,2,3
Dierikon,0,0,2,0,0,0,0,0,0,3
Ebikon,0,5,69,8,1,9,0,0,6,3
Gisikon,0,1,3,1,0,0,0,0,0,3
Greppen,0,10,8,2,3,0,1,8,5,3
Horw,0,26,84,37,0,16,1,0,13,3
Kriens,1,30,104,43,0,174,3,0,10,3
Luzern,3,40,332,162,4,949,0,39,4,3
Malters,1,36,48,28,0,0,0,0,6,3
Meggen,0,19,53,51,0,22,1,0,6,3
Meierskappel,0,9,8,4,3,0,0,0,3,3
Root,0,7,27,2,0,0,0,1,4,3
Schwarzenberg,1,17,5,3,0,0,0,0,4,3
Udligenswil,0,12,4,3,0,0,1,0,2,3
Vitznau,0,26,25,13,1,0,0,6,11,3
Weggis,0,51,93,55,0,2,2,15,26,3
Beromünster,0,40,82,43,0,0,0,22,23,3
Büron,0,16,19,6,0,0,0,0,1,3
Buttisholz,0,15,9,0,0,0,0,2,5,3
Eich,0,2,5,4,2,0,0,0,5,3
Geuensee,0,7,17,4,0,0,0,0,0,3
Grosswangen,0,20,30,9,0,0,0,1,3,3
Hildisrieden,0,4,2,3,0,0,0,0,1,3
Knutwil,0,6,6,2,0,0,0,0,1,3
Mauensee,0,7,6,3,0,0,0,0,0,3
Neuenkirch,0,85,50,12,0,0,0,8,3,3
Nottwil,0,18,12,6,0,0,0,1,1,3
Oberkirch,0,23,16,18,2,0,2,0,2,3
Rickenbach (LU),0,6,35,20,0,0,0,0,0,3
Ruswil,0,39,51,17,1,1,1,2,2,3
Schenkon,0,8,6,5,0,1,2,0,5,3
Schlierbach,0,4,3,2,0,0,0,0,0,3
Sempach,0,12,14,12,0,0,0,9,2,3
Sursee,0,12,74,34,0,0,0,4,11,3
Triengen,0,27,35,13,0,0,0,3,3,3
Wolhusen,0,28,46,19,1,0,0,5,7,3
Alberswil,0,3,1,0,0,0,1,0,1,3
Altbüron,0,0,6,1,0,0,0,4,1,3
Altishofen,0,9,8,5,0,0,0,0,1,3
Dagmersellen,1,22,34,21,0,1,0,0,2,3
Egolzwil,0,5,11,2,0,0,0,0,0,3
Ettiswil,0,14,12,11,0,0,0,3,1,3
Fischbach,0,8,5,4,0,0,0,0,0,3
Grossdietwil,0,10,7,0,0,0,0,0,3,3
Hergiswil bei Willisau,0,27,5,5,0,0,0,3,0,3
Luthern,0,18,8,1,0,0,0,8,1,3
Menznau,0,30,12,4,0,0,0,0,5,3
Nebikon,0,6,20,6,0,1,0,0,2,3
Pfaffnau,0,13,25,16,0,3,0,5,4,3
Reiden,0,31,91,20,1,1,0,4,15,3
Roggliswil,0,10,5,2,0,0,0,0,2,3
Schötz,0,19,28,5,1,0,0,0,6,3
Ufhusen,0,9,9,1,0,0,0,0,1,3
Wauwil,0,0,10,6,0,0,0,0,1,3
Wikon,1,8,22,6,0,3,0,0,1,3
Zell (LU),0,18,33,4,0,0,0,0,3,3
Willisau,0,68,63,25,0,0,0,9,8,3
Altdorf (UR),0,26,102,39,0,0,0,7,16,4
Andermatt,0,3,23,4,0,0,0,9,1,4
Attinghausen,0,11,7,7,0,0,0,0,5,4
Bürglen (UR),0,49,22,3,2,1,0,1,11,4
Erstfeld,0,45,46,35,0,0,0,0,7,4
Flüelen,0,18,22,8,0,0,0,0,5,4
Göschenen,0,13,2,0,0,0,1,0,3,4
Gurtnellen,0,11,7,0,0,0,0,0,6,4
Hospental,0,0,3,0,0,0,0,0,0,4
Isenthal,0,42,1,0,0,0,0,0,0,4
Realp,0,2,3,0,0,0,13,0,0,4
Schattdorf,0,18,29,3,0,0,1,0,7,4
Seedorf (UR),0,4,5,4,0,0,0,0,3,4
Seelisberg,0,10,4,0,0,0,0,0,9,4
Silenen,1,37,14,2,0,0,0,0,10,4
Sisikon,0,6,3,1,3,0,9,0,4,4
Spiringen,0,23,4,0,0,0,4,0,5,4
Unterschächen,0,17,2,1,0,0,1,0,3,4
Wassen,0,33,8,0,0,0,5,0,6,4
Einsiedeln,0,61,94,23,1,16,0,1,15,5
Gersau,0,2,2,0,1,0,0,0,0,5
Feusisberg,0,13,19,5,0,4,0,1,2,5
Freienbach,2,9,30,12,0,25,1,0,12,5
Wollerau,0,2,10,2,0,8,0,0,3,5
Küssnacht (SZ),0,21,76,15,8,9,0,3,11,5
Altendorf,1,15,31,2,0,2,1,1,4,5
Galgenen,0,12,45,3,0,2,0,0,6,5
Innerthal,0,17,4,1,0,0,0,0,3,5
Lachen,0,7,66,10,0,12,0,3,22,5
Reichenburg,0,10,23,2,0,5,0,0,0,5
Schübelbach,0,16,55,8,0,2,0,1,7,5
Tuggen,0,5,7,4,0,0,0,0,1,5
Vorderthal,0,15,20,4,0,0,0,0,2,5
Wangen (SZ),0,10,48,3,0,0,0,7,6,5
Alpthal,0,2,3,0,4,0,0,0,1,5
Arth,0,34,63,13,0,8,0,4,8,5
Illgau,0,7,1,1,0,0,0,0,0,5
Ingenbohl,0,22,35,10,0,4,0,24,12,5
Lauerz,0,2,1,0,0,0,0,0,0,5
Morschach,0,7,12,2,0,0,0,0,4,5
Muotathal,0,105,6,0,0,0,0,1,2,5
Oberiberg,0,3,3,1,1,0,0,1,2,5
Riemenstalden,0,2,0,0,0,0,0,0,0,5
Rothenthurm,0,6,3,1,0,0,0,2,1,5
Sattel,0,6,5,0,0,0,0,1,0,5
Schwyz,0,50,99,4,3,10,1,16,7,5
Steinen,0,9,20,2,0,5,0,0,1,5
Steinerberg,0,2,2,1,0,0,0,0,0,5
Unteriberg,0,0,9,0,1,0,0,0,0,5
Alpnach,0,19,24,5,0,1,2,5,12,6
Engelberg,0,13,33,8,1,0,0,8,13,6
Giswil,0,48,30,9,0,1,3,14,10,6
Kerns,0,36,31,6,1,0,1,3,12,6
Lungern,0,19,21,5,0,0,6,1,5,6
Sachseln,0,11,25,9,1,0,0,11,2,6
Sarnen,0,30,56,20,1,0,1,3,15,6
Beckenried,0,34,23,5,0,0,0,0,7,7
Buochs,0,12,30,15,0,0,0,0,4,7
Dallenwil,0,9,9,0,0,0,0,0,0,7
Emmetten,0,1,0,1,0,0,2,1,0,7
Ennetbürgen,0,10,18,6,0,0,0,1,4,7
Ennetmoos,0,7,5,0,0,0,0,1,0,7
Hergiswil (NW),0,8,72,12,0,0,0,4,8,7
Oberdorf (NW),0,8,3,4,0,0,0,0,2,7
Stans,0,11,51,15,0,0,0,11,5,7
Stansstad,0,8,23,2,0,0,1,1,2,7
Wolfenschiessen,0,14,7,1,0,0,0,0,2,7
Glarus Nord,0,136,301,32,0,54,5,4,31,8
Glarus Süd,0,257,196,57,2,3,8,1,66,8
Glarus,1,94,269,35,0,59,1,1,24,8
Baar,0,9,91,13,1,44,0,0,11,9
Cham,0,9,84,21,0,40,0,0,4,9
Hünenberg,0,3,18,8,0,1,1,1,0,9
Menzingen,0,14,7,1,0,0,0,2,0,9
Neuheim,0,2,3,0,1,0,0,0,0,9
Oberägeri,0,13,31,5,1,1,2,0,8,9
Risch,0,6,30,2,0,7,0,0,6,9
Steinhausen,0,3,12,1,0,3,0,0,1,9
Unterägeri,0,12,34,5,1,0,0,2,3,9
Walchwil,0,6,13,4,0,0,0,0,0,9
Zug,0,14,167,63,2,183,0,12,6,9
Châtillon (FR),0,0,0,1,0,0,0,0,0,10
Cugy (FR),0,4,17,1,0,1,0,1,4,10
Gletterens,0,2,6,3,1,0,0,0,1,10
Lully (FR),0,2,7,6,0,0,0,0,2,10
Montagny (FR),1,13,29,2,0,0,0,1,6,10
Nuvilly,0,1,5,1,0,0,0,0,3,10
Prévondavaux,0,3,0,0,0,0,0,0,0,10
Saint-Aubin (FR),0,4,23,12,0,0,0,0,3,10
Sévaz,0,1,3,3,0,0,0,0,0,10
Surpierre,0,15,13,3,0,3,0,0,1,10
Vallon,1,0,5,3,0,0,0,0,0,10
Les Montets,0,9,20,10,0,2,0,0,4,10
Delley-Portalban,0,9,13,5,0,0,2,0,5,10
Belmont-Broye,0,16,54,30,0,1,0,2,5,10
Estavayer,0,20,51,30,0,15,5,0,12,10
Cheyres-Châbles,1,4,6,5,0,0,0,0,3,10
Billens-Hennens,0,3,3,1,0,0,0,0,0,10
Le Châtelard,0,3,5,2,0,0,0,0,0,10
Châtonnaye,0,1,8,3,0,3,0,0,0,10
Grangettes,0,1,0,0,0,0,1,0,1,10
Massonnens,0,1,6,0,0,0,0,0,0,10
Mézières (FR),0,2,8,2,0,1,0,0,0,10
Romont (FR),0,6,31,6,0,2,0,7,4,10
Rue,0,8,13,4,0,2,0,0,0,10
Siviriez,0,13,28,8,0,1,0,1,5,10
Ursy,0,13,16,6,0,0,0,0,1,10
Vuisternens-devant-Romont,1,18,25,10,0,1,0,0,6,10
Villorsonnens,0,6,24,8,0,1,0,0,2,10
Torny,0,4,7,3,0,2,0,0,0,10
Villaz,0,4,23,18,0,0,0,0,2,10
Haut-Intyamon,0,11,19,6,0,0,2,1,1,10
Pont-en-Ogoz,0,9,5,6,0,0,0,0,1,10
Botterens,0,0,4,2,1,0,0,0,0,10
Broc,0,3,33,6,1,1,0,10,0,10
Bulle,0,18,111,17,0,0,0,70,3,10
Châtel-sur-Montsalvens,0,1,6,2,0,0,0,0,0,10
Corbières,0,4,11,5,0,0,0,0,0,10
Crésuz,0,2,3,1,0,0,0,0,0,10
Echarlens,0,0,10,5,0,0,0,0,0,10
Grandvillard,0,5,2,3,0,0,0,0,1,10
Gruyères,0,7,23,8,0,2,0,1,0,10
Hauteville,0,8,4,3,0,0,0,0,2,10
Jaun,0,11,15,2,0,1,0,0,2,10
Marsens,1,8,3,5,0,0,0,1,0,10
Morlon,0,0,0,1,0,0,0,0,1,10
Le Pâquier (FR),0,5,8,2,0,0,1,1,1,10
Pont-la-Ville,0,3,3,2,0,0,0,0,0,10
Riaz,0,3,14,4,0,0,0,0,0,10
La Roche,0,14,12,3,0,0,1,0,1,10
Sâles,0,6,17,7,0,1,0,0,2,10
Sorens,0,2,9,2,0,1,0,0,0,10
Vaulruz,0,7,9,6,1,0,0,0,0,10
Vuadens,0,3,18,6,0,1,0,2,1,10
Bas-Intyamon,0,6,12,4,0,0,0,0,1,10
Val-de-Charmey,2,20,32,7,0,1,0,3,1,10
Autigny,0,7,8,5,0,0,0,0,1,10
Avry,0,4,11,3,0,0,0,0,0,10
Belfaux,1,4,15,9,0,2,0,0,1,10
Chénens,0,4,5,4,0,1,0,0,1,10
Corminboeuf,0,3,12,2,0,0,0,0,1,10
Cottens (FR),2,4,2,1,0,0,0,0,0,10
Ferpicloz,0,0,4,1,0,1,0,0,0,10
Fribourg,1,9,224,41,2,223,0,13,11,10
Givisiez,0,1,4,4,0,2,0,0,0,10
Granges-Paccot,0,1,5,1,0,2,0,0,0,10
Marly,0,3,31,7,0,3,0,0,4,10
Matran,0,3,6,3,0,1,0,0,1,10
Neyruz (FR),0,2,6,5,0,0,0,1,1,10
Pierrafortscha,0,1,1,2,0,1,0,0,0,10
Le Mouret,0,8,28,5,0,0,0,2,1,10
Treyvaux,0,7,8,4,0,0,0,2,1,10
Villars-sur-Glâne,0,4,22,11,0,6,0,1,0,10
Villarsel-sur-Marly,0,0,1,0,0,0,0,0,0,10
Hauterive (FR),0,3,16,6,0,0,0,1,3,10
La Brillaz,1,5,15,13,0,0,0,0,1,10
La Sonnaz,0,3,4,1,0,0,0,0,0,10
Gibloux,0,15,46,25,0,0,0,1,8,10
Prez,2,5,24,4,0,3,0,1,6,10
Bois-d'Amont,0,3,9,7,0,0,0,1,1,10
Courgevaux,0,2,7,3,0,0,0,0,1,10
Courtepin,0,11,24,16,0,1,0,0,2,10
Cressier (FR),0,0,8,2,0,0,0,0,0,10
Fräschels,0,2,6,6,0,0,0,0,0,10
Greng,0,2,0,0,0,0,1,0,0,10
Gurmels,1,14,32,14,0,0,0,2,2,10
Kerzers,1,11,54,30,0,1,0,0,2,10
Kleinbösingen,0,1,6,1,0,0,0,0,0,10
Meyriez,0,0,10,0,0,0,0,1,0,10
Misery-Courtion,0,5,19,4,0,3,0,0,3,10
Muntelier,0,0,13,6,0,1,2,0,2,10
Murten,1,19,109,62,0,3,1,16,5,10
Ried bei Kerzers,0,8,16,12,0,0,0,0,0,10
Mont-Vully,0,14,56,35,1,0,3,0,11,10
Brünisried,0,5,10,5,0,0,0,0,0,10
Düdingen,0,21,54,36,0,4,1,4,4,10
Giffers,0,5,18,13,0,0,0,0,1,10
Bösingen,0,10,18,19,0,0,0,1,3,10
Heitenried,1,6,7,6,0,0,0,1,0,10
Plaffeien,0,33,20,9,0,0,0,2,5,10
Plasselb,0,6,14,2,0,0,0,0,1,10
Rechthalten,0,7,7,4,0,0,0,2,1,10
St. Silvester,0,6,7,2,0,0,0,0,1,10
St. Ursen,0,7,8,12,0,0,0,0,2,10
Schmitten (FR),1,16,14,18,0,0,0,2,7,10
Tafers,2,40,48,31,0,0,0,13,6,10
Tentlingen,0,4,2,4,0,0,0,0,0,10
Ueberstorf,1,23,18,10,0,0,0,0,2,10
Wünnewil-Flamatt,0,5,55,13,0,0,0,4,2,10
Attalens,0,4,14,4,0,4,0,1,1,10
Bossonnens,0,2,8,4,0,1,0,0,0,10
Châtel-Saint-Denis,1,50,72,18,0,1,0,0,13,10
Granges (Veveyse),0,4,5,1,0,2,0,0,0,10
Remaufens,0,1,5,0,0,0,0,0,0,10
Saint-Martin (FR),0,5,13,4,0,0,0,0,2,10
Semsales,0,12,6,7,0,0,0,1,1,10
Le Flon,0,6,11,4,0,0,0,0,2,10
La Verrerie,0,10,3,5,0,0,0,0,1,10
Egerkingen,0,4,31,16,0,12,0,0,3,11
Härkingen,0,3,19,5,0,0,0,0,5,11
Kestenholz,0,1,34,5,0,0,0,0,1,11
Neuendorf,0,4,28,5,0,0,0,0,4,11
Niederbuchsiten,0,4,8,4,0,0,0,0,1,11
Oberbuchsiten,0,8,36,11,0,8,0,0,6,11
Oensingen,0,9,83,21,0,4,0,2,4,11
Wolfwil,0,12,45,31,1,1,0,0,9,11
Aedermannsdorf,0,3,4,2,0,0,0,0,1,11
Balsthal,0,16,300,48,0,9,0,0,15,11
Herbetswil,0,6,12,2,0,0,0,10,0,11
Holderbank (SO),0,4,20,5,0,0,0,0,0,11
Laupersdorf,0,14,38,13,0,0,0,3,3,11
Matzendorf,0,5,26,9,0,0,0,0,2,11
Mümliswil-Ramiswil,0,19,64,6,0,0,0,0,3,11
Welschenrohr-Gänsbrunnen,0,4,58,11,0,0,0,1,0,11
Biezwil,0,2,5,0,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,5,11,1,0,0,0,3,2,11
Messen,0,11,13,3,1,0,0,2,2,11
Schnottwil,0,6,5,1,0,0,0,0,0,11
Unterramsern,0,5,2,1,0,0,0,1,1,11
Lüsslingen-Nennigkofen,0,5,26,4,0,0,0,0,1,11
Buchegg,0,23,37,12,0,0,0,4,2,11
Bättwil,0,1,10,0,0,0,0,0,0,11
Büren (SO),0,4,5,1,0,0,0,0,1,11
Dornach,0,14,64,9,0,126,0,2,4,11
Gempen,0,3,7,1,0,0,0,0,0,11
Hochwald,0,4,6,0,0,0,0,0,0,11
Hofstetten-Flüh,0,8,38,5,0,0,0,0,2,11
Metzerlen-Mariastein,0,3,7,1,0,0,0,0,1,11
Nuglar-St. Pantaleon,0,10,18,1,0,0,0,0,4,11
Rodersdorf,0,3,6,1,0,0,0,0,0,11
Seewen,0,10,13,2,1,0,0,0,1,11
Witterswil,0,1,8,1,0,0,0,0,2,11
Hauenstein-Ifenthal,0,3,1,0,0,0,0,0,2,11
Kienberg,0,2,3,1,0,0,0,0,2,11
Lostorf,0,6,49,9,0,4,0,0,0,11
Niedergösgen,0,14,120,33,1,4,0,7,4,11
Obergösgen,0,5,34,12,0,8,0,0,2,11
Stüsslingen,0,16,17,4,0,0,0,0,0,11
Trimbach,2,8,92,26,0,155,0,0,6,11
Winznau,0,11,45,11,0,1,0,0,0,11
Wisen (SO),0,2,3,1,0,0,0,0,1,11
Erlinsbach (SO),1,30,48,14,0,3,0,0,7,11
Aeschi (SO),0,12,16,8,0,0,0,0,3,11
Biberist,1,8,116,41,0,143,0,6,8,11
Bolken,0,0,12,6,0,0,0,0,3,11
Deitingen,0,3,20,3,0,24,0,0,0,11
Derendingen,0,5,64,15,0,152,0,5,2,11
Etziken,0,4,17,0,0,1,0,1,1,11
Gerlafingen,0,3,69,15,0,119,0,0,3,11
Horriwil,0,2,6,2,0,1,0,0,0,11
Hüniken,0,0,0,0,0,0,0,0,1,11
Kriegstetten,0,2,27,4,0,4,0,1,1,11
Lohn-Ammannsegg,0,0,18,12,0,0,0,0,5,11
Luterbach,0,4,62,1,1,61,0,2,5,11
Obergerlafingen,0,2,17,6,0,21,0,0,0,11
Recherswil,0,3,13,5,0,31,0,1,1,11
Subingen,0,5,41,13,0,8,0,0,5,11
Zuchwil,0,9,79,39,0,177,0,12,3,11
Drei Höfe,0,3,19,3,0,0,0,0,1,11
Balm bei Günsberg,0,2,1,0,0,0,0,0,0,11
Bellach,0,1,18,11,0,28,0,0,2,11
Bettlach,0,5,31,4,0,17,0,0,1,11
Feldbrunnen-St. Niklaus,0,0,14,0,0,4,0,0,1,11
Flumenthal,0,4,17,6,1,0,0,0,4,11
Grenchen,1,19,177,29,0,279,0,2,4,11
Günsberg,0,5,14,8,0,0,0,0,0,11
Hubersdorf,0,0,9,4,0,0,0,0,1,11
Kammersrohr,0,2,2,0,0,0,0,0,0,11
Langendorf,0,6,52,13,0,70,0,1,2,11
Lommiswil,0,3,6,2,0,0,0,0,1,11
Oberdorf (SO),0,5,14,7,0,7,0,0,4,11
Riedholz,0,4,52,6,0,1,0,4,2,11
Rüttenen,0,4,18,8,0,25,0,0,0,11
Selzach,0,16,31,6,0,22,0,1,1,11
Boningen,0,6,14,2,0,0,0,0,0,11
Däniken,0,5,48,14,0,3,0,0,5,11
Dulliken,0,7,92,23,0,7,0,1,8,11
Eppenberg-Wöschnau,0,1,8,2,0,0,0,2,0,11
Fulenbach,2,4,40,3,0,0,0,0,1,11
Gretzenbach,0,11,53,13,0,0,0,0,3,11
Gunzgen,0,4,19,4,0,0,0,0,3,11
Hägendorf,0,16,71,13,2,3,0,0,2,11
Kappel (SO),0,5,36,7,0,0,0,1,1,11
Olten,2,3,269,138,3,647,0,1,16,11
Rickenbach (SO),0,0,9,5,1,1,0,0,2,11
Schönenwerd,2,10,191,46,2,1,0,0,10,11
Starrkirch-Wil,0,3,34,18,0,5,0,0,1,11
Walterswil (SO),0,11,5,3,0,6,0,0,1,11
Wangen bei Olten,0,6,97,27,0,12,0,1,5,11
Solothurn,0,21,211,52,0,492,0,9,17,11
Bärschwil,0,10,15,1,0,0,0,0,0,11
Beinwil (SO),0,7,1,0,0,0,0,0,0,11
Breitenbach,0,4,58,5,0,7,0,0,4,11
Büsserach,0,6,40,2,0,3,0,0,0,11
Erschwil,0,5,14,1,0,0,0,0,3,11
Fehren,0,3,8,2,0,0,0,0,0,11
Grindel,0,8,12,1,0,0,0,0,1,11
Himmelried,0,2,6,3,0,0,0,0,0,11
Kleinlützel,0,15,36,0,0,0,0,0,0,11
Meltingen,0,4,14,1,0,0,0,0,1,11
Nunningen,0,8,34,5,0,1,0,0,2,11
Zullwil,0,4,20,0,0,0,0,0,1,11
Basel,0,84,578,624,1,3240,0,1992,70,12
Bettingen,0,0,6,5,0,10,0,0,0,12
Riehen,0,18,83,86,0,391,0,210,10,12
Aesch (BL),0,0,36,8,0,66,2,0,1,13
Allschwil,0,8,93,34,0,545,2,3,12,13
Arlesheim,0,10,50,14,0,181,1,2,4,13
Biel-Benken,0,4,7,1,0,0,0,0,0,13
Binningen,0,12,84,14,0,267,3,7,4,13
Birsfelden,0,0,31,10,0,208,1,6,3,13
Bottmingen,0,0,27,3,0,40,0,0,1,13
Ettingen,0,4,9,3,0,5,1,0,4,13
Münchenstein,0,11,110,33,0,441,0,1,3,13
Muttenz,0,9,111,24,0,319,1,158,5,13
Oberwil (BL),0,2,26,8,0,69,0,3,3,13
Pfeffingen,0,1,4,1,0,2,0,0,0,13
Reinach (BL),0,3,57,10,0,125,0,1,4,13
Schönenbuch,0,3,2,1,0,5,0,0,1,13
Therwil,0,6,27,2,0,13,0,0,4,13
Blauen,0,4,4,3,0,0,0,0,1,13
Brislach,0,2,14,2,0,0,1,5,0,13
Burg im Leimental,0,0,6,0,0,0,0,0,0,13
Dittingen,0,4,11,0,0,0,0,3,1,13
Duggingen,0,9,13,4,0,0,1,0,2,13
Grellingen,0,5,33,4,0,0,0,0,1,13
Laufen,0,7,65,9,0,14,2,0,11,13
Liesberg,0,4,10,3,0,0,0,0,2,13
Nenzlingen,0,2,6,0,0,0,0,0,0,13
Roggenburg,0,1,5,0,0,0,0,0,0,13
Röschenz,0,5,29,10,0,0,0,0,2,13
Wahlen,0,3,19,2,0,0,0,1,2,13
Zwingen,0,2,34,13,0,1,0,0,1,13
Arisdorf,0,1,5,0,0,0,0,0,1,13
Augst,0,3,13,2,0,17,0,0,1,13
Bubendorf,0,4,25,5,0,0,0,1,4,13
Frenkendorf,0,5,27,6,0,51,0,9,0,13
Füllinsdorf,0,1,5,5,0,29,0,0,0,13
Giebenach,0,0,2,0,0,0,0,0,0,13
Hersberg,0,0,0,0,0,0,0,0,0,13
Lausen,0,6,18,6,0,85,0,4,2,13
Liestal,0,17,138,32,1,214,1,29,7,13
Lupsingen,0,2,2,1,0,0,0,1,0,13
Pratteln,0,3,81,20,0,200,1,24,10,13
Ramlinsburg,0,1,2,0,0,0,0,0,0,13
Seltisberg,0,2,6,1,0,0,0,0,1,13
Ziefen,0,1,5,1,0,0,1,3,0,13
Anwil,0,0,0,0,0,0,0,1,0,13
Böckten,0,1,9,1,0,0,0,0,2,13
Buckten,0,0,8,5,0,0,0,0,0,13
Buus,0,1,2,0,0,0,0,0,0,13
Diepflingen,0,0,1,0,0,0,0,0,0,13
Gelterkinden,0,19,77,18,0,1,0,4,6,13
Häfelfingen,0,1,1,1,0,0,0,0,0,13
Hemmiken,0,1,1,0,0,0,0,0,0,13
Itingen,0,0,9,4,0,0,0,0,3,13
Känerkinden,0,1,0,1,0,0,0,0,0,13
Kilchberg (BL),0,2,0,0,0,0,0,0,0,13
Läufelfingen,0,3,24,9,0,0,0,0,2,13
Maisprach,0,2,2,1,0,0,0,1,0,13
Nusshof,0,2,1,2,0,0,0,0,0,13
Oltingen,0,0,0,0,0,0,0,1,0,13
Ormalingen,0,3,3,0,0,0,0,1,0,13
Rickenbach (BL),0,0,2,1,0,0,0,0,0,13
Rothenfluh,0,0,0,3,0,0,0,0,0,13
Rümlingen,0,2,3,1,0,0,0,0,0,13
Rünenberg,0,4,2,0,0,0,0,0,0,13
Sissach,0,15,78,13,0,0,0,11,6,13
Tecknau,0,2,13,1,0,0,0,0,0,13
Tenniken,0,1,7,2,0,0,0,0,1,13
Thürnen,0,1,4,1,0,0,0,0,0,13
Wenslingen,0,3,10,2,0,0,0,2,0,13
Wintersingen,0,2,1,0,0,0,0,0,0,13
Wittinsburg,0,1,1,0,0,0,0,0,0,13
Zeglingen,0,9,3,2,0,0,0,2,0,13
Zunzgen,0,2,23,5,0,0,0,0,1,13
Arboldswil,0,1,0,2,0,0,0,0,2,13
Bennwil,0,2,1,1,0,0,0,1,0,13
Bretzwil,0,3,3,2,0,0,0,0,0,13
Diegten,0,4,8,1,0,0,0,0,0,13
Eptingen,0,1,3,0,0,0,0,0,0,13
Hölstein,0,2,24,9,0,0,0,2,2,13
Lampenberg,0,2,1,1,0,0,0,0,1,13
Langenbruck,0,10,7,1,0,0,1,0,0,13
Lauwil,0,0,0,0,0,0,0,0,0,13
Liedertswil,0,0,0,0,0,0,0,0,0,13
Niederdorf,0,1,15,6,0,0,0,1,2,13
Oberdorf (BL),0,7,47,13,0,0,0,15,3,13
Reigoldswil,0,3,10,2,0,0,1,2,1,13
Titterten,0,0,2,1,0,0,0,1,0,13
Waldenburg,0,6,29,11,0,0,1,0,1,13
Gächlingen,0,3,9,2,0,0,0,2,2,14
Löhningen,0,3,12,3,0,0,0,0,2,14
Neunkirch,1,7,27,2,0,0,0,2,2,14
Büttenhardt,0,3,3,1,0,0,0,0,0,14
Dörflingen,0,6,9,4,0,0,0,2,1,14
Lohn (SH),0,2,5,2,0,0,0,4,0,14
Stetten (SH),0,1,1,2,0,0,0,0,0,14
Thayngen,0,20,80,20,0,32,0,14,4,14
Bargen (SH),0,1,1,0,0,0,0,0,1,14
Beringen,0,10,36,18,0,28,0,2,7,14
Buchberg,0,2,6,2,0,0,0,0,1,14
Merishausen,0,20,6,1,1,0,0,1,3,14
Neuhausen am Rheinfall,0,3,170,34,0,256,2,7,22,14
Rüdlingen,0,2,10,3,0,0,1,1,1,14
Schaffhausen,1,32,441,143,1,859,0,7,26,14
Beggingen,0,6,4,0,0,0,0,7,0,14
Schleitheim,0,11,7,7,1,0,0,1,1,14
Siblingen,0,5,5,2,0,0,0,1,1,14
Buch (SH),0,0,3,0,0,0,0,2,0,14
Hemishofen,0,2,0,1,0,0,0,0,1,14
Ramsen,0,3,7,3,0,0,0,0,2,14
Stein am Rhein,0,3,23,14,0,40,0,5,4,14
Hallau,0,10,31,7,0,0,0,16,3,14
Oberhallau,0,2,2,1,0,0,0,3,0,14
Trasadingen,0,3,15,4,0,0,0,0,1,14
Wilchingen,0,8,12,3,1,0,0,5,0,14
Herisau,0,32,124,18,1,142,0,1,7,15
Hundwil,0,11,4,2,0,0,0,0,1,15
Schönengrund,0,3,0,1,0,0,0,0,0,15
Schwellbrunn,0,12,9,0,0,1,0,0,1,15
Stein (AR),0,7,5,1,0,0,0,0,0,15
Urnäsch,0,34,14,2,0,0,2,3,1,15
Waldstatt,1,3,10,3,1,10,1,0,2,15
Bühler,0,4,6,3,0,1,0,0,1,15
Gais,0,9,21,2,0,0,0,3,3,15
Speicher,0,3,19,4,0,0,0,2,3,15
Teufen (AR),0,14,74,10,0,1,0,0,5,15
Trogen,0,7,4,3,0,0,0,4,0,15
Grub (AR),0,5,4,0,0,1,0,0,0,15
Heiden,0,4,32,7,0,17,0,1,0,15
Lutzenberg,0,3,7,3,0,11,0,0,0,15
Rehetobel,0,7,11,2,0,5,0,0,0,15
Reute (AR),0,0,5,1,0,1,0,1,0,15
Wald (AR),0,4,2,0,0,2,0,0,1,15
Walzenhausen,0,9,23,7,1,15,0,0,1,15
Wolfhalden,0,7,8,2,0,8,0,0,0,15
Appenzell,0,9,18,6,0,8,0,0,0,16
Gonten,0,22,3,3,0,0,0,0,1,16
Schlatt-Haslen,0,15,5,2,0,0,0,2,1,16
Oberegg,1,10,7,3,0,2,0,0,0,16
Schwende-Rüte,0,34,27,9,1,3,0,0,2,16
Häggenschwil,0,3,3,4,0,1,0,0,1,17
Muolen,0,11,3,4,0,0,0,2,0,17
St. Gallen,5,9,142,90,0,235,0,18,2,17
Wittenbach,1,6,30,7,0,2,0,0,0,17
Berg (SG),0,4,6,2,0,0,0,0,0,17
Eggersriet,0,6,10,1,0,4,0,0,2,17
Goldach,1,1,32,16,0,24,0,0,0,17
Mörschwil,1,4,10,4,0,2,1,0,0,17
Rorschach,0,5,99,29,0,45,0,3,6,17
Rorschacherberg,0,5,41,7,0,19,0,2,2,17
Steinach,0,4,15,4,0,14,0,0,0,17
Tübach,0,2,7,1,0,0,0,2,1,17
