,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,5,19,8,0,0,0,0,0,3
Rain,0,4,21,2,0,0,0,0,0,3
Römerswil,0,9,19,7,0,0,0,1,2,3
Rothenburg,0,1,52,48,0,3,0,0,2,3
Schongau,0,5,7,0,0,0,0,0,0,3
Adligenswil,2,4,32,11,0,0,0,1,2,3
Buchrain,0,1,35,5,4,0,0,17,0,3
Dierikon,0,0,4,2,0,0,0,0,1,3
Ebikon,0,7,143,33,4,15,8,22,1,3
Gisikon,0,1,1,2,0,0,0,0,0,3
Greppen,0,3,5,2,1,0,0,3,1,3
Horw,1,5,169,64,0,28,0,1,7,3
Kriens,1,28,252,56,2,63,2,6,12,3
Luzern,1,21,345,79,0,249,0,42,1,3
Malters,0,22,54,22,0,1,0,1,0,3
Meggen,0,2,108,41,2,18,0,0,2,3
Meierskappel,0,1,6,7,0,0,0,0,0,3
Root,0,2,23,5,0,0,0,5,0,3
Schwarzenberg,0,9,24,8,0,0,0,4,1,3
Udligenswil,0,5,13,12,0,0,1,0,1,3
Vitznau,0,2,18,8,0,0,0,1,2,3
Weggis,0,11,88,53,0,0,0,8,15,3
Beromünster,0,16,44,21,0,0,0,0,3,3
Büron,0,8,23,6,0,0,0,1,0,3
Buttisholz,0,9,22,11,3,0,0,6,3,3
Eich,0,4,12,6,0,1,0,0,1,3
Geuensee,0,1,17,7,0,0,0,0,0,3
Grosswangen,0,4,15,6,0,0,0,0,0,3
Hildisrieden,0,4,31,3,0,0,0,0,1,3
Knutwil,0,2,19,13,0,0,0,4,0,3
Mauensee,0,1,5,6,0,0,0,0,0,3
Neuenkirch,0,6,43,13,0,0,0,15,3,3
Nottwil,1,3,21,4,0,0,0,1,1,3
Oberkirch,0,5,27,12,1,0,0,1,2,3
Rickenbach (LU),0,4,44,13,0,0,0,1,0,3
Ruswil,0,14,53,24,1,1,0,2,1,3
Schenkon,0,1,13,6,0,0,0,0,1,3
Schlierbach,0,1,8,3,0,0,0,0,5,3
Sempach,0,6,40,20,0,0,0,1,0,3
Sursee,0,1,93,29,0,0,0,3,0,3
Triengen,0,15,40,20,0,0,0,7,1,3
Wolhusen,0,5,41,9,0,2,0,1,0,3
Alberswil,0,1,5,1,0,0,0,0,0,3
Altbüron,0,2,13,3,0,0,0,10,0,3
Altishofen,0,8,21,4,0,0,0,0,1,3
Dagmersellen,0,10,58,18,3,5,1,0,0,3
Egolzwil,0,3,8,17,0,0,0,0,0,3
Ettiswil,1,4,27,5,0,0,0,2,1,3
Fischbach,0,3,10,1,0,1,0,0,1,3
Grossdietwil,0,5,8,0,0,0,0,0,1,3
Hergiswil bei Willisau,0,20,11,1,0,0,0,0,1,3
Luthern,0,13,9,1,0,0,0,8,1,3
Menznau,0,10,26,6,0,0,0,0,2,3
Nebikon,0,1,45,8,0,1,0,0,1,3
Pfaffnau,0,4,16,3,0,4,0,8,0,3
Reiden,0,15,85,18,0,0,0,5,4,3
Roggliswil,0,2,11,1,2,0,0,0,0,3
Schötz,0,15,77,8,0,0,0,0,5,3
Ufhusen,0,1,7,1,0,0,0,0,1,3
Wauwil,0,1,21,10,0,0,0,0,0,3
Wikon,0,3,19,8,1,5,0,0,1,3
Zell (LU),0,7,36,7,0,0,0,0,0,3
Willisau,0,17,84,27,0,0,0,3,6,3
Altdorf (UR),0,19,105,23,0,0,0,28,15,4
Andermatt,0,1,43,7,0,0,0,13,1,4
Attinghausen,0,7,29,9,0,0,0,1,3,4
Bürglen (UR),0,20,41,13,0,0,0,0,12,4
Erstfeld,0,16,59,34,0,0,0,0,1,4
Flüelen,0,16,22,4,0,0,0,0,1,4
Göschenen,0,4,3,1,0,0,0,7,2,4
Gurtnellen,0,19,11,0,0,0,0,0,4,4
Hospental,0,0,10,0,0,0,0,0,2,4
Isenthal,0,11,2,0,1,0,1,0,1,4
Realp,0,2,6,0,0,0,0,0,1,4
Schattdorf,0,17,82,17,0,0,4,1,10,4
Seedorf (UR),0,14,43,13,0,0,0,0,3,4
Seelisberg,0,4,10,1,0,0,0,0,6,4
Silenen,0,22,33,4,0,0,0,1,2,4
Sisikon,0,0,6,0,0,0,1,0,2,4
Spiringen,0,15,13,1,0,0,11,0,3,4
Unterschächen,0,22,7,1,0,0,0,0,5,4
Wassen,0,7,4,0,0,1,0,0,0,4
Einsiedeln,3,58,231,80,2,24,2,1,62,5
Gersau,0,5,1,1,0,0,7,0,0,5
Feusisberg,1,1,26,16,0,11,0,0,1,5
Freienbach,0,11,158,19,0,79,1,1,13,5
Wollerau,0,3,95,15,0,10,0,0,1,5
Küssnacht (SZ),0,18,158,42,2,14,0,4,14,5
Altendorf,0,15,47,8,1,4,0,1,7,5
Galgenen,0,6,66,5,0,2,0,1,5,5
Innerthal,0,27,10,2,0,2,0,0,4,5
Lachen,2,1,76,4,0,11,2,6,5,5
Reichenburg,0,1,46,10,0,2,0,0,1,5
Schübelbach,0,17,82,16,0,10,0,0,5,5
Tuggen,0,5,41,6,0,0,0,0,2,5
Vorderthal,1,7,14,0,0,0,0,0,4,5
Wangen (SZ),1,8,85,15,1,0,0,12,0,5
Alpthal,0,13,6,1,0,0,0,0,14,5
Arth,1,22,115,13,0,3,0,5,10,5
Illgau,0,5,2,0,0,0,0,0,1,5
Ingenbohl,0,5,57,12,0,3,0,36,8,5
Lauerz,0,6,18,2,0,2,0,0,9,5
Morschach,0,5,42,2,0,0,0,1,10,5
Muotathal,0,22,47,3,0,0,0,10,4,5
Oberiberg,0,3,39,1,2,0,0,0,16,5
Riemenstalden,0,3,1,0,0,0,0,0,0,5
Rothenthurm,0,15,25,6,0,0,0,10,6,5
Sattel,0,9,35,6,0,0,0,0,11,5
Schwyz,1,45,193,4,1,2,0,27,9,5
Steinen,0,10,34,5,0,1,0,0,0,5
Steinerberg,0,4,5,1,0,1,0,0,1,5
Unteriberg,0,13,53,6,3,0,0,0,8,5
Alpnach,0,13,48,9,0,0,0,1,2,6
Engelberg,0,28,182,25,3,1,0,49,43,6
Giswil,0,45,44,6,0,0,0,13,19,6
Kerns,0,38,56,12,0,0,0,2,6,6
Lungern,0,15,38,4,2,0,1,3,12,6
Sachseln,0,20,48,25,0,0,1,10,9,6
Sarnen,0,22,124,38,0,0,0,6,16,6
Beckenried,0,10,47,11,0,0,0,2,12,7
Buochs,0,5,66,14,0,0,0,0,1,7
Dallenwil,0,13,46,4,0,0,0,0,16,7
Emmetten,0,18,41,7,0,0,1,9,16,7
Ennetbürgen,0,11,82,23,0,0,0,2,2,7
Ennetmoos,0,6,10,10,0,0,0,1,9,7
Hergiswil (NW),0,2,77,21,0,0,0,0,3,7
Oberdorf (NW),0,11,25,7,0,0,0,1,3,7
Stans,0,5,59,20,0,0,0,5,2,7
Stansstad,0,6,42,25,0,0,1,3,4,7
Wolfenschiessen,0,15,17,9,0,0,0,0,4,7
Glarus Nord,0,103,320,43,1,17,0,4,12,8
Glarus Süd,1,62,111,19,2,0,5,4,37,8
Glarus,0,43,150,21,0,12,2,5,1,8
Baar,0,12,269,24,0,50,0,0,2,9
Cham,0,2,88,23,0,23,0,2,1,9
Hünenberg,0,8,40,14,0,6,1,2,0,9
Menzingen,0,23,45,4,1,0,0,1,1,9
Neuheim,0,6,20,2,0,0,0,0,3,9
Oberägeri,0,11,95,17,0,0,0,3,11,9
Risch,0,3,45,3,0,15,0,0,0,9
Steinhausen,0,3,89,14,0,12,0,0,1,9
Unterägeri,1,15,124,37,4,0,0,3,13,9
Walchwil,1,11,52,14,0,0,1,0,0,9
Zug,0,8,168,31,0,90,0,23,2,9
Châtillon (FR),0,2,5,3,0,0,0,0,7,10
Cugy (FR),0,3,18,3,0,4,0,0,1,10
Gletterens,0,0,1,2,0,0,0,0,3,10
Lully (FR),0,0,9,4,0,0,0,0,0,10
Montagny (FR),0,3,21,4,0,0,0,0,1,10
Nuvilly,0,0,3,0,0,0,0,0,2,10
Prévondavaux,0,0,1,0,0,0,0,0,0,10
Saint-Aubin (FR),0,1,15,7,0,0,0,0,0,10
Sévaz,0,0,3,0,0,2,0,0,0,10
Surpierre,0,1,12,1,0,0,0,0,1,10
Vallon,0,1,1,0,0,0,0,0,0,10
Les Montets,0,2,11,8,0,1,0,0,0,10
Delley-Portalban,0,16,30,9,0,3,5,1,16,10
Belmont-Broye,0,8,56,11,0,1,0,0,2,10
Estavayer,0,43,78,44,0,18,20,11,19,10
Cheyres-Châbles,0,32,41,13,0,4,27,0,79,10
Billens-Hennens,0,0,5,1,0,1,0,0,1,10
Le Châtelard,0,3,4,2,0,0,0,0,0,10
Châtonnaye,0,2,6,0,0,0,0,0,1,10
Grangettes,1,0,2,0,0,0,0,0,0,10
Massonnens,0,0,3,0,0,0,0,0,0,10
Mézières (FR),0,0,8,3,0,0,0,0,0,10
Romont (FR),0,1,26,4,0,2,0,6,1,10
Rue,0,3,11,3,0,1,0,0,2,10
Siviriez,1,3,11,2,0,0,0,0,1,10
Ursy,0,4,22,4,0,1,0,0,1,10
Vuisternens-devant-Romont,0,4,14,6,0,0,0,0,1,10
Villorsonnens,0,3,13,6,0,0,0,0,2,10
Torny,0,0,3,3,0,2,0,0,0,10
Villaz,0,2,11,4,0,2,0,0,0,10
Haut-Intyamon,0,3,40,4,0,0,0,0,3,10
Pont-en-Ogoz,0,11,37,16,0,2,0,1,9,10
Botterens,0,10,13,8,0,0,0,0,1,10
Broc,0,3,23,6,0,0,0,10,0,10
Bulle,0,14,100,14,0,0,0,66,4,10
Châtel-sur-Montsalvens,0,2,6,2,0,0,0,0,1,10
Corbières,0,3,9,3,0,0,0,0,2,10
Crésuz,0,10,44,2,0,0,0,0,3,10
Echarlens,0,0,5,1,0,0,0,0,0,10
Grandvillard,0,4,10,3,0,0,0,0,0,10
Gruyères,0,4,18,3,0,0,0,2,4,10
Hauteville,0,7,14,3,0,2,1,0,6,10
Jaun,0,9,10,4,0,0,0,0,0,10
Marsens,0,2,11,6,0,0,0,4,1,10
Morlon,0,1,6,0,0,0,0,0,0,10
Le Pâquier (FR),0,0,26,10,0,0,0,0,1,10
Pont-la-Ville,0,0,9,5,0,0,0,0,3,10
Riaz,0,0,26,8,0,0,0,0,1,10
La Roche,0,8,29,6,0,1,1,2,6,10
Sâles,0,3,10,3,0,0,0,0,0,10
Sorens,0,5,4,1,0,0,0,0,3,10
Vaulruz,0,1,6,0,0,1,0,0,1,10
Vuadens,0,3,26,9,0,1,0,0,1,10
Bas-Intyamon,0,8,29,4,0,1,0,0,3,10
Val-de-Charmey,0,8,83,13,0,1,0,3,8,10
Autigny,0,1,7,3,0,0,0,0,0,10
Avry,1,0,21,5,0,1,0,0,1,10
Belfaux,0,3,36,13,0,4,0,1,1,10
Chénens,0,0,5,1,0,0,0,0,1,10
Corminboeuf,0,1,28,7,0,1,0,0,0,10
Cottens (FR),0,1,11,1,0,2,0,0,0,10
Ferpicloz,0,0,5,1,0,0,0,0,0,10
Fribourg,1,1,142,23,0,166,0,11,1,10
Givisiez,0,0,15,3,0,2,0,0,1,10
Granges-Paccot,0,0,21,5,0,13,0,0,1,10
Marly,1,1,118,45,0,45,0,2,1,10
Matran,0,2,7,7,0,2,0,0,0,10
Neyruz (FR),1,1,24,8,0,1,0,1,1,10
Pierrafortscha,0,1,1,0,0,0,0,0,0,10
Le Mouret,1,3,38,15,0,0,0,1,1,10
Treyvaux,0,2,13,6,0,0,0,1,1,10
Villars-sur-Glâne,0,4,58,34,0,39,0,27,2,10
Villarsel-sur-Marly,0,0,0,0,0,0,0,0,0,10
Hauterive (FR),0,1,24,10,0,1,0,2,2,10
La Brillaz,0,4,17,4,0,0,0,0,0,10
La Sonnaz,0,0,8,1,0,0,0,0,1,10
Gibloux,0,9,54,31,0,0,0,1,2,10
Prez,0,1,21,5,0,1,0,2,1,10
Bois-d'Amont,0,1,24,9,0,0,0,0,1,10
Courgevaux,0,0,13,2,0,1,0,0,0,10
Courtepin,1,2,70,28,0,8,0,1,4,10
Cressier (FR),0,1,11,1,0,0,0,2,0,10
Fräschels,0,0,3,2,0,0,0,0,0,10
Greng,0,0,4,0,0,0,0,0,0,10
Gurmels,0,5,39,19,0,0,0,1,1,10
Kerzers,0,5,54,18,0,2,0,0,1,10
Kleinbösingen,0,0,8,1,0,0,0,0,0,10
Meyriez,0,0,12,4,0,0,0,0,0,10
Misery-Courtion,0,4,17,4,0,0,0,0,1,10
Muntelier,0,0,11,0,0,1,0,0,1,10
Murten,0,5,99,30,0,7,0,16,1,10
Ried bei Kerzers,0,1,6,1,0,0,0,0,0,10
Mont-Vully,0,15,66,27,0,2,8,0,14,10
Brünisried,0,3,3,4,0,0,0,0,0,10
Düdingen,1,8,88,54,0,12,4,5,1,10
Giffers,1,2,28,16,0,0,0,0,2,10
Bösingen,1,6,35,22,0,0,0,0,0,10
Heitenried,0,1,15,11,0,0,0,0,0,10
Plaffeien,0,24,86,27,0,1,0,7,26,10
Plasselb,0,8,15,10,0,0,0,0,3,10
Rechthalten,0,1,15,8,1,0,0,2,0,10
St. Silvester,0,0,17,6,0,0,0,1,0,10
St. Ursen,0,4,12,7,0,0,0,0,0,10
Schmitten (FR),0,3,44,43,0,1,0,2,2,10
Tafers,0,14,113,61,0,5,0,10,6,10
Tentlingen,0,3,18,9,0,0,0,0,0,10
Ueberstorf,1,9,33,15,0,0,2,5,0,10
Wünnewil-Flamatt,0,11,97,34,0,0,0,1,1,10
Attalens,0,2,33,6,0,7,0,2,2,10
Bossonnens,0,0,6,2,0,2,0,0,1,10
Châtel-Saint-Denis,0,23,94,9,0,1,0,1,18,10
Granges (Veveyse),0,0,12,7,0,3,0,0,4,10
Remaufens,0,2,5,1,0,0,0,0,0,10
Saint-Martin (FR),0,2,8,3,0,0,0,0,0,10
Semsales,1,7,18,4,0,1,0,2,3,10
Le Flon,0,4,7,3,0,1,0,0,0,10
La Verrerie,0,4,4,3,0,0,0,1,0,10
Egerkingen,0,3,49,10,0,10,0,1,0,11
Härkingen,0,1,10,5,0,0,0,0,0,11
Kestenholz,0,2,36,9,0,0,0,0,1,11
Neuendorf,0,3,29,6,0,0,1,0,0,11
Niederbuchsiten,0,1,19,4,0,2,0,0,0,11
Oberbuchsiten,0,3,45,13,0,4,0,0,1,11
Oensingen,0,3,80,16,0,5,0,0,0,11
Wolfwil,0,2,47,24,0,0,0,1,2,11
Aedermannsdorf,0,0,10,0,0,0,0,0,0,11
Balsthal,0,2,82,13,0,10,0,1,1,11
Herbetswil,0,4,9,1,0,0,0,5,0,11
Holderbank (SO),0,1,22,1,0,0,0,0,0,11
Laupersdorf,0,2,34,7,0,0,0,1,2,11
Matzendorf,0,0,26,5,0,0,0,0,0,11
Mümliswil-Ramiswil,0,13,75,6,0,0,0,0,0,11
Welschenrohr-Gänsbrunnen,0,3,23,3,0,0,0,1,0,11
Biezwil,0,1,1,0,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,2,23,2,0,0,0,0,0,11
Messen,0,2,24,3,0,0,0,2,0,11
Schnottwil,0,4,6,0,0,0,0,1,0,11
Unterramsern,0,1,1,0,0,0,0,0,0,11
Lüsslingen-Nennigkofen,0,2,18,2,0,0,0,0,0,11
Buchegg,0,11,43,6,0,0,0,3,2,11
Bättwil,0,1,13,1,0,0,0,0,0,11
Büren (SO),0,12,11,1,0,0,0,0,0,11
Dornach,0,3,88,15,0,63,0,0,3,11
Gempen,0,6,15,2,0,1,0,2,0,11
Hochwald,0,6,24,4,0,0,0,0,0,11
Hofstetten-Flüh,0,0,78,15,0,0,0,0,2,11
Metzerlen-Mariastein,0,2,32,6,0,0,0,0,0,11
Nuglar-St. Pantaleon,0,3,31,5,0,0,0,0,1,11
Rodersdorf,0,5,42,9,0,0,104,0,0,11
Seewen,0,16,21,3,0,0,0,1,2,11
Witterswil,0,3,87,12,0,0,0,0,0,11
Hauenstein-Ifenthal,0,1,7,0,0,0,0,0,0,11
Kienberg,0,1,5,0,1,0,0,0,1,11
Lostorf,0,5,96,37,0,0,0,0,3,11
Niedergösgen,0,0,74,13,0,1,0,0,1,11
Obergösgen,0,2,38,2,0,2,0,0,0,11
Stüsslingen,0,1,21,0,0,0,0,0,0,11
Trimbach,0,3,70,15,0,51,0,0,0,11
Winznau,0,3,33,4,0,0,0,0,2,11
Wisen (SO),0,3,5,2,0,0,0,0,0,11
Erlinsbach (SO),0,23,58,15,0,4,0,0,0,11
Aeschi (SO),0,3,33,9,0,0,0,0,0,11
Biberist,1,4,123,25,0,41,0,0,1,11
Bolken,0,1,7,1,0,0,0,0,0,11
Deitingen,0,4,51,13,0,12,0,0,3,11
Derendingen,1,3,72,7,2,32,0,0,1,11
Etziken,0,2,13,1,0,5,0,0,0,11
Gerlafingen,0,2,63,11,0,38,0,0,1,11
Horriwil,0,2,20,2,0,1,0,0,0,11
Hüniken,0,0,1,0,0,0,0,0,0,11
Kriegstetten,0,3,29,4,0,0,0,0,2,11
Lohn-Ammannsegg,0,2,75,37,0,0,0,0,2,11
Luterbach,1,0,75,6,0,21,0,0,3,11
Obergerlafingen,0,0,29,6,0,11,0,0,1,11
Recherswil,0,1,29,2,0,18,0,0,1,11
Subingen,1,1,52,5,0,7,0,0,1,11
Zuchwil,0,0,49,5,0,25,0,69,1,11
Drei Höfe,0,0,6,2,0,0,0,0,1,11
Balm bei Günsberg,0,2,1,0,0,0,0,0,0,11
Bellach,0,3,113,30,0,35,0,0,2,11
Bettlach,0,9,93,15,0,14,0,0,0,11
Feldbrunnen-St. Niklaus,0,0,4,6,0,3,0,0,0,11
Flumenthal,0,1,20,4,0,0,0,0,1,11
Grenchen,0,4,189,15,0,122,0,0,1,11
Günsberg,0,2,44,19,0,2,0,0,2,11
Hubersdorf,0,1,14,1,0,0,0,0,1,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,1,52,12,0,20,1,0,1,11
Lommiswil,0,28,50,8,0,0,0,0,1,11
Oberdorf (SO),0,2,38,9,0,5,0,0,2,11
Riedholz,0,3,55,5,0,0,0,0,2,11
Rüttenen,0,4,40,10,0,9,0,1,1,11
Selzach,0,6,74,28,0,22,0,1,2,11
Boningen,0,1,3,1,0,0,0,0,0,11
Däniken,0,4,92,13,0,1,0,0,5,11
Dulliken,0,1,108,23,0,11,0,1,0,11
Eppenberg-Wöschnau,0,1,8,0,0,0,0,0,0,11
Fulenbach,0,1,32,5,0,0,0,0,0,11
Gretzenbach,0,2,35,7,0,0,0,0,2,11
Gunzgen,0,4,29,3,0,0,0,0,0,11
Hägendorf,0,26,140,26,5,2,0,0,0,11
Kappel (SO),0,5,63,14,0,2,0,0,0,11
Olten,0,1,83,14,0,56,0,0,1,11
Rickenbach (SO),1,1,30,3,0,0,0,0,2,11
Schönenwerd,0,0,77,15,2,8,0,1,0,11
Starrkirch-Wil,0,1,28,12,0,1,0,0,1,11
Walterswil (SO),0,2,17,3,0,5,0,0,1,11
Wangen bei Olten,1,8,136,22,0,2,0,0,4,11
Solothurn,0,4,130,11,0,75,0,5,0,11
Bärschwil,0,5,21,2,1,0,0,0,0,11
Beinwil (SO),0,7,6,0,0,0,0,0,0,11
Breitenbach,0,7,66,8,0,11,0,0,3,11
Büsserach,0,0,63,6,0,1,0,0,1,11
Erschwil,0,10,29,3,0,0,0,0,0,11
Fehren,0,3,17,6,0,0,0,1,0,11
Grindel,0,2,17,2,0,0,0,0,0,11
Himmelried,0,5,34,2,0,1,0,1,1,11
Kleinlützel,0,7,39,0,0,0,0,0,3,11
Meltingen,0,3,21,1,0,0,0,0,0,11
Nunningen,0,14,56,5,0,0,0,0,1,11
Zullwil,0,4,23,1,0,0,0,0,0,11
Basel,0,8,136,18,0,346,0,996,1,12
Bettingen,0,2,34,14,0,31,0,0,0,12
Riehen,0,7,68,39,0,157,0,168,1,12
Aesch (BL),1,7,217,32,0,146,1,6,4,13
Allschwil,0,5,156,19,0,187,1,31,4,13
Arlesheim,0,0,95,18,2,115,2,28,1,13
Biel-Benken,0,7,127,24,0,0,0,2,2,13
Binningen,0,2,126,15,0,161,0,66,0,13
Birsfelden,0,1,46,17,2,30,0,45,0,13
Bottmingen,0,2,135,29,0,115,0,26,1,13
Ettingen,0,5,58,11,0,58,0,0,0,13
Münchenstein,0,1,90,28,0,118,1,8,1,13
Muttenz,0,0,165,17,19,95,1,64,2,13
Oberwil (BL),0,5,180,37,1,139,0,66,3,13
Pfeffingen,0,2,57,13,0,33,0,0,0,13
Reinach (BL),0,4,537,54,3,336,0,25,6,13
Schönenbuch,0,3,27,4,0,20,0,0,0,13
Therwil,0,6,327,34,0,208,0,84,1,13
Blauen,0,8,28,8,0,0,0,0,1,13
Brislach,0,2,39,6,0,0,0,5,0,13
Burg im Leimental,0,3,11,3,0,0,0,0,0,13
Dittingen,0,4,32,3,0,0,0,5,0,13
Duggingen,0,2,38,8,0,0,0,0,1,13
Grellingen,1,2,35,12,0,0,1,0,0,13
Laufen,0,4,93,16,0,10,1,1,1,13
Liesberg,0,10,41,9,1,0,1,0,2,13
Nenzlingen,0,6,8,0,0,0,0,0,0,13
Roggenburg,0,8,8,1,0,0,0,0,2,13
Röschenz,0,10,62,8,0,1,1,0,2,13
Wahlen,0,3,36,7,0,0,0,1,0,13
Zwingen,0,3,43,4,0,0,0,0,1,13
Arisdorf,0,3,16,5,0,0,0,0,0,13
Augst,0,0,11,3,0,5,0,0,0,13
Bubendorf,0,3,58,13,0,0,0,5,1,13
Frenkendorf,0,2,89,15,1,70,0,6,0,13
Füllinsdorf,0,6,104,19,0,68,0,7,2,13
Giebenach,0,0,5,0,0,0,0,0,0,13
Hersberg,0,0,14,3,0,0,0,0,0,13
Lausen,0,2,43,13,0,29,0,1,1,13
Liestal,0,3,92,18,0,33,0,51,6,13
Lupsingen,0,0,29,11,0,0,0,3,0,13
Pratteln,1,5,135,15,2,123,0,83,1,13
Ramlinsburg,0,0,15,5,0,0,0,0,0,13
Seltisberg,0,5,48,8,0,0,0,5,1,13
Ziefen,0,2,28,3,0,0,0,2,1,13
Anwil,0,0,7,2,0,0,0,0,0,13
Böckten,0,1,6,2,0,0,0,3,0,13
Buckten,0,2,12,4,0,0,0,0,0,13
Buus,0,1,15,3,0,0,0,0,1,13
Diepflingen,0,0,18,2,0,0,0,0,0,13
Gelterkinden,0,12,141,30,2,0,0,6,4,13
Häfelfingen,0,3,5,3,0,0,0,0,1,13
Hemmiken,0,1,4,0,0,0,0,0,0,13
Itingen,0,7,42,5,0,0,0,0,0,13
Känerkinden,0,1,15,5,0,0,0,0,0,13
Kilchberg (BL),0,0,0,0,0,0,0,0,0,13
Läufelfingen,0,5,27,1,0,0,0,0,1,13
Maisprach,0,0,3,1,0,0,0,1,1,13
Nusshof,0,1,2,1,0,0,0,0,0,13
Oltingen,0,0,2,2,0,0,0,0,0,13
Ormalingen,0,4,38,7,0,0,0,5,0,13
Rickenbach (BL),0,1,5,1,0,0,0,0,0,13
Rothenfluh,0,4,8,1,0,0,0,1,1,13
Rümlingen,0,0,19,1,0,0,0,0,0,13
Rünenberg,0,1,9,0,0,0,0,0,0,13
Sissach,0,2,78,9,1,0,0,5,0,13
Tecknau,0,1,15,2,0,0,0,0,0,13
Tenniken,0,2,14,3,0,0,0,5,1,13
Thürnen,0,1,25,1,0,0,0,0,0,13
Wenslingen,0,1,5,2,0,0,0,2,1,13
Wintersingen,0,1,2,1,0,0,0,0,1,13
Wittinsburg,0,1,9,1,0,0,0,0,0,13
Zeglingen,0,0,4,3,0,0,0,0,0,13
Zunzgen,0,3,56,12,0,0,0,0,2,13
Arboldswil,0,3,18,3,0,1,0,0,0,13
Bennwil,0,1,4,0,0,0,0,7,0,13
Bretzwil,0,5,20,3,0,0,0,0,0,13
Diegten,0,3,15,10,0,1,0,0,1,13
Eptingen,0,1,5,1,0,0,0,2,0,13
Hölstein,0,4,42,6,0,0,0,2,1,13
Lampenberg,0,2,10,1,0,0,0,2,0,13
Langenbruck,0,3,21,2,0,0,0,0,1,13
Lauwil,0,1,2,2,0,0,0,0,0,13
Liedertswil,0,1,1,0,0,0,0,1,0,13
Niederdorf,0,3,65,5,0,0,0,0,1,13
Oberdorf (BL),0,4,55,8,0,0,0,2,0,13
Reigoldswil,0,6,51,3,0,0,0,4,3,13
Titterten,0,0,7,3,0,0,0,0,0,13
Waldenburg,0,2,22,4,0,0,0,0,0,13
Gächlingen,0,1,11,1,0,0,0,2,0,14
Löhningen,0,2,12,1,0,0,0,5,1,14
Neunkirch,0,2,43,2,0,0,0,0,0,14
Büttenhardt,0,0,1,0,0,0,0,0,0,14
Dörflingen,0,4,7,4,0,0,0,2,1,14
Lohn (SH),0,5,12,2,0,0,0,2,0,14
Stetten (SH),0,1,19,2,0,0,0,0,0,14
Thayngen,0,11,66,27,0,24,0,22,2,14
Bargen (SH),0,2,4,0,0,0,0,0,0,14
Beringen,1,6,56,14,0,12,0,4,3,14
Buchberg,0,3,16,2,0,0,0,0,0,14
Merishausen,0,15,11,4,0,0,0,0,0,14
Neuhausen am Rheinfall,0,1,71,15,0,29,0,10,5,14
Rüdlingen,0,1,10,4,0,0,0,1,0,14
Schaffhausen,0,34,249,51,8,176,0,25,5,14
Beggingen,0,1,5,1,0,0,0,5,0,14
Schleitheim,0,13,38,9,0,0,0,0,0,14
Siblingen,0,3,4,1,0,0,0,0,1,14
Buch (SH),0,0,3,1,0,0,0,2,0,14
Hemishofen,0,0,6,5,0,0,0,0,0,14
Ramsen,0,1,23,5,0,0,0,0,5,14
Stein am Rhein,0,1,58,9,0,19,0,2,1,14
Hallau,0,6,23,6,0,0,0,3,1,14
Oberhallau,0,2,3,1,0,0,0,0,0,14
Trasadingen,0,1,11,2,0,0,0,0,1,14
Wilchingen,0,7,20,5,0,0,0,0,1,14
Herisau,0,8,125,23,0,71,0,0,0,15
Hundwil,0,2,4,2,0,0,0,0,3,15
Schönengrund,0,3,3,2,0,0,0,0,1,15
Schwellbrunn,1,9,20,5,0,0,0,0,1,15
Stein (AR),0,0,15,4,0,0,0,0,0,15
Urnäsch,0,39,37,5,0,0,0,3,6,15
Waldstatt,0,7,21,6,0,3,0,0,0,15
Bühler,0,5,39,6,0,2,0,1,1,15
Gais,0,9,48,2,0,1,0,11,4,15
Speicher,0,6,76,46,0,0,0,15,0,15
Teufen (AR),0,7,101,16,1,1,0,0,1,15
Trogen,0,3,26,12,0,0,0,10,2,15
Grub (AR),0,4,14,0,0,2,0,0,2,15
Heiden,0,3,54,15,0,19,0,2,2,15
Lutzenberg,0,1,31,2,0,22,0,0,4,15
Rehetobel,0,3,31,7,0,8,0,0,2,15
Reute (AR),0,3,5,1,0,2,0,1,0,15
Wald (AR),0,7,19,3,0,6,0,1,0,15
Walzenhausen,0,4,46,5,0,10,0,0,26,15
Wolfhalden,0,11,36,8,0,10,0,0,2,15
Appenzell,0,8,91,20,0,13,0,3,4,16
Gonten,0,10,8,2,0,0,0,0,1,16
Schlatt-Haslen,0,7,8,2,0,0,0,0,1,16
Oberegg,0,13,30,1,0,13,0,0,4,16
Schwende-Rüte,1,23,93,32,0,10,0,0,3,16
Häggenschwil,0,6,16,4,0,0,0,0,0,17
Muolen,0,1,4,2,0,0,0,0,0,17
St. Gallen,9,23,457,126,0,314,0,86,1,17
Wittenbach,0,5,188,48,0,4,0,11,0,17
Berg (SG),0,1,23,3,0,0,0,0,0,17
Eggersriet,0,6,44,2,0,4,0,0,4,17
Goldach,1,5,146,29,3,54,0,0,1,17
Mörschwil,1,2,55,16,0,0,0,0,0,17
Rorschach,0,0,41,12,0,22,0,1,2,17
Rorschacherberg,0,3,52,15,0,30,0,0,0,17
Steinach,0,5,38,14,0,25,0,3,0,17
Tübach,0,0,21,2,0,0,0,0,1,17
Untereggen,0,1,14,3,0,0,0,0,0,17
