,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Escholzmatt-Marbach,0,31,19,10,0,0,0,9,2,3
Aesch (LU),0,2,17,14,0,0,0,1,0,3
Ballwil,0,4,9,11,0,0,0,3,2,3
Emmen,0,4,74,95,0,46,0,38,7,3
Ermensee,0,0,6,4,1,0,0,0,0,3
Eschenbach (LU),0,3,14,15,0,0,0,4,1,3
Hitzkirch,1,16,35,37,0,0,0,8,1,3
Hochdorf,0,6,33,38,0,1,0,2,0,3
Hohenrain,0,12,38,33,1,0,0,0,3,3
Inwil,1,1,18,10,0,0,0,0,0,3
Rain,0,7,17,12,0,0,0,0,0,3
Römerswil,0,7,12,18,0,0,0,1,0,3
Rothenburg,0,5,23,45,0,36,1,2,0,3
Schongau,0,4,0,6,0,0,0,1,0,3
Adligenswil,0,3,26,23,0,0,0,1,1,3
Buchrain,0,0,22,30,0,0,0,36,0,3
Dierikon,0,2,8,10,0,0,0,2,0,3
Ebikon,0,3,54,40,4,22,0,10,3,3
Gisikon,0,0,15,13,0,0,0,12,0,3
Greppen,0,0,3,7,2,0,0,8,0,3
Horw,0,11,23,41,0,17,0,0,0,3
Kriens,0,10,62,39,1,148,0,5,1,3
Luzern,0,2,61,21,0,156,0,36,3,3
Malters,0,10,28,46,0,0,0,11,0,3
Meggen,0,1,12,30,0,11,0,0,0,3
Meierskappel,0,2,9,2,0,0,0,0,0,3
Root,0,1,28,7,0,0,0,16,0,3
Schwarzenberg,0,8,7,12,0,0,0,4,0,3
Udligenswil,0,3,4,27,0,0,3,0,0,3
Vitznau,0,1,2,2,0,0,0,1,2,3
Weggis,1,0,16,42,0,0,0,3,6,3
Beromünster,1,12,36,34,0,0,0,12,0,3
Büron,0,4,14,19,0,0,0,0,0,3
Buttisholz,0,4,7,9,0,0,0,7,1,3
Eich,0,0,12,12,0,0,0,0,0,3
Geuensee,0,1,13,20,0,0,0,0,0,3
Grosswangen,0,14,23,17,0,0,0,1,1,3
Hildisrieden,0,2,6,23,0,0,0,0,2,3
Knutwil,0,4,4,13,1,0,0,0,0,3
Mauensee,0,2,16,7,0,0,0,0,0,3
Neuenkirch,0,12,36,21,0,0,0,8,0,3
Nottwil,0,3,26,19,0,0,0,6,0,3
Oberkirch,0,3,5,19,0,0,1,5,0,3
Rickenbach (LU),0,2,22,30,0,0,0,0,1,3
Ruswil,0,20,27,51,0,3,0,1,0,3
Schenkon,0,2,13,25,0,0,0,0,0,3
Schlierbach,0,3,6,3,0,0,0,0,0,3
Sempach,0,4,6,28,1,0,0,0,1,3
Sursee,0,0,27,25,0,1,0,0,2,3
Triengen,0,10,18,38,0,1,0,2,2,3
Wolhusen,0,6,15,15,0,9,0,0,0,3
Alberswil,0,1,10,3,0,0,0,0,0,3
Altbüron,0,3,2,4,0,0,0,7,0,3
Altishofen,0,1,18,6,0,0,0,0,1,3
Dagmersellen,0,7,31,35,0,0,0,2,0,3
Egolzwil,0,3,19,17,0,0,0,0,1,3
Ettiswil,0,2,18,7,0,0,0,8,0,3
Fischbach,0,2,14,1,0,0,0,0,0,3
Grossdietwil,0,1,5,2,0,0,0,0,1,3
Hergiswil bei Willisau,0,12,14,7,0,0,0,1,0,3
Luthern,0,8,3,3,1,0,0,2,1,3
Menznau,0,11,39,18,0,0,0,0,0,3
Nebikon,0,2,9,8,0,0,0,4,0,3
Pfaffnau,0,6,5,10,0,0,0,5,0,3
Reiden,0,10,40,25,0,0,0,4,0,3
Roggliswil,0,5,7,7,0,0,0,0,0,3
Schötz,0,8,34,12,0,0,0,1,1,3
Ufhusen,0,4,12,3,0,0,0,0,0,3
Wauwil,0,0,4,7,0,0,0,0,1,3
Wikon,0,4,4,6,0,3,0,0,0,3
Zell (LU),0,4,13,7,0,0,0,0,1,3
Willisau,0,12,35,21,0,0,0,0,5,3
Altdorf (UR),1,18,42,58,0,0,0,10,4,4
Andermatt,0,0,10,0,0,0,0,3,0,4
Attinghausen,0,7,14,8,0,0,0,0,0,4
Bürglen (UR),0,16,40,41,0,0,0,0,1,4
Erstfeld,0,4,4,21,0,0,0,0,0,4
Flüelen,0,5,11,2,0,0,0,0,0,4
Göschenen,0,3,1,0,0,0,0,0,0,4
Gurtnellen,0,2,1,1,0,0,0,0,4,4
Hospental,0,0,3,0,0,0,0,0,0,4
Isenthal,0,7,2,2,0,0,1,0,0,4
Realp,0,0,4,0,0,0,0,0,0,4
Schattdorf,1,13,25,24,0,0,0,0,2,4
Seedorf (UR),0,4,17,13,0,0,0,0,2,4
Seelisberg,0,3,2,2,0,0,0,0,1,4
Silenen,0,14,18,7,0,0,0,0,2,4
Sisikon,0,2,3,12,0,0,0,0,0,4
Spiringen,0,14,4,1,0,0,0,0,0,4
Unterschächen,0,18,1,4,0,0,0,0,0,4
Wassen,0,2,3,0,0,0,1,0,1,4
Einsiedeln,2,31,97,68,0,21,0,2,6,5
Gersau,0,0,2,1,0,0,0,0,0,5
Feusisberg,0,4,27,19,0,5,0,0,0,5
Freienbach,2,6,44,38,0,66,0,4,10,5
Wollerau,0,2,57,37,1,72,0,0,1,5
Küssnacht (SZ),0,9,87,57,2,2,0,6,5,5
Altendorf,0,12,68,31,0,2,0,0,2,5
Galgenen,0,4,29,8,0,1,0,3,1,5
Innerthal,1,2,2,3,0,0,0,0,0,5
Lachen,0,2,38,3,0,12,0,0,1,5
Reichenburg,0,7,51,10,0,4,0,0,0,5
Schübelbach,0,6,88,27,0,1,0,0,1,5
Tuggen,1,2,8,16,0,0,0,0,0,5
Vorderthal,0,6,9,4,0,0,0,0,0,5
Wangen (SZ),0,5,39,85,0,0,0,13,2,5
Alpthal,0,6,6,2,0,0,0,0,1,5
Arth,0,13,99,45,0,5,1,11,1,5
Illgau,0,11,5,1,0,0,0,0,0,5
Ingenbohl,0,1,20,9,0,8,0,19,3,5
Lauerz,0,6,5,9,0,3,0,1,2,5
Morschach,0,6,15,5,0,0,0,5,0,5
Muotathal,0,39,36,9,0,0,0,1,0,5
Oberiberg,0,1,4,1,2,0,0,0,1,5
Riemenstalden,0,1,0,0,0,0,0,0,0,5
Rothenthurm,0,8,16,13,0,1,0,22,0,5
Sattel,0,6,19,7,0,1,0,1,1,5
Schwyz,2,36,183,31,3,17,0,29,2,5
Steinen,0,10,27,10,0,0,0,3,0,5
Steinerberg,0,8,13,33,0,0,0,1,1,5
Unteriberg,1,9,35,16,1,0,0,0,0,5
Alpnach,0,9,24,11,0,0,1,4,0,6
Engelberg,0,14,30,2,1,0,0,10,5,6
Giswil,0,14,19,15,0,0,1,6,2,6
Kerns,0,11,38,28,0,0,0,1,5,6
Lungern,0,7,7,10,0,0,0,0,2,6
Sachseln,0,12,33,26,0,0,0,5,0,6
Sarnen,2,29,40,59,0,0,1,3,2,6
Beckenried,0,4,7,20,0,0,0,1,3,7
Buochs,0,2,21,33,0,0,0,0,1,7
Dallenwil,0,6,9,4,0,0,0,0,2,7
Emmetten,0,2,10,8,0,0,0,1,1,7
Ennetbürgen,0,3,26,8,0,0,0,4,0,7
Ennetmoos,0,2,10,10,0,0,0,4,0,7
Hergiswil (NW),0,2,10,6,0,0,0,5,0,7
Oberdorf (NW),0,5,16,15,0,0,0,1,1,7
Stans,0,4,11,26,0,0,0,5,1,7
Stansstad,0,4,22,19,0,0,0,2,0,7
Wolfenschiessen,0,6,12,9,0,0,1,0,1,7
Glarus Nord,1,21,162,40,0,25,0,3,8,8
Glarus Süd,0,27,68,28,0,0,1,1,17,8
Glarus,0,4,41,6,0,43,0,0,1,8
Baar,0,13,65,13,0,48,0,0,0,9
Cham,0,4,33,29,0,39,0,7,1,9
Hünenberg,0,1,18,31,0,38,0,2,0,9
Menzingen,0,14,19,4,1,0,0,3,0,9
Neuheim,0,2,24,3,0,0,0,0,4,9
Oberägeri,0,6,47,12,0,0,0,1,0,9
Risch,0,8,11,5,0,23,0,1,1,9
Steinhausen,0,0,39,10,0,42,0,8,0,9
Unterägeri,0,6,47,15,0,0,0,3,13,9
Walchwil,0,8,19,18,0,0,0,1,1,9
Zug,1,2,21,30,0,60,0,11,3,9
Châtillon (FR),0,0,5,1,0,0,0,0,0,10
Cugy (FR),1,0,7,6,0,0,0,0,0,10
Gletterens,0,2,8,11,0,0,0,0,0,10
Lully (FR),1,0,12,7,0,0,0,0,0,10
Montagny (FR),0,0,16,16,0,0,0,0,0,10
Nuvilly,0,2,1,1,0,0,0,0,1,10
Prévondavaux,0,0,0,1,0,0,0,0,0,10
Saint-Aubin (FR),0,0,7,7,0,1,0,0,0,10
Sévaz,0,0,1,1,0,0,0,0,0,10
Surpierre,0,2,10,5,0,0,0,1,0,10
Vallon,0,1,6,1,0,0,0,0,0,10
Les Montets,0,1,9,11,0,1,0,0,0,10
Delley-Portalban,0,1,8,4,0,0,1,0,5,10
Belmont-Broye,0,2,27,29,0,3,0,2,1,10
Estavayer,0,4,26,28,0,4,0,3,4,10
Cheyres-Châbles,1,0,13,15,0,2,0,0,5,10
Billens-Hennens,0,0,4,4,0,0,0,0,0,10
Le Châtelard,0,2,1,0,0,0,0,0,0,10
Châtonnaye,0,0,5,9,0,2,0,0,0,10
Grangettes,0,0,0,1,0,0,0,0,0,10
Massonnens,0,0,5,6,0,0,0,0,1,10
Mézières (FR),0,3,7,6,0,0,0,0,0,10
Romont (FR),0,1,24,14,0,1,0,2,0,10
Rue,0,0,14,10,0,0,0,0,0,10
Siviriez,0,3,11,13,0,0,0,0,0,10
Ursy,0,8,22,21,0,1,0,0,1,10
Vuisternens-devant-Romont,0,2,13,8,0,0,0,0,0,10
Villorsonnens,0,2,6,18,0,0,0,0,0,10
Torny,0,0,8,8,0,1,0,0,0,10
Villaz,0,1,6,13,0,0,0,0,1,10
Haut-Intyamon,0,4,6,16,0,0,0,0,0,10
Pont-en-Ogoz,0,1,21,17,0,1,0,3,3,10
Botterens,0,1,1,1,0,0,0,0,0,10
Broc,0,1,9,9,0,1,0,1,0,10
Bulle,1,4,76,89,0,0,0,34,3,10
Châtel-sur-Montsalvens,0,0,3,1,0,0,0,0,0,10
Corbières,0,0,4,0,0,0,0,0,0,10
Crésuz,0,0,8,10,0,0,0,0,0,10
Echarlens,0,0,7,8,0,0,0,0,0,10
Grandvillard,0,1,3,3,0,0,0,0,0,10
Gruyères,0,1,8,11,0,0,0,7,2,10
Hauteville,0,0,4,4,0,3,0,0,0,10
Jaun,0,3,7,1,0,0,0,0,3,10
Marsens,0,1,15,14,0,0,0,4,0,10
Morlon,0,0,4,11,0,0,0,0,0,10
Le Pâquier (FR),1,2,13,15,0,0,0,0,0,10
Pont-la-Ville,0,2,4,7,0,0,0,0,0,10
Riaz,0,5,23,18,0,0,0,2,2,10
La Roche,0,2,7,10,1,0,0,1,2,10
Sâles,0,0,6,12,0,1,0,0,0,10
Sorens,0,1,15,7,0,0,0,1,1,10
Vaulruz,0,1,8,5,0,1,0,0,0,10
Vuadens,1,2,8,10,0,0,0,1,0,10
Bas-Intyamon,0,2,5,5,0,0,0,0,2,10
Val-de-Charmey,0,5,29,12,0,0,0,3,3,10
Autigny,0,0,7,7,0,0,0,0,0,10
Avry,0,0,8,23,0,0,0,1,0,10
Belfaux,0,1,12,9,0,2,0,0,0,10
Chénens,0,0,8,13,0,0,0,0,1,10
Corminboeuf,0,0,12,11,0,1,0,1,0,10
Cottens (FR),0,0,6,10,0,1,0,0,0,10
Ferpicloz,0,0,0,8,0,0,0,0,0,10
Fribourg,0,0,16,10,0,24,0,1,0,10
Givisiez,0,1,2,6,0,10,0,2,0,10
Granges-Paccot,0,0,7,4,0,6,0,0,1,10
Marly,0,0,28,64,0,7,0,1,2,10
Matran,0,0,2,6,0,24,0,0,0,10
Neyruz (FR),0,0,20,26,0,4,0,0,2,10
Pierrafortscha,0,0,0,0,0,0,0,0,0,10
Le Mouret,0,2,27,28,0,0,0,4,2,10
Treyvaux,0,0,15,18,0,0,0,0,0,10
Villars-sur-Glâne,0,0,5,18,0,67,0,2,2,10
Villarsel-sur-Marly,0,0,0,0,0,0,0,0,0,10
Hauterive (FR),1,1,15,10,0,5,0,0,1,10
La Brillaz,0,1,19,24,0,1,0,1,2,10
La Sonnaz,2,0,7,7,0,0,0,1,2,10
Gibloux,1,9,57,72,0,2,0,14,1,10
Prez,0,0,17,23,0,1,0,1,1,10
Bois-d'Amont,0,5,12,18,0,0,0,0,0,10
Courgevaux,2,0,8,11,0,0,0,0,0,10
Courtepin,1,2,35,45,0,12,0,0,0,10
Cressier (FR),1,2,12,18,0,0,0,0,0,10
Fräschels,0,2,13,13,0,0,0,0,0,10
Greng,0,0,0,1,0,0,0,0,1,10
Gurmels,1,5,60,66,0,0,0,2,0,10
Kerzers,3,3,28,31,0,2,0,0,1,10
Kleinbösingen,0,0,6,15,0,0,0,0,1,10
Meyriez,0,0,1,3,0,0,0,0,0,10
Misery-Courtion,0,0,12,11,0,0,0,0,0,10
Muntelier,0,0,1,1,0,0,0,0,0,10
Murten,1,3,77,51,0,0,0,9,1,10
Ried bei Kerzers,0,0,10,8,0,0,0,0,0,10
Mont-Vully,0,1,21,77,0,0,0,0,3,10
Brünisried,0,2,13,14,0,0,0,0,0,10
Düdingen,1,5,37,75,0,1,0,2,1,10
Giffers,0,2,7,16,0,0,0,0,2,10
Bösingen,0,3,19,81,0,0,0,2,0,10
Heitenried,0,4,4,33,0,0,0,1,0,10
Plaffeien,0,10,28,48,0,0,0,5,1,10
Plasselb,0,3,8,16,0,0,0,0,1,10
Rechthalten,0,0,5,19,0,0,0,1,0,10
St. Silvester,0,3,21,12,1,0,0,0,0,10
St. Ursen,0,17,1,18,0,0,0,0,0,10
Schmitten (FR),0,10,8,38,0,0,0,0,1,10
Tafers,2,12,32,86,0,0,0,11,2,10
Tentlingen,0,0,23,19,0,0,0,0,1,10
Ueberstorf,0,4,8,50,0,0,0,1,0,10
Wünnewil-Flamatt,0,1,35,58,0,8,0,1,0,10
Attalens,0,0,24,15,0,4,0,0,0,10
Bossonnens,0,0,21,6,0,3,0,0,0,10
Châtel-Saint-Denis,0,2,40,10,0,3,0,0,5,10
Granges (Veveyse),0,0,1,3,0,1,0,0,0,10
Remaufens,0,0,7,2,0,1,0,0,0,10
Saint-Martin (FR),0,3,17,5,0,0,0,0,1,10
Semsales,0,1,10,7,0,0,0,0,0,10
Le Flon,0,0,8,10,0,0,0,0,0,10
La Verrerie,0,1,11,11,0,0,0,0,0,10
Egerkingen,0,0,9,8,0,23,0,0,0,11
Härkingen,0,0,28,12,0,1,0,0,0,11
Kestenholz,0,2,20,6,0,0,0,1,3,11
Neuendorf,0,0,26,20,0,2,0,0,0,11
Niederbuchsiten,0,0,8,5,0,5,0,0,0,11
Oberbuchsiten,0,4,9,4,0,17,0,0,0,11
Oensingen,0,1,13,11,0,24,0,5,1,11
Wolfwil,0,1,18,31,0,0,0,0,0,11
Aedermannsdorf,0,2,7,0,1,0,0,0,0,11
Balsthal,0,1,31,13,0,6,0,0,4,11
Herbetswil,0,0,5,3,0,0,0,3,0,11
Holderbank (SO),0,1,7,3,0,0,0,0,0,11
Laupersdorf,0,0,16,8,0,0,0,1,0,11
Matzendorf,0,1,12,6,0,0,0,0,0,11
Mümliswil-Ramiswil,0,7,30,16,0,0,0,0,1,11
Welschenrohr-Gänsbrunnen,0,3,10,3,0,0,0,0,0,11
Biezwil,0,1,2,1,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,2,4,5,0,0,0,0,1,11
Messen,0,0,14,17,1,0,0,1,0,11
Schnottwil,0,3,17,13,0,0,0,0,1,11
Unterramsern,0,0,5,0,0,0,0,1,0,11
Lüsslingen-Nennigkofen,1,0,8,6,0,0,0,0,0,11
Buchegg,0,5,32,19,0,0,0,3,0,11
Bättwil,0,0,51,10,0,0,0,0,0,11
Büren (SO),0,1,10,13,0,3,0,0,0,11
Dornach,0,5,9,8,0,44,0,1,1,11
Gempen,0,8,7,11,0,0,0,0,0,11
Hochwald,0,7,32,11,0,0,0,0,0,11
Hofstetten-Flüh,0,2,32,28,0,0,0,0,1,11
Metzerlen-Mariastein,0,1,12,7,0,0,0,0,0,11
Nuglar-St. Pantaleon,0,5,53,8,0,0,0,0,0,11
Rodersdorf,0,6,24,15,0,0,0,0,0,11
Seewen,0,1,13,20,0,0,0,0,0,11
Witterswil,0,0,19,6,0,0,0,0,0,11
Hauenstein-Ifenthal,0,1,2,3,0,0,0,0,0,11
Kienberg,0,5,7,2,0,0,0,0,1,11
Lostorf,0,4,33,36,0,1,0,0,2,11
Niedergösgen,1,3,22,11,0,0,0,1,1,11
Obergösgen,0,1,9,19,0,0,0,0,1,11
Stüsslingen,0,1,10,4,0,0,0,0,0,11
Trimbach,0,4,3,6,0,24,0,7,0,11
Winznau,0,1,4,9,0,0,0,0,0,11
Wisen (SO),0,0,5,1,0,0,0,0,0,11
Erlinsbach (SO),0,6,11,25,0,0,0,0,0,11
Aeschi (SO),0,5,17,8,0,0,0,0,0,11
Biberist,0,1,9,11,0,53,0,0,1,11
Bolken,0,0,9,7,0,0,0,0,0,11
Deitingen,0,1,2,6,0,21,0,1,0,11
Derendingen,1,0,2,1,0,97,0,1,0,11
Etziken,0,1,6,8,0,13,0,1,0,11
Gerlafingen,0,0,2,4,0,17,0,0,0,11
Horriwil,0,0,9,7,0,0,0,0,0,11
Hüniken,0,1,0,0,0,0,0,0,0,11
Kriegstetten,0,1,14,5,0,1,0,0,2,11
Lohn-Ammannsegg,0,2,24,31,0,0,0,0,0,11
Luterbach,0,1,2,1,0,15,0,2,1,11
Obergerlafingen,0,0,3,1,0,19,0,0,0,11
Recherswil,0,0,1,9,0,27,0,0,0,11
Subingen,0,1,15,18,0,16,0,0,1,11
Zuchwil,0,0,3,5,0,41,0,12,0,11
Drei Höfe,0,0,11,18,0,0,0,0,0,11
Balm bei Günsberg,0,0,5,1,0,0,0,0,0,11
Bellach,0,2,12,7,0,39,0,1,0,11
Bettlach,0,5,18,17,0,38,0,9,1,11
Feldbrunnen-St. Niklaus,0,0,3,2,0,3,0,0,1,11
Flumenthal,0,0,9,3,0,0,0,0,0,11
Grenchen,0,0,11,4,0,103,0,1,0,11
Günsberg,0,2,16,10,0,0,0,0,0,11
Hubersdorf,0,0,11,12,0,0,0,0,0,11
Kammersrohr,0,1,1,0,0,0,0,0,0,11
Langendorf,0,0,1,5,0,43,0,0,0,11
Lommiswil,1,11,9,11,0,1,0,0,4,11
Oberdorf (SO),0,0,10,22,0,20,0,0,1,11
Riedholz,0,1,11,9,0,0,0,0,1,11
Rüttenen,0,1,2,5,0,18,0,1,3,11
Selzach,0,0,1,12,0,46,0,0,0,11
Boningen,0,5,11,3,0,0,0,0,1,11
Däniken,0,0,20,14,0,1,0,0,2,11
Dulliken,0,1,17,33,0,31,0,0,0,11
Eppenberg-Wöschnau,0,0,0,0,0,0,0,0,0,11
Fulenbach,0,2,13,8,0,0,0,0,0,11
Gretzenbach,0,1,23,33,0,1,0,0,13,11
Gunzgen,0,2,25,16,0,0,0,0,0,11
Hägendorf,0,13,23,19,0,17,0,0,1,11
Kappel (SO),0,0,19,24,0,3,0,1,0,11
Olten,0,0,3,6,0,31,0,0,0,11
Rickenbach (SO),0,0,3,10,0,0,0,0,0,11
Schönenwerd,0,0,21,22,0,0,0,1,1,11
Starrkirch-Wil,0,0,1,13,0,16,0,0,1,11
Walterswil (SO),0,0,8,6,0,1,0,0,0,11
Wangen bei Olten,0,0,9,8,0,46,0,0,2,11
Solothurn,0,1,12,2,0,42,0,0,0,11
Bärschwil,0,3,11,4,0,0,0,0,0,11
Beinwil (SO),0,0,1,2,0,0,0,0,0,11
Breitenbach,0,6,32,18,0,0,0,0,0,11
Büsserach,0,3,33,12,0,1,0,0,0,11
Erschwil,0,1,14,9,0,0,0,0,0,11
Fehren,0,0,2,10,0,0,0,0,0,11
Grindel,0,3,4,2,0,0,0,0,0,11
Himmelried,1,0,19,8,0,0,0,0,1,11
Kleinlützel,0,5,19,8,0,0,0,0,0,11
Meltingen,0,4,13,4,0,0,0,0,0,11
Nunningen,0,0,31,7,0,0,0,0,0,11
Zullwil,0,1,4,2,0,0,0,2,0,11
Basel,0,1,3,9,0,63,0,136,0,12
Bettingen,0,0,1,4,0,15,0,0,0,12
Riehen,0,0,7,12,0,51,0,121,0,12
Aesch (BL),0,1,2,2,6,50,0,32,0,13
Allschwil,0,0,8,5,0,61,1,3,0,13
Arlesheim,0,0,7,1,0,90,0,11,0,13
Biel-Benken,1,0,20,24,0,0,0,0,0,13
Binningen,0,0,7,1,0,54,0,16,0,13
Birsfelden,0,0,0,0,0,7,0,1,0,13
Bottmingen,0,0,5,10,0,31,0,2,0,13
Ettingen,0,0,17,5,0,17,0,0,1,13
Münchenstein,0,1,7,6,0,89,0,0,0,13
Muttenz,0,0,12,5,0,65,0,3,0,13
Oberwil (BL),0,0,11,7,0,63,0,26,0,13
Pfeffingen,0,1,12,8,0,50,0,0,0,13
Reinach (BL),0,2,23,11,1,141,0,3,0,13
Schönenbuch,0,1,6,6,0,15,0,0,0,13
Therwil,0,0,18,6,0,55,0,13,0,13
Blauen,0,0,5,8,0,0,0,0,0,13
Brislach,0,3,18,12,0,0,0,23,0,13
Burg im Leimental,0,0,2,1,0,0,0,0,0,13
Dittingen,0,0,11,3,0,0,0,6,0,13
Duggingen,0,0,21,8,0,1,0,0,0,13
Grellingen,0,0,13,2,0,0,0,2,0,13
Laufen,0,0,43,23,0,5,0,1,0,13
Liesberg,0,3,17,15,0,0,0,0,0,13
Nenzlingen,0,0,6,2,0,0,0,0,0,13
Roggenburg,0,0,9,1,0,0,0,0,0,13
Röschenz,0,2,25,21,0,0,0,0,0,13
Wahlen,0,2,19,12,0,0,0,8,1,13
Zwingen,0,3,47,11,0,1,0,0,4,13
Arisdorf,0,1,17,6,0,0,0,5,0,13
Augst,0,0,1,0,0,8,0,0,0,13
Bubendorf,0,9,68,55,0,0,1,33,0,13
Frenkendorf,0,1,6,6,0,24,0,30,0,13
Füllinsdorf,0,1,2,0,0,23,0,1,0,13
Giebenach,0,0,7,9,0,0,0,0,0,13
Hersberg,0,1,4,6,0,0,0,0,0,13
Lausen,0,0,2,3,0,48,0,0,0,13
Liestal,0,1,15,11,0,40,0,20,0,13
Lupsingen,0,0,13,8,0,0,0,2,0,13
Pratteln,0,0,7,9,0,62,0,1,0,13
Ramlinsburg,0,1,8,3,0,0,0,0,0,13
Seltisberg,0,1,23,21,0,0,0,2,0,13
Ziefen,0,5,21,11,0,0,1,0,0,13
Anwil,0,0,8,3,0,0,0,3,0,13
Böckten,0,0,2,0,0,0,0,0,0,13
Buckten,0,1,6,1,0,0,0,0,0,13
Buus,0,2,11,8,0,0,0,0,0,13
Diepflingen,0,0,5,11,0,0,0,0,0,13
Gelterkinden,0,2,43,41,0,0,0,3,1,13
Häfelfingen,0,1,0,1,0,0,0,0,0,13
Hemmiken,0,0,1,1,0,0,0,0,0,13
Itingen,0,0,23,13,0,0,0,0,0,13
Känerkinden,0,1,11,11,0,0,0,0,0,13
Kilchberg (BL),0,0,1,1,0,0,0,0,0,13
Läufelfingen,0,0,5,20,0,0,0,0,1,13
Maisprach,0,3,17,21,0,0,0,1,0,13
Nusshof,0,1,0,1,0,0,0,0,1,13
Oltingen,0,1,6,1,0,0,0,0,0,13
Ormalingen,0,11,24,18,0,0,0,24,0,13
Rickenbach (BL),0,0,5,9,0,0,0,0,0,13
Rothenfluh,0,2,6,3,0,0,0,1,0,13
Rümlingen,0,0,0,0,0,0,0,0,0,13
Rünenberg,0,8,8,9,0,0,0,0,0,13
Sissach,0,2,49,18,0,0,0,6,1,13
Tecknau,0,0,6,6,0,0,0,9,0,13
Tenniken,0,0,12,15,0,0,0,1,1,13
Thürnen,0,1,6,3,0,0,0,0,0,13
Wenslingen,0,1,7,11,0,0,0,3,0,13
Wintersingen,0,1,5,7,0,0,0,0,0,13
Wittinsburg,0,0,1,12,0,0,0,0,0,13
Zeglingen,0,2,0,3,0,0,0,1,0,13
Zunzgen,0,1,24,6,0,0,0,0,1,13
Arboldswil,0,1,8,6,0,0,0,0,0,13
Bennwil,0,0,2,1,0,0,0,1,0,13
Bretzwil,0,0,4,1,0,0,0,1,0,13
Diegten,0,1,31,5,0,0,0,0,0,13
Eptingen,0,0,2,7,0,0,0,0,0,13
Hölstein,0,1,8,9,0,0,0,1,0,13
Lampenberg,0,2,0,4,0,0,0,2,0,13
Langenbruck,0,1,11,3,0,0,0,0,0,13
Lauwil,0,1,4,6,0,0,0,0,0,13
Liedertswil,0,0,0,1,0,0,0,0,0,13
Niederdorf,0,1,18,9,0,0,0,0,0,13
Oberdorf (BL),0,4,27,0,0,0,0,14,0,13
Reigoldswil,0,4,9,3,0,0,0,0,0,13
Titterten,0,1,2,2,0,0,0,2,0,13
Waldenburg,0,1,12,6,0,0,0,0,0,13
Gächlingen,0,0,7,3,0,0,0,0,0,14
Löhningen,0,3,17,5,0,0,0,11,0,14
Neunkirch,1,0,41,10,0,0,0,0,0,14
Büttenhardt,0,3,11,3,0,0,0,0,0,14
Dörflingen,0,1,16,9,0,0,0,1,0,14
Lohn (SH),0,1,11,5,0,0,0,0,0,14
Stetten (SH),0,0,13,8,0,1,0,0,0,14
Thayngen,0,5,29,18,0,7,0,5,1,14
Bargen (SH),0,2,4,3,0,0,0,0,0,14
Beringen,1,5,18,15,0,12,0,6,1,14
Buchberg,0,1,6,19,0,0,0,0,1,14
Merishausen,0,3,4,4,0,0,0,0,0,14
Neuhausen am Rheinfall,0,0,4,1,0,19,0,0,0,14
Rüdlingen,0,1,14,11,0,0,0,1,0,14
Schaffhausen,0,3,19,21,0,142,0,0,0,14
Beggingen,0,0,7,3,0,0,0,5,0,14
Schleitheim,0,3,9,16,0,0,0,9,0,14
Siblingen,0,1,5,6,0,0,0,1,0,14
Buch (SH),0,0,8,1,0,0,0,1,1,14
Hemishofen,0,0,4,1,0,0,0,1,1,14
Ramsen,0,3,14,6,0,0,0,0,0,14
Stein am Rhein,0,2,9,8,0,60,0,1,0,14
Hallau,0,2,12,2,0,1,0,4,0,14
Oberhallau,0,3,2,6,0,0,0,1,0,14
Trasadingen,0,0,7,4,0,0,0,0,0,14
Wilchingen,0,3,8,5,0,0,0,17,0,14
Herisau,0,7,18,30,0,83,0,0,0,15
Hundwil,0,1,20,2,0,0,0,0,0,15
Schönengrund,0,0,7,1,0,0,0,4,0,15
Schwellbrunn,0,1,11,2,0,0,0,0,0,15
Stein (AR),0,1,2,2,0,0,0,0,0,15
Urnäsch,0,6,9,7,0,0,0,1,0,15
Waldstatt,0,7,3,9,0,37,0,0,5,15
Bühler,0,0,8,0,0,0,0,0,0,15
Gais,0,4,6,7,0,0,0,6,0,15
Speicher,0,0,15,19,0,0,0,3,1,15
Teufen (AR),0,1,25,10,1,1,0,0,0,15
Trogen,0,4,7,9,0,0,0,2,1,15
Grub (AR),0,0,6,2,0,1,0,0,0,15
Heiden,0,2,6,3,0,20,0,2,0,15
Lutzenberg,0,1,9,5,0,11,0,1,2,15
Rehetobel,0,1,1,2,0,6,0,1,0,15
Reute (AR),0,1,8,0,0,6,0,0,0,15
Wald (AR),0,2,6,1,0,3,0,0,0,15
Walzenhausen,0,1,11,2,0,10,0,0,1,15
Wolfhalden,0,2,2,3,0,5,0,0,0,15
Appenzell,0,1,27,10,0,1,0,2,1,16
Gonten,0,4,8,1,0,0,0,0,0,16
Schlatt-Haslen,1,3,3,0,0,0,0,0,0,16
Oberegg,1,4,8,0,0,6,0,1,0,16
Schwende-Rüte,0,27,60,22,0,1,0,0,1,16
Häggenschwil,0,1,7,12,0,0,0,0,0,17
Muolen,0,2,5,1,0,1,0,0,0,17
St. Gallen,5,19,20,28,0,148,0,79,0,17
