,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,3,0,35,1,4,0,1,0,3
Rain,0,1,2,42,0,0,0,0,0,3
Römerswil,0,0,0,17,0,0,0,0,0,3
Rothenburg,0,16,0,43,3,0,0,1,1,3
Schongau,0,0,0,16,1,0,0,1,0,3
Adligenswil,0,0,0,14,0,0,0,7,0,3
Buchrain,0,0,0,5,0,0,0,39,0,3
Dierikon,0,0,0,3,0,0,0,4,0,3
Ebikon,0,0,3,28,3,2,0,4,0,3
Gisikon,0,0,0,21,0,0,0,1,0,3
Greppen,0,0,0,11,1,0,0,6,0,3
Horw,0,1,1,52,1,2,0,4,0,3
Kriens,0,8,2,71,0,10,0,6,0,3
Luzern,0,3,0,102,0,18,0,9,0,3
Malters,0,4,0,47,0,0,0,0,0,3
Meggen,0,1,0,80,0,3,0,1,0,3
Meierskappel,0,10,1,18,1,0,0,0,0,3
Root,0,1,0,13,1,0,0,37,0,3
Schwarzenberg,0,0,0,10,0,0,0,6,0,3
Udligenswil,0,3,0,24,1,0,0,0,0,3
Vitznau,0,1,0,22,0,0,0,0,0,3
Weggis,0,1,1,33,1,0,0,11,0,3
Beromünster,0,4,3,58,6,0,0,2,0,3
Büron,0,0,0,26,0,0,0,4,0,3
Buttisholz,0,4,1,17,0,0,0,2,0,3
Eich,0,0,0,7,0,0,0,1,0,3
Geuensee,0,0,0,6,0,0,0,0,0,3
Grosswangen,0,2,0,33,0,0,0,1,0,3
Hildisrieden,1,0,0,33,0,0,0,0,0,3
Knutwil,0,0,1,22,0,0,0,0,0,3
Mauensee,0,0,0,24,0,0,0,0,0,3
Neuenkirch,0,1,0,46,0,0,0,14,0,3
Nottwil,0,1,3,64,0,0,0,2,0,3
Oberkirch,0,1,0,31,0,0,1,7,0,3
Rickenbach (LU),0,3,1,51,0,0,0,1,0,3
Ruswil,0,2,0,49,1,0,0,1,0,3
Schenkon,0,0,0,30,0,0,0,0,0,3
Schlierbach,0,0,0,24,0,0,0,0,0,3
Sempach,0,1,0,21,0,0,0,0,0,3
Sursee,0,9,1,28,0,0,0,14,1,3
Triengen,0,1,1,39,0,0,0,4,0,3
Wolhusen,0,3,0,12,1,0,0,2,0,3
Alberswil,0,0,0,10,0,0,0,0,0,3
Altbüron,0,0,0,5,0,0,0,4,0,3
Altishofen,0,1,0,16,0,0,0,1,0,3
Dagmersellen,1,4,0,58,3,1,0,0,0,3
Egolzwil,0,1,0,30,0,0,0,0,0,3
Ettiswil,0,1,2,26,1,0,0,8,0,3
Fischbach,0,0,0,7,0,0,0,0,0,3
Grossdietwil,0,0,0,12,1,0,0,0,0,3
Hergiswil bei Willisau,0,1,0,20,0,0,0,8,0,3
Luthern,0,5,0,5,0,0,0,2,0,3
Menznau,0,0,0,24,0,0,0,2,0,3
Nebikon,0,0,1,15,0,0,0,1,0,3
Pfaffnau,0,0,1,25,0,0,0,1,0,3
Reiden,0,1,0,53,2,0,0,3,0,3
Roggliswil,0,1,0,13,0,0,0,0,0,3
Schötz,0,2,0,58,0,0,0,3,1,3
Ufhusen,0,12,1,10,0,0,0,0,0,3
Wauwil,0,0,0,28,1,0,0,2,0,3
Wikon,0,3,0,8,0,0,0,0,0,3
Zell (LU),0,1,0,20,0,0,0,1,0,3
Willisau,0,5,0,47,0,0,0,3,0,3
Altdorf (UR),0,4,1,39,0,0,0,48,0,4
Andermatt,0,2,0,4,0,0,0,18,0,4
Attinghausen,0,5,0,25,0,1,0,1,0,4
Bürglen (UR),0,20,1,28,0,0,0,0,1,4
Erstfeld,0,1,0,36,0,0,0,0,0,4
Flüelen,0,1,0,9,0,0,0,0,0,4
Göschenen,0,0,1,0,0,0,1,1,0,4
Gurtnellen,0,0,0,1,0,0,0,0,0,4
Hospental,0,0,0,1,0,0,0,0,0,4
Isenthal,0,2,0,0,0,0,0,0,0,4
Realp,0,0,0,0,0,0,0,0,0,4
Schattdorf,0,3,1,44,0,0,0,27,0,4
Seedorf (UR),0,0,0,10,0,0,0,0,0,4
Seelisberg,0,1,0,10,0,0,0,0,0,4
Silenen,0,1,0,17,0,0,0,0,0,4
Sisikon,0,2,0,3,0,0,0,0,0,4
Spiringen,0,0,0,2,0,0,0,0,2,4
Unterschächen,0,1,0,7,0,0,0,0,0,4
Wassen,0,0,0,1,0,0,0,0,0,4
Einsiedeln,0,23,0,83,0,39,0,5,4,5
Gersau,0,4,0,17,0,0,0,0,0,5
Feusisberg,0,2,0,42,0,3,0,0,0,5
Freienbach,1,1,1,52,0,16,0,6,0,5
Wollerau,0,1,1,42,0,12,0,0,0,5
Küssnacht (SZ),1,6,2,83,2,5,0,15,0,5
Altendorf,0,4,1,37,0,7,0,0,1,5
Galgenen,0,1,0,20,0,1,0,1,0,5
Innerthal,0,0,0,0,0,0,0,0,0,5
Lachen,0,3,0,35,4,18,1,6,0,5
Reichenburg,0,4,1,15,0,44,0,0,0,5
Schübelbach,0,7,0,38,1,27,0,2,0,5
Tuggen,0,0,0,19,0,2,0,0,0,5
Vorderthal,3,3,0,10,0,0,0,1,0,5
Wangen (SZ),3,1,1,30,0,14,0,7,0,5
Alpthal,0,1,0,9,0,0,0,1,0,5
Arth,0,4,2,81,0,5,0,4,5,5
Illgau,0,0,0,9,0,0,0,0,0,5
Ingenbohl,0,2,0,13,0,1,0,22,0,5
Lauerz,0,0,0,8,0,5,0,0,0,5
Morschach,0,3,1,9,0,0,0,0,0,5
Muotathal,0,6,0,12,0,0,0,37,0,5
Oberiberg,0,4,0,2,0,0,0,0,0,5
Riemenstalden,0,1,0,0,0,0,0,0,0,5
Rothenthurm,0,2,1,12,0,0,0,10,0,5
Sattel,0,4,2,15,0,0,0,1,0,5
Schwyz,0,6,3,40,0,5,0,81,0,5
Steinen,0,0,2,23,0,0,0,45,0,5
Steinerberg,0,3,0,9,0,0,0,0,0,5
Unteriberg,0,4,0,19,0,1,0,6,0,5
Alpnach,0,2,0,30,1,0,0,12,0,6
Engelberg,0,5,0,23,0,0,0,0,0,6
Giswil,1,3,0,27,5,1,0,14,0,6
Kerns,0,3,0,69,0,0,0,10,0,6
Lungern,0,2,0,22,0,0,0,5,0,6
Sachseln,0,0,0,39,0,0,0,4,0,6
Sarnen,2,4,0,100,0,0,0,13,0,6
Beckenried,0,2,0,25,0,0,0,1,0,7
Buochs,0,2,0,25,0,1,4,0,0,7
Dallenwil,0,2,0,11,0,0,0,0,1,7
Emmetten,0,2,0,17,0,1,0,5,0,7
Ennetbürgen,0,3,0,50,2,0,3,2,0,7
Ennetmoos,0,3,0,15,0,0,0,2,0,7
Hergiswil (NW),1,1,0,29,0,0,0,1,0,7
Oberdorf (NW),0,2,0,13,0,0,0,1,0,7
Stans,0,0,1,23,0,0,0,5,0,7
Stansstad,0,1,1,22,0,0,1,5,0,7
Wolfenschiessen,0,2,0,8,0,0,0,0,0,7
Glarus Nord,4,6,0,125,0,29,0,5,3,8
Glarus Süd,1,11,2,68,0,0,0,2,1,8
Glarus,0,3,0,48,0,14,0,9,0,8
Baar,0,4,0,84,0,19,0,0,0,9
Cham,0,2,2,53,0,8,0,8,0,9
Hünenberg,0,0,1,17,0,0,0,4,0,9
Menzingen,0,6,2,11,0,0,0,7,0,9
Neuheim,0,6,0,7,0,0,0,1,0,9
Oberägeri,0,5,0,49,0,0,0,4,0,9
Risch,0,1,2,30,3,0,0,0,0,9
Steinhausen,0,1,0,23,0,3,0,5,0,9
Unterägeri,0,0,0,63,1,0,0,4,0,9
Walchwil,0,1,0,30,0,1,0,1,0,9
Zug,0,1,0,58,0,23,0,3,0,9
Châtillon (FR),1,0,0,14,0,1,0,0,0,10
Cugy (FR),0,0,0,27,0,1,0,0,2,10
Gletterens,1,0,1,39,2,0,2,1,1,10
Lully (FR),1,0,1,19,0,0,0,0,0,10
Montagny (FR),0,3,1,45,0,2,0,3,0,10
Nuvilly,0,0,0,13,0,0,0,0,0,10
Prévondavaux,0,1,0,1,0,0,0,0,0,10
Saint-Aubin (FR),0,0,0,51,0,3,0,0,0,10
Sévaz,0,0,0,5,0,0,0,0,0,10
Surpierre,1,2,0,24,0,1,0,1,0,10
Vallon,0,3,0,10,0,0,0,0,0,10
Les Montets,0,1,0,16,1,5,0,0,0,10
Delley-Portalban,0,0,0,43,0,0,0,0,0,10
Belmont-Broye,1,2,1,73,0,6,0,5,0,10
Estavayer,1,5,1,124,0,6,0,23,0,10
Cheyres-Châbles,0,2,0,37,0,0,0,0,0,10
Billens-Hennens,0,0,0,9,1,0,0,1,0,10
Le Châtelard,0,0,0,1,0,0,0,0,0,10
Châtonnaye,0,0,0,6,0,1,0,0,0,10
Grangettes,0,0,0,1,0,0,1,0,0,10
Massonnens,0,0,0,9,0,0,0,0,0,10
Mézières (FR),0,0,0,23,0,0,0,0,0,10
Romont (FR),0,0,1,16,0,0,0,13,0,10
Rue,0,1,1,21,0,2,0,0,0,10
Siviriez,0,1,1,39,0,1,0,0,0,10
Ursy,0,0,0,57,0,19,0,0,0,10
Vuisternens-devant-Romont,0,0,0,35,0,1,0,0,0,10
Villorsonnens,1,0,1,32,0,1,0,0,0,10
Torny,0,0,0,31,0,0,0,0,0,10
Villaz,0,0,1,17,0,5,0,0,0,10
Haut-Intyamon,0,0,0,19,0,0,0,3,0,10
Pont-en-Ogoz,0,0,1,30,0,2,0,1,0,10
Botterens,0,0,0,31,0,0,0,0,0,10
Broc,0,15,0,18,0,4,0,10,0,10
Bulle,0,0,0,78,0,6,0,95,0,10
Châtel-sur-Montsalvens,1,2,0,11,0,0,0,0,0,10
Corbières,0,0,0,30,0,0,0,0,0,10
Crésuz,0,0,0,7,0,0,0,0,0,10
Echarlens,0,0,0,11,0,0,0,0,0,10
Grandvillard,0,0,0,18,0,0,0,0,0,10
Gruyères,0,1,0,17,0,0,0,0,0,10
Hauteville,0,0,0,9,0,0,0,0,0,10
Jaun,0,3,0,5,0,0,0,0,0,10
Marsens,0,0,1,33,0,3,0,4,0,10
Morlon,0,0,0,8,0,7,0,0,0,10
Le Pâquier (FR),0,2,0,14,0,0,0,15,0,10
Pont-la-Ville,0,0,0,10,0,0,0,0,0,10
Riaz,0,0,0,36,0,0,0,44,0,10
La Roche,6,1,0,33,0,0,0,2,0,10
Sâles,0,0,1,21,0,0,0,0,0,10
Sorens,0,0,0,11,1,0,2,0,0,10
Vaulruz,0,0,0,6,0,0,0,0,0,10
Vuadens,0,0,0,25,0,1,0,0,0,10
Bas-Intyamon,0,1,0,51,0,0,0,0,0,10
Val-de-Charmey,0,4,0,25,0,0,0,0,0,10
Autigny,0,0,0,6,0,0,0,0,0,10
Avry,0,0,0,13,0,0,0,0,0,10
Belfaux,0,0,0,20,0,1,0,1,0,10
Chénens,0,1,0,8,0,0,0,0,0,10
Corminboeuf,0,0,1,31,0,0,0,86,0,10
Cottens (FR),0,0,0,12,0,0,0,1,0,10
Ferpicloz,0,0,0,1,0,0,0,0,0,10
Fribourg,0,2,0,22,4,8,0,5,0,10
Givisiez,0,4,0,2,0,0,0,0,0,10
Granges-Paccot,0,0,0,12,0,1,0,6,0,10
Marly,0,0,0,40,0,12,0,1,0,10
Matran,0,1,0,8,0,0,0,0,0,10
Neyruz (FR),0,0,0,20,0,0,0,11,0,10
Pierrafortscha,0,0,0,0,0,0,0,0,0,10
Le Mouret,1,0,1,19,0,22,0,1,0,10
Treyvaux,0,0,0,21,0,0,0,15,0,10
Villars-sur-Glâne,0,0,0,32,0,0,0,9,0,10
Villarsel-sur-Marly,0,0,0,1,0,0,0,0,0,10
Hauterive (FR),0,0,1,25,0,2,0,0,0,10
La Brillaz,1,0,0,34,0,0,0,0,0,10
La Sonnaz,0,0,0,29,0,5,0,0,0,10
Gibloux,0,10,0,123,0,3,0,0,0,10
Prez,1,0,0,52,0,1,0,15,0,10
Bois-d'Amont,0,1,0,42,0,1,0,1,0,10
Courgevaux,0,0,1,7,0,3,0,0,0,10
Courtepin,0,1,1,81,0,0,0,0,0,10
Cressier (FR),0,0,0,12,0,0,0,2,0,10
Fräschels,0,0,0,5,0,0,0,0,0,10
Greng,0,0,0,0,0,0,0,0,0,10
Gurmels,1,0,0,83,1,0,0,3,0,10
Kerzers,0,7,0,37,0,0,0,0,0,10
Kleinbösingen,0,1,0,27,0,0,0,0,0,10
Meyriez,0,0,0,6,0,0,0,0,0,10
Misery-Courtion,0,0,2,36,0,1,0,0,4,10
Muntelier,0,0,0,13,0,0,0,0,0,10
Murten,0,3,0,67,0,0,0,9,0,10
Ried bei Kerzers,0,0,0,23,0,0,0,0,0,10
Mont-Vully,0,1,2,101,0,0,0,25,0,10
Brünisried,0,0,0,19,0,0,0,0,0,10
Düdingen,0,1,0,39,0,1,0,31,0,10
Giffers,0,0,0,59,0,0,0,1,0,10
Bösingen,0,3,0,22,0,0,0,0,0,10
Heitenried,0,1,0,14,0,0,0,0,0,10
Plaffeien,0,11,0,46,0,0,0,6,0,10
Plasselb,0,1,0,17,0,0,0,0,0,10
Rechthalten,0,0,0,11,1,0,0,9,0,10
St. Silvester,0,1,0,24,0,0,0,0,0,10
St. Ursen,0,1,0,27,0,0,0,0,0,10
Schmitten (FR),0,0,0,44,0,0,0,0,0,10
Tafers,0,2,0,84,0,3,0,10,0,10
Tentlingen,0,0,0,11,0,0,0,3,0,10
Ueberstorf,0,2,0,6,0,0,0,4,0,10
Wünnewil-Flamatt,0,6,0,28,0,0,0,0,0,10
Attalens,0,2,0,44,0,22,0,4,0,10
Bossonnens,0,0,0,14,0,3,0,0,0,10
Châtel-Saint-Denis,0,4,0,71,0,11,0,8,0,10
Granges (Veveyse),0,1,0,4,0,0,0,0,0,10
Remaufens,0,0,0,32,0,0,0,0,0,10
Saint-Martin (FR),0,1,0,17,0,0,0,0,0,10
Semsales,0,0,0,11,0,0,0,1,0,10
Le Flon,0,0,0,19,0,0,0,0,0,10
La Verrerie,0,1,1,26,0,2,0,0,0,10
Egerkingen,0,0,0,30,0,6,0,2,0,11
Härkingen,0,0,0,14,1,3,0,0,0,11
Kestenholz,0,0,0,35,0,0,0,0,0,11
Neuendorf,0,0,0,34,0,2,0,1,0,11
Niederbuchsiten,0,0,0,26,0,0,0,0,0,11
Oberbuchsiten,0,0,0,28,0,6,0,0,0,11
Oensingen,0,0,0,20,0,0,0,0,1,11
Wolfwil,0,0,0,60,0,0,0,1,0,11
Aedermannsdorf,0,3,0,10,0,0,0,0,0,11
Balsthal,1,0,0,48,1,0,1,4,1,11
Herbetswil,0,0,0,3,0,0,0,5,0,11
Holderbank (SO),0,1,0,7,0,1,0,0,0,11
Laupersdorf,0,0,1,30,0,0,0,1,0,11
Matzendorf,0,0,0,30,0,0,0,1,0,11
Mümliswil-Ramiswil,0,1,0,24,0,0,0,2,0,11
Welschenrohr-Gänsbrunnen,1,0,0,9,0,0,0,0,0,11
Biezwil,0,0,1,4,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,0,0,17,0,0,0,15,0,11
Messen,1,0,0,11,0,0,0,1,0,11
Schnottwil,0,1,0,20,0,0,0,9,0,11
Unterramsern,0,0,0,2,0,0,0,6,0,11
Lüsslingen-Nennigkofen,0,0,0,14,0,0,0,0,1,11
Buchegg,1,2,0,24,0,0,0,1,0,11
Bättwil,0,5,0,8,0,0,0,0,0,11
Büren (SO),0,0,0,24,0,0,0,0,0,11
Dornach,0,0,0,27,0,11,0,1,1,11
Gempen,0,0,0,9,0,0,0,2,0,11
Hochwald,0,1,0,29,0,0,0,0,0,11
Hofstetten-Flüh,0,0,0,40,0,0,0,0,0,11
Metzerlen-Mariastein,0,0,0,22,0,0,0,0,0,11
Nuglar-St. Pantaleon,0,0,1,23,0,0,0,0,0,11
Rodersdorf,0,1,1,24,0,0,0,0,0,11
Seewen,0,2,0,17,0,0,0,0,0,11
Witterswil,0,0,0,12,0,0,0,0,0,11
Hauenstein-Ifenthal,0,1,0,1,0,0,0,0,0,11
Kienberg,0,1,0,3,0,0,0,0,0,11
Lostorf,0,1,0,38,0,0,0,0,0,11
Niedergösgen,0,1,0,23,0,4,0,1,6,11
Obergösgen,0,1,0,11,0,14,0,0,0,11
Stüsslingen,0,1,0,30,0,0,0,0,0,11
Trimbach,0,0,0,30,0,2,0,0,0,11
Winznau,0,0,0,22,0,0,0,0,0,11
Wisen (SO),0,0,0,5,0,0,0,0,0,11
Erlinsbach (SO),0,2,0,45,0,2,0,0,0,11
Aeschi (SO),0,0,1,15,0,0,0,0,0,11
Biberist,0,0,0,54,0,9,0,15,0,11
Bolken,0,0,0,8,0,0,0,0,0,11
Deitingen,0,1,2,20,0,1,0,2,0,11
Derendingen,0,0,1,35,0,4,0,5,0,11
Etziken,0,0,0,36,0,2,0,0,0,11
Gerlafingen,0,17,0,39,0,10,0,0,0,11
Horriwil,1,0,0,4,0,0,0,0,0,11
Hüniken,0,0,0,8,0,0,0,0,0,11
Kriegstetten,0,0,0,13,0,0,0,0,1,11
Lohn-Ammannsegg,1,1,2,25,0,0,0,0,0,11
Luterbach,0,2,0,14,0,0,0,2,0,11
Obergerlafingen,0,0,0,13,0,0,0,0,0,11
Recherswil,0,0,0,15,1,6,0,0,0,11
Subingen,0,0,0,21,0,2,0,0,0,11
Zuchwil,0,0,1,16,0,2,0,15,0,11
Drei Höfe,0,0,0,8,0,0,0,0,0,11
Balm bei Günsberg,0,0,0,3,0,0,0,0,0,11
Bellach,0,0,0,26,0,5,0,0,0,11
Bettlach,0,6,0,24,0,0,0,0,0,11
Feldbrunnen-St. Niklaus,0,0,0,6,0,3,0,0,0,11
Flumenthal,0,0,0,9,0,0,0,0,0,11
Grenchen,0,0,0,47,0,28,0,0,0,11
Günsberg,0,0,0,14,0,0,0,0,0,11
Hubersdorf,0,0,0,2,0,0,0,0,0,11
Kammersrohr,0,0,0,1,0,0,0,0,0,11
Langendorf,0,0,0,13,0,0,0,0,0,11
Lommiswil,1,0,0,29,0,0,0,0,0,11
Oberdorf (SO),0,0,0,23,0,4,0,0,0,11
Riedholz,0,2,0,12,0,0,0,0,0,11
Rüttenen,0,0,0,9,0,0,0,0,0,11
Selzach,0,3,0,34,0,0,0,0,1,11
Boningen,0,0,0,12,3,0,0,0,0,11
Däniken,0,7,0,11,0,0,0,0,0,11
Dulliken,0,0,0,31,0,1,0,2,0,11
Eppenberg-Wöschnau,0,0,0,2,0,0,0,0,0,11
Fulenbach,0,0,1,32,0,0,0,1,0,11
Gretzenbach,0,0,0,22,0,0,1,6,0,11
Gunzgen,0,0,0,16,0,0,0,0,1,11
Hägendorf,0,0,3,39,0,7,0,1,0,11
Kappel (SO),0,0,0,18,0,4,0,0,0,11
Olten,0,0,0,15,0,8,0,11,0,11
Rickenbach (SO),0,0,0,20,2,0,0,5,0,11
Schönenwerd,0,0,0,14,1,8,0,0,0,11
Starrkirch-Wil,0,0,1,11,0,0,0,0,0,11
Walterswil (SO),0,0,1,19,0,0,0,0,0,11
Wangen bei Olten,0,3,2,41,0,2,0,0,2,11
Solothurn,0,0,0,20,0,1,0,3,0,11
Bärschwil,0,2,0,3,0,0,0,0,0,11
Beinwil (SO),0,1,0,1,0,0,0,0,0,11
Breitenbach,0,6,2,24,0,12,0,1,0,11
Büsserach,0,2,0,34,0,0,0,0,1,11
Erschwil,0,1,0,23,0,0,0,0,0,11
Fehren,0,0,2,5,0,0,0,0,0,11
Grindel,0,0,0,8,0,0,0,0,0,11
Himmelried,0,1,0,9,0,0,0,0,2,11
Kleinlützel,0,2,0,9,0,0,0,0,0,11
Meltingen,0,0,0,10,0,0,0,1,0,11
Nunningen,0,5,0,33,0,0,0,0,0,11
Zullwil,0,1,1,9,0,0,0,0,0,11
Basel,0,2,1,43,1,31,0,97,1,12
Bettingen,0,0,0,2,0,0,0,0,0,12
Riehen,0,4,0,31,0,11,0,59,0,12
Aesch (BL),0,2,1,20,0,17,0,9,0,13
Allschwil,0,1,2,55,0,24,0,5,0,13
Arlesheim,0,3,1,35,0,3,0,1,0,13
Biel-Benken,0,2,0,39,0,0,0,0,0,13
Binningen,0,2,2,81,0,19,0,8,1,13
Birsfelden,0,0,0,3,0,3,0,4,0,13
Bottmingen,1,0,1,42,0,7,0,0,0,13
Ettingen,0,2,1,36,0,24,0,0,0,13
Münchenstein,0,5,0,16,0,21,0,1,0,13
Muttenz,0,4,2,33,0,59,0,18,1,13
Oberwil (BL),0,4,2,22,0,14,0,1,0,13
Pfeffingen,0,1,0,19,0,10,0,0,0,13
Reinach (BL),0,0,1,76,0,27,1,0,0,13
Schönenbuch,0,0,0,3,0,5,0,0,0,13
Therwil,0,2,0,21,0,9,1,0,0,13
Blauen,0,2,0,10,0,0,0,0,0,13
Brislach,0,1,5,18,0,0,0,5,0,13
Burg im Leimental,0,1,0,4,0,0,0,0,0,13
Dittingen,0,0,0,9,0,0,0,0,0,13
Duggingen,0,1,0,18,0,0,0,0,0,13
Grellingen,0,0,0,11,0,0,0,0,0,13
Laufen,0,3,2,27,0,15,0,1,1,13
Liesberg,0,0,0,4,0,0,0,1,0,13
Nenzlingen,0,4,0,7,0,0,0,0,0,13
Roggenburg,0,1,0,0,0,0,0,0,0,13
Röschenz,0,2,0,13,0,0,0,0,1,13
Wahlen,0,8,1,22,1,0,0,0,0,13
Zwingen,0,1,2,34,0,0,0,0,1,13
Arisdorf,0,0,0,16,0,0,0,14,0,13
Augst,0,0,1,1,0,2,0,0,0,13
Bubendorf,0,1,0,32,0,0,1,0,1,13
Frenkendorf,0,6,0,16,0,3,0,0,0,13
Füllinsdorf,0,2,1,15,0,28,0,4,0,13
Giebenach,0,1,0,10,0,0,0,0,0,13
Hersberg,0,1,4,5,0,0,0,0,0,13
Lausen,0,1,1,23,0,30,0,21,0,13
Liestal,0,29,2,36,0,9,0,58,0,13
Lupsingen,0,2,0,21,0,0,0,6,0,13
Pratteln,0,1,2,22,0,16,0,9,0,13
Ramlinsburg,0,0,1,12,0,0,0,0,0,13
Seltisberg,0,1,0,12,0,0,0,1,0,13
Ziefen,0,1,0,30,0,0,0,0,0,13
Anwil,0,1,0,2,0,0,0,0,0,13
Böckten,0,0,0,6,0,0,0,0,0,13
Buckten,0,5,0,4,0,0,0,0,0,13
Buus,0,1,0,19,0,0,0,0,0,13
Diepflingen,0,0,0,17,0,0,0,0,0,13
Gelterkinden,0,2,0,40,0,0,0,5,0,13
Häfelfingen,0,0,0,5,0,0,0,0,0,13
Hemmiken,0,0,0,2,0,0,0,0,0,13
Itingen,0,2,0,22,0,0,0,0,0,13
Känerkinden,0,1,0,7,0,0,0,0,0,13
Kilchberg (BL),0,0,0,6,0,0,0,0,0,13
Läufelfingen,0,0,0,3,0,0,0,1,0,13
Maisprach,0,0,0,7,0,0,0,0,0,13
Nusshof,0,0,0,5,0,0,0,0,0,13
Oltingen,0,1,1,4,0,0,0,2,0,13
Ormalingen,0,1,0,9,0,0,0,22,0,13
Rickenbach (BL),0,2,0,8,0,0,0,0,0,13
Rothenfluh,0,1,0,9,0,0,0,0,0,13
Rümlingen,0,0,0,13,0,0,0,0,0,13
Rünenberg,0,1,0,8,0,0,0,0,0,13
Sissach,0,6,0,29,0,0,0,12,0,13
Tecknau,0,0,0,4,0,0,0,0,0,13
Tenniken,0,1,0,7,0,0,0,0,0,13
Thürnen,0,1,0,2,0,0,0,0,0,13
Wenslingen,0,0,0,5,0,0,0,0,0,13
Wintersingen,0,0,0,15,0,0,0,0,0,13
Wittinsburg,0,1,0,4,0,0,0,0,0,13
Zeglingen,0,1,0,10,0,1,0,0,0,13
Zunzgen,0,2,1,11,0,0,0,7,0,13
Arboldswil,0,1,0,7,0,0,0,0,0,13
Bennwil,0,0,0,2,0,0,0,2,0,13
Bretzwil,0,1,0,5,0,0,0,1,0,13
Diegten,0,3,0,12,0,0,0,0,0,13
Eptingen,0,3,1,2,0,0,0,0,0,13
Hölstein,0,5,0,9,0,0,0,2,0,13
Lampenberg,0,4,0,6,0,0,0,3,0,13
Langenbruck,0,1,0,3,0,0,0,0,0,13
Lauwil,0,0,0,2,0,0,0,0,0,13
Liedertswil,0,0,0,2,0,0,0,0,0,13
Niederdorf,0,2,0,4,0,0,0,0,0,13
Oberdorf (BL),0,3,0,8,0,0,0,0,0,13
Reigoldswil,0,1,1,11,0,0,0,1,0,13
Titterten,0,2,0,5,0,0,0,0,0,13
Waldenburg,0,0,0,2,0,0,0,0,0,13
Gächlingen,0,0,1,21,0,0,0,0,0,14
Löhningen,0,2,0,28,0,0,0,0,0,14
Neunkirch,0,1,1,47,0,0,0,0,0,14
Büttenhardt,0,0,0,19,2,0,0,0,0,14
Dörflingen,0,1,0,24,0,0,0,0,0,14
Lohn (SH),0,0,1,4,0,0,0,2,0,14
Stetten (SH),0,0,0,17,0,1,0,0,0,14
Thayngen,0,3,0,38,0,4,0,4,0,14
Bargen (SH),1,0,1,8,0,0,0,0,0,14
Beringen,1,0,0,38,0,5,0,0,0,14
Buchberg,0,1,0,21,0,0,0,0,0,14
Merishausen,0,0,0,10,0,0,0,0,0,14
Neuhausen am Rheinfall,0,0,0,8,0,3,0,1,0,14
Rüdlingen,0,0,0,11,0,0,0,0,0,14
Schaffhausen,0,2,0,88,0,45,0,5,0,14
Beggingen,0,2,0,4,0,0,0,1,0,14
Schleitheim,0,0,0,24,0,0,0,1,0,14
Siblingen,0,0,0,5,1,0,0,4,0,14
Buch (SH),0,0,0,3,0,0,0,0,0,14
Hemishofen,0,0,0,7,0,0,0,0,0,14
Ramsen,0,0,0,28,0,1,0,0,0,14
Stein am Rhein,0,0,0,15,1,17,0,0,0,14
Hallau,0,0,0,28,1,1,0,19,2,14
Oberhallau,0,0,1,4,1,0,0,1,0,14
Trasadingen,0,0,0,9,0,0,0,0,1,14
Wilchingen,0,0,0,11,0,0,0,6,1,14
Herisau,0,7,0,55,0,9,0,1,0,15
Hundwil,0,2,0,7,0,0,0,0,0,15
Schönengrund,0,2,0,6,0,0,0,0,0,15
Schwellbrunn,0,3,0,6,0,0,0,0,0,15
Stein (AR),0,0,0,8,0,0,0,0,0,15
Urnäsch,0,10,0,6,0,0,0,3,0,15
Waldstatt,1,0,4,5,0,1,0,0,1,15
Bühler,0,0,1,14,0,1,0,0,0,15
Gais,0,5,1,17,0,2,1,2,0,15
Speicher,0,0,0,34,0,0,0,9,0,15
Teufen (AR),0,2,2,43,0,2,0,0,0,15
Trogen,0,0,0,12,0,0,0,3,0,15
Grub (AR),0,0,0,1,0,0,0,3,0,15
Heiden,0,1,0,15,0,9,0,4,0,15
Lutzenberg,0,0,0,6,0,2,0,0,0,15
Rehetobel,0,0,0,9,1,5,0,0,0,15
Reute (AR),0,0,0,1,0,0,0,0,0,15
Wald (AR),0,1,0,4,0,0,0,0,0,15
Walzenhausen,0,4,0,8,0,6,0,0,0,15
Wolfhalden,0,1,0,11,0,3,0,0,0,15
Appenzell,0,2,0,44,0,4,0,0,0,16
Gonten,0,3,0,13,0,0,0,1,0,16
Schlatt-Haslen,0,1,0,12,0,1,0,3,0,16
Oberegg,0,2,0,15,0,4,0,0,0,16
Schwende-Rüte,0,6,0,72,0,8,0,2,0,16
Häggenschwil,0,0,1,24,0,0,0,0,0,17
Muolen,0,2,0,7,0,0,1,7,0,17
St. Gallen,1,6,2,91,0,16,0,49,0,17
Wittenbach,0,4,0,15,0,0,0,9,0,17
Berg (SG),0,0,0,13,0,0,0,0,0,17
Eggersriet,0,1,0,22,0,0,0,0,0,17
Goldach,0,0,0,42,0,6,0,0,0,17
Mörschwil,0,0,0,29,0,1,0,1,0,17
Rorschach,0,0,0,14,0,0,0,0,0,17
Rorschacherberg,0,1,0,36,0,1,0,0,0,17
Steinach,0,1,0,12,0,2,0,7,2,17
Tübach,0,0,0,21,0,0,0,0,0,17
Untereggen,0,1,0,4,0,0,0,0,0,17
