,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,4,5,8,0,2,0,0,4,3
Rain,0,1,10,7,0,0,0,0,3,3
Römerswil,0,3,9,5,0,0,0,0,3,3
Rothenburg,0,8,47,72,9,6,0,0,28,3
Schongau,0,4,2,3,0,0,0,0,0,3
Adligenswil,0,4,31,104,0,0,0,9,44,3
Buchrain,0,2,30,36,2,0,0,9,13,3
Dierikon,0,1,8,6,0,0,0,0,7,3
Ebikon,0,5,58,52,2,7,0,8,60,3
Gisikon,0,0,11,12,2,0,0,0,9,3
Greppen,0,0,5,13,0,0,1,3,15,3
Horw,1,12,35,43,0,7,0,2,18,3
Kriens,1,10,60,58,0,41,0,3,16,3
Luzern,0,6,64,21,0,115,0,13,3,3
Malters,0,10,22,20,0,0,0,2,4,3
Meggen,0,4,20,62,0,1,0,0,17,3
Meierskappel,0,4,11,6,2,0,0,0,6,3
Root,0,3,20,10,0,0,0,13,7,3
Schwarzenberg,0,6,8,15,1,0,0,0,3,3
Udligenswil,0,2,17,28,0,0,0,0,16,3
Vitznau,0,0,4,4,1,0,0,0,6,3
Weggis,1,9,15,18,0,0,0,5,22,3
Beromünster,0,7,43,22,1,0,1,2,13,3
Büron,0,2,10,12,0,0,0,0,5,3
Buttisholz,0,7,4,21,0,0,0,10,3,3
Eich,0,1,7,13,0,0,0,0,8,3
Geuensee,0,1,19,16,0,0,0,0,3,3
Grosswangen,0,5,8,13,0,0,0,0,4,3
Hildisrieden,0,9,14,21,0,0,0,0,11,3
Knutwil,0,5,7,10,0,0,0,0,7,3
Mauensee,0,2,8,11,0,0,0,0,0,3
Neuenkirch,0,9,23,49,0,0,0,2,7,3
Nottwil,0,4,17,15,0,0,0,0,9,3
Oberkirch,0,2,14,30,0,0,1,2,3,3
Rickenbach (LU),0,3,14,25,0,0,1,0,1,3
Ruswil,1,12,7,39,4,1,0,1,11,3
Schenkon,0,1,9,16,0,0,0,0,14,3
Schlierbach,0,1,2,2,0,0,0,0,0,3
Sempach,0,4,21,56,0,0,0,4,9,3
Sursee,0,2,20,30,0,0,0,0,3,3
Triengen,0,8,19,33,0,1,0,0,6,3
Wolhusen,0,4,11,24,0,0,0,0,10,3
Alberswil,0,3,7,1,0,0,0,0,1,3
Altbüron,0,3,3,0,0,0,0,2,0,3
Altishofen,0,1,10,2,0,0,0,0,0,3
Dagmersellen,0,6,19,18,0,0,1,0,7,3
Egolzwil,0,1,5,9,0,0,0,0,1,3
Ettiswil,0,5,9,5,0,0,0,3,3,3
Fischbach,0,3,9,1,0,0,0,0,5,3
Grossdietwil,0,0,1,1,0,0,0,0,0,3
Hergiswil bei Willisau,0,11,2,3,0,0,0,2,2,3
Luthern,0,3,2,1,0,0,0,2,0,3
Menznau,0,8,10,7,0,0,0,0,4,3
Nebikon,0,2,9,12,0,0,0,0,10,3
Pfaffnau,0,6,9,17,0,4,0,1,3,3
Reiden,0,11,27,18,2,0,0,3,9,3
Roggliswil,0,2,4,0,0,0,0,0,0,3
Schötz,0,5,7,7,0,0,0,0,19,3
Ufhusen,0,10,5,3,0,0,0,0,0,3
Wauwil,0,3,2,11,0,0,0,0,8,3
Wikon,0,4,10,4,0,1,0,0,2,3
Zell (LU),0,8,4,4,0,0,0,0,0,3
Willisau,0,16,42,26,0,0,0,1,10,3
Altdorf (UR),0,5,17,28,1,0,0,0,21,4
Andermatt,0,0,13,6,0,0,0,2,0,4
Attinghausen,0,9,5,7,0,0,0,0,11,4
Bürglen (UR),0,13,5,13,1,0,0,0,21,4
Erstfeld,0,10,9,24,0,0,0,0,4,4
Flüelen,0,1,2,3,0,0,0,0,2,4
Göschenen,0,0,1,0,0,0,0,0,1,4
Gurtnellen,0,1,0,0,0,0,0,0,5,4
Hospental,0,0,1,0,0,0,0,0,0,4
Isenthal,0,6,0,0,0,0,0,0,0,4
Realp,0,0,5,0,0,0,0,0,0,4
Schattdorf,0,18,15,10,0,0,0,0,41,4
Seedorf (UR),0,8,3,21,0,0,0,0,21,4
Seelisberg,0,4,3,7,0,0,0,0,18,4
Silenen,0,16,4,6,0,0,0,0,2,4
Sisikon,0,2,1,0,0,0,2,0,1,4
Spiringen,0,0,0,0,0,0,1,0,0,4
Unterschächen,0,9,1,1,0,0,0,0,0,4
Wassen,0,2,2,1,0,0,0,0,2,4
Einsiedeln,1,14,69,38,0,14,0,1,34,5
Gersau,0,0,1,1,0,0,0,0,0,5
Feusisberg,0,0,11,11,0,6,0,0,2,5
Freienbach,3,3,65,36,0,30,0,1,3,5
Wollerau,1,1,74,50,0,9,0,0,5,5
Küssnacht (SZ),0,7,41,60,1,4,0,5,44,5
Altendorf,0,11,55,38,0,9,0,1,15,5
Galgenen,0,6,69,21,0,3,0,4,7,5
Innerthal,0,0,1,1,0,0,0,0,0,5
Lachen,3,2,32,6,0,15,0,5,11,5
Reichenburg,1,7,32,11,0,1,0,0,5,5
Schübelbach,0,5,65,22,0,4,0,1,30,5
Tuggen,0,4,10,12,0,0,0,0,2,5
Vorderthal,1,4,30,5,0,0,0,0,0,5
Wangen (SZ),1,6,29,26,0,0,0,8,16,5
Alpthal,0,3,0,1,2,0,0,0,12,5
Arth,3,9,40,17,0,1,0,1,13,5
Illgau,1,3,1,2,0,0,0,0,0,5
Ingenbohl,1,6,20,26,0,1,0,21,24,5
Lauerz,0,2,14,4,0,0,0,0,2,5
Morschach,0,0,13,1,0,0,0,0,11,5
Muotathal,0,22,16,5,0,0,0,6,2,5
Oberiberg,0,2,3,0,0,0,0,0,16,5
Riemenstalden,0,2,0,0,0,0,0,0,0,5
Rothenthurm,0,4,2,4,0,0,0,8,8,5
Sattel,0,6,9,6,0,1,0,0,12,5
Schwyz,2,18,93,13,4,0,0,12,2,5
Steinen,0,4,22,10,0,1,0,0,1,5
Steinerberg,0,7,3,0,0,0,0,0,0,5
Unteriberg,0,4,33,11,0,0,0,0,6,5
Alpnach,0,18,23,11,0,0,0,0,29,6
Engelberg,0,10,21,3,0,0,0,4,11,6
Giswil,0,23,19,8,0,0,0,14,14,6
Kerns,0,18,17,5,0,0,0,7,19,6
Lungern,0,10,3,4,0,0,0,1,7,6
Sachseln,0,5,15,27,0,0,0,3,9,6
Sarnen,0,25,49,38,0,0,0,1,27,6
Beckenried,0,4,7,8,0,0,1,0,18,7
Buochs,0,5,14,14,0,0,0,0,8,7
Dallenwil,0,6,4,3,0,0,0,0,7,7
Emmetten,0,5,8,3,0,0,1,2,17,7
Ennetbürgen,0,6,19,9,0,0,0,1,39,7
Ennetmoos,0,8,19,15,0,0,0,0,5,7
Hergiswil (NW),0,2,29,23,0,0,0,0,29,7
Oberdorf (NW),0,7,8,19,0,0,0,0,21,7
Stans,0,4,13,21,0,0,0,4,7,7
Stansstad,0,0,12,11,1,0,1,14,6,7
Wolfenschiessen,0,9,7,5,0,0,1,0,2,7
Glarus Nord,0,17,111,33,0,0,0,3,27,8
Glarus Süd,0,31,32,14,0,0,1,1,54,8
Glarus,0,7,81,15,0,3,0,0,16,8
Baar,0,8,92,25,0,13,0,0,14,9
Cham,0,4,85,34,0,8,0,1,11,9
Hünenberg,0,1,46,61,0,29,0,18,2,9
Menzingen,0,2,29,13,0,0,0,1,1,9
Neuheim,0,9,24,10,0,0,0,0,36,9
Oberägeri,0,10,30,14,0,0,0,0,8,9
Risch,0,9,47,17,0,6,0,0,37,9
Steinhausen,2,3,68,28,0,6,0,3,11,9
Unterägeri,1,3,29,24,1,0,0,2,10,9
Walchwil,1,1,29,19,0,0,1,0,13,9
Zug,2,14,113,21,0,14,0,5,7,9
Châtillon (FR),0,1,2,2,0,0,0,0,11,10
Cugy (FR),0,0,4,6,0,0,0,0,4,10
Gletterens,0,8,4,4,0,0,0,0,56,10
Lully (FR),1,0,1,3,0,0,0,0,4,10
Montagny (FR),1,0,5,12,0,0,0,0,3,10
Nuvilly,0,2,0,3,0,0,0,0,3,10
Prévondavaux,0,1,0,0,0,0,0,0,0,10
Saint-Aubin (FR),0,0,8,11,0,0,0,0,11,10
Sévaz,0,1,1,2,0,2,0,0,5,10
Surpierre,1,2,3,3,0,2,0,0,3,10
Vallon,0,0,0,0,0,0,0,0,3,10
Les Montets,0,5,4,9,0,0,0,0,4,10
Delley-Portalban,1,5,4,7,1,0,0,0,35,10
Belmont-Broye,0,4,5,22,0,1,0,1,17,10
Estavayer,4,4,11,46,0,2,0,2,23,10
Cheyres-Châbles,0,1,6,8,0,0,0,0,18,10
Billens-Hennens,0,0,1,4,0,0,0,0,2,10
Le Châtelard,0,0,0,0,0,0,0,0,0,10
Châtonnaye,0,1,1,2,0,0,0,0,0,10
Grangettes,0,0,0,0,0,0,0,0,0,10
Massonnens,0,0,1,2,0,0,0,0,2,10
Mézières (FR),0,2,7,3,0,0,0,0,2,10
Romont (FR),0,2,2,11,0,2,0,2,14,10
Rue,0,1,4,4,0,0,0,0,4,10
Siviriez,0,1,4,10,0,0,0,0,4,10
Ursy,0,1,2,13,0,1,0,0,4,10
Vuisternens-devant-Romont,0,2,4,6,0,0,0,0,8,10
Villorsonnens,0,1,3,4,0,0,0,0,8,10
Torny,0,0,2,3,0,0,0,0,2,10
Villaz,0,5,10,12,0,0,0,0,14,10
Haut-Intyamon,0,3,7,4,0,0,0,0,5,10
Pont-en-Ogoz,0,2,10,11,0,0,0,0,9,10
Botterens,0,0,2,0,0,0,0,0,3,10
Broc,0,1,4,7,0,0,0,1,1,10
Bulle,0,5,54,42,0,0,0,17,41,10
Châtel-sur-Montsalvens,0,1,2,1,0,0,0,0,14,10
Corbières,0,1,2,8,0,1,0,0,6,10
Crésuz,0,3,4,1,0,0,0,0,5,10
Echarlens,0,1,0,2,0,0,0,0,2,10
Grandvillard,0,0,2,2,0,0,0,0,4,10
Gruyères,0,0,7,13,0,1,0,2,40,10
Hauteville,0,4,2,1,0,0,0,0,3,10
Jaun,0,4,4,2,0,0,0,0,5,10
Marsens,0,2,1,5,0,0,0,0,6,10
Morlon,0,0,1,4,0,0,0,0,3,10
Le Pâquier (FR),0,2,17,10,0,0,0,0,8,10
Pont-la-Ville,0,1,0,4,0,0,0,0,5,10
Riaz,0,0,26,29,0,0,0,0,21,10
La Roche,0,0,0,2,0,0,0,0,8,10
Sâles,0,2,0,5,1,0,0,0,7,10
Sorens,0,1,3,2,0,0,0,0,2,10
Vaulruz,0,0,4,4,0,0,0,0,1,10
Vuadens,0,1,5,8,0,0,0,1,12,10
Bas-Intyamon,0,1,7,4,0,0,0,0,8,10
Val-de-Charmey,0,4,17,13,0,0,0,2,24,10
Autigny,0,0,1,2,0,0,0,0,2,10
Avry,0,0,4,4,0,0,0,0,3,10
Belfaux,0,0,10,11,0,1,0,1,17,10
Chénens,0,0,1,2,0,0,0,0,1,10
Corminboeuf,1,2,28,27,0,16,0,0,25,10
Cottens (FR),0,0,2,5,0,0,0,0,11,10
Ferpicloz,0,0,1,3,0,0,0,0,4,10
Fribourg,0,0,9,23,3,13,0,0,10,10
Givisiez,0,0,5,13,0,8,0,0,20,10
Granges-Paccot,0,3,12,9,0,14,0,0,19,10
Marly,2,3,15,54,0,4,0,0,64,10
Matran,2,1,2,14,0,0,0,0,6,10
Neyruz (FR),0,2,6,13,0,0,0,1,9,10
Pierrafortscha,0,0,1,0,0,0,0,0,1,10
Le Mouret,0,3,8,32,0,0,0,0,19,10
Treyvaux,0,0,1,13,0,0,0,0,4,10
Villars-sur-Glâne,0,3,37,53,0,16,0,5,40,10
Villarsel-sur-Marly,0,0,0,1,0,0,0,0,0,10
Hauterive (FR),0,1,4,8,0,0,0,1,12,10
La Brillaz,0,2,2,9,0,0,0,0,5,10
La Sonnaz,0,1,4,4,0,0,0,0,5,10
Gibloux,0,3,14,33,0,0,0,0,22,10
Prez,0,1,3,10,0,0,0,0,9,10
Bois-d'Amont,1,5,7,36,0,0,0,0,14,10
Courgevaux,1,0,4,7,0,0,0,0,10,10
Courtepin,1,7,19,29,0,0,0,0,16,10
Cressier (FR),0,1,4,4,0,0,0,0,3,10
Fräschels,0,1,0,2,0,0,0,0,0,10
Greng,0,0,1,0,0,0,0,0,0,10
Gurmels,1,4,19,24,0,0,0,1,11,10
Kerzers,0,4,13,35,0,0,0,0,8,10
Kleinbösingen,0,6,3,12,0,0,0,0,3,10
Meyriez,0,0,4,6,0,0,0,0,4,10
Misery-Courtion,0,2,6,6,0,0,0,0,4,10
Muntelier,0,0,3,15,0,0,0,2,17,10
Murten,0,6,12,33,0,0,0,3,12,10
Ried bei Kerzers,0,2,5,8,0,0,0,0,2,10
Mont-Vully,0,0,5,17,0,1,0,0,12,10
Brünisried,0,0,2,5,0,0,0,0,0,10
Düdingen,0,2,9,80,0,1,1,3,28,10
Giffers,0,1,9,23,0,0,0,0,10,10
Bösingen,0,2,17,48,0,0,0,2,16,10
Heitenried,0,1,2,18,0,0,0,0,6,10
Plaffeien,0,8,11,20,0,0,0,0,29,10
Plasselb,0,1,7,10,0,0,0,0,6,10
Rechthalten,0,0,1,11,0,0,0,2,2,10
St. Silvester,0,1,5,4,0,0,0,0,9,10
St. Ursen,0,0,0,6,0,0,0,0,1,10
Schmitten (FR),0,4,13,23,0,0,0,0,6,10
Tafers,2,4,28,74,0,2,0,1,27,10
Tentlingen,0,5,8,16,0,0,0,0,5,10
Ueberstorf,0,3,6,19,0,0,0,0,4,10
Wünnewil-Flamatt,1,4,9,34,0,1,0,0,19,10
Attalens,0,0,6,11,0,1,0,0,15,10
Bossonnens,0,0,0,4,0,4,0,0,3,10
Châtel-Saint-Denis,0,8,19,6,0,0,0,0,37,10
Granges (Veveyse),0,1,3,3,0,0,0,0,17,10
Remaufens,0,0,2,2,0,1,0,0,7,10
Saint-Martin (FR),0,2,3,3,0,0,0,0,7,10
Semsales,0,1,2,6,0,0,0,0,6,10
Le Flon,1,2,3,2,0,0,0,0,4,10
La Verrerie,0,1,4,1,0,0,0,0,4,10
Egerkingen,0,1,17,6,0,0,0,0,6,11
Härkingen,0,0,11,6,0,1,0,0,8,11
Kestenholz,0,2,19,11,0,0,0,0,12,11
Neuendorf,0,4,4,7,0,1,0,0,18,11
Niederbuchsiten,0,1,6,4,0,2,0,0,2,11
Oberbuchsiten,0,2,9,9,0,2,0,0,8,11
Oensingen,0,1,21,24,0,3,0,0,7,11
Wolfwil,0,4,10,20,0,0,0,0,11,11
Aedermannsdorf,1,2,9,0,0,0,0,0,0,11
Balsthal,0,5,55,23,1,4,0,1,6,11
Herbetswil,0,0,2,0,0,0,0,2,0,11
Holderbank (SO),0,1,10,1,0,0,0,0,0,11
Laupersdorf,0,3,8,10,0,0,0,0,5,11
Matzendorf,0,6,7,4,0,0,0,0,3,11
Mümliswil-Ramiswil,0,7,21,12,0,0,0,0,9,11
Welschenrohr-Gänsbrunnen,0,1,7,0,0,0,0,0,3,11
Biezwil,0,0,0,0,0,0,0,0,1,11
Lüterkofen-Ichertswil,0,3,2,5,1,0,0,0,3,11
Messen,0,1,10,4,1,0,0,1,1,11
Schnottwil,0,1,3,3,0,0,0,1,0,11
Unterramsern,0,0,1,0,0,0,0,0,0,11
Lüsslingen-Nennigkofen,0,1,7,8,0,0,0,0,0,11
Buchegg,0,9,20,4,0,0,0,0,7,11
Bättwil,0,0,7,2,0,0,0,0,1,11
Büren (SO),0,4,13,7,0,0,0,0,2,11
Dornach,7,0,30,7,0,32,0,0,4,11
Gempen,0,2,10,3,0,0,0,1,1,11
Hochwald,0,12,21,9,0,0,0,0,3,11
Hofstetten-Flüh,2,2,46,19,0,0,0,0,2,11
Metzerlen-Mariastein,0,0,10,5,0,0,0,0,1,11
Nuglar-St. Pantaleon,0,3,22,4,0,0,0,0,4,11
Rodersdorf,0,4,26,7,0,0,0,0,0,11
Seewen,0,4,19,6,0,0,0,0,2,11
Witterswil,0,0,25,5,0,0,0,0,3,11
Hauenstein-Ifenthal,0,0,2,1,0,0,0,0,2,11
Kienberg,0,4,0,1,0,0,0,0,0,11
Lostorf,0,3,13,33,0,1,0,0,23,11
Niedergösgen,0,0,11,10,0,0,0,0,6,11
Obergösgen,0,2,7,19,0,0,0,0,14,11
Stüsslingen,0,5,9,2,1,0,0,0,11,11
Trimbach,0,1,2,7,0,5,0,0,13,11
Winznau,0,5,13,18,0,0,0,0,26,11
Wisen (SO),1,1,1,1,0,0,0,0,2,11
Erlinsbach (SO),0,16,15,17,0,1,0,0,1,11
Aeschi (SO),0,6,12,13,0,0,0,0,2,11
Biberist,0,3,27,19,0,31,0,0,6,11
Bolken,0,0,7,3,0,0,0,0,1,11
Deitingen,0,3,4,5,0,18,0,0,11,11
Derendingen,2,0,25,7,0,30,0,1,11,11
Etziken,0,1,6,3,0,3,0,0,1,11
Gerlafingen,0,0,7,5,0,3,0,0,2,11
Horriwil,0,1,13,4,0,1,0,0,5,11
Hüniken,0,0,2,0,0,0,0,0,1,11
Kriegstetten,0,1,14,5,0,1,0,0,14,11
Lohn-Ammannsegg,0,0,14,24,0,0,0,0,8,11
Luterbach,0,0,14,7,0,13,0,1,17,11
Obergerlafingen,0,1,7,4,0,1,0,0,8,11
Recherswil,0,2,8,10,0,18,0,0,3,11
Subingen,0,0,21,10,0,6,0,0,5,11
Zuchwil,0,1,12,20,0,41,0,7,5,11
Drei Höfe,0,0,4,5,0,0,0,0,5,11
Balm bei Günsberg,0,2,3,4,0,0,0,0,4,11
Bellach,0,1,35,31,0,11,0,40,2,11
Bettlach,0,1,14,15,0,10,0,0,6,11
Feldbrunnen-St. Niklaus,0,0,2,0,0,3,0,0,0,11
Flumenthal,0,0,5,6,1,0,0,0,8,11
Grenchen,0,3,10,9,0,49,0,2,7,11
Günsberg,0,0,4,3,0,0,0,0,2,11
Hubersdorf,0,0,10,11,0,0,0,0,4,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,1,7,9,0,8,0,0,16,11
Lommiswil,0,8,2,6,0,0,0,0,11,11
Oberdorf (SO),0,2,8,6,0,2,0,0,10,11
Riedholz,0,1,11,9,0,0,0,0,14,11
Rüttenen,0,0,5,5,0,6,0,0,3,11
Selzach,0,1,7,6,0,4,0,0,24,11
Boningen,0,2,12,1,0,0,0,0,1,11
Däniken,0,2,6,8,0,0,0,0,21,11
Dulliken,0,2,6,29,0,3,0,0,14,11
Eppenberg-Wöschnau,0,0,0,1,0,0,0,0,1,11
Fulenbach,0,1,18,7,0,1,0,0,10,11
Gretzenbach,0,3,20,30,1,0,0,0,11,11
Gunzgen,0,1,21,3,0,1,0,0,1,11
Hägendorf,0,20,62,14,2,1,0,0,8,11
Kappel (SO),1,1,25,13,0,2,0,0,9,11
Olten,0,0,57,7,0,19,0,0,2,11
Rickenbach (SO),0,0,4,6,0,2,0,0,4,11
Schönenwerd,0,0,15,6,0,3,0,0,5,11
Starrkirch-Wil,0,0,3,6,0,1,0,0,4,11
Walterswil (SO),0,1,4,3,0,2,0,0,2,11
Wangen bei Olten,0,1,12,13,0,3,0,0,5,11
Solothurn,0,0,8,7,0,60,0,0,7,11
Bärschwil,0,3,10,1,0,0,0,0,3,11
Beinwil (SO),0,1,0,0,0,0,0,0,1,11
Breitenbach,0,3,38,5,0,0,0,0,15,11
Büsserach,0,1,21,6,0,1,0,0,4,11
Erschwil,0,3,7,2,0,0,0,0,2,11
Fehren,0,1,3,5,0,0,0,0,0,11
Grindel,0,2,4,0,0,0,0,0,0,11
Himmelried,0,1,12,7,0,0,0,0,9,11
Kleinlützel,0,2,8,3,0,0,0,0,5,11
Meltingen,0,4,5,2,0,0,0,0,1,11
Nunningen,0,6,24,6,0,0,0,0,5,11
Zullwil,0,3,5,2,0,0,0,1,0,11
Basel,0,1,25,5,0,78,0,161,0,12
Bettingen,0,0,2,2,0,7,0,0,0,12
Riehen,0,0,13,23,0,108,0,27,2,12
Aesch (BL),0,1,17,8,0,126,0,4,1,13
Allschwil,0,2,28,7,0,174,0,9,0,13
Arlesheim,0,0,19,5,0,79,0,0,0,13
Biel-Benken,0,5,32,41,0,0,0,2,5,13
Binningen,0,3,15,6,0,74,1,2,4,13
Birsfelden,0,0,16,1,0,19,0,7,0,13
Bottmingen,0,1,21,12,0,147,0,0,5,13
Ettingen,0,1,25,12,0,48,0,8,2,13
Münchenstein,0,1,30,15,10,111,0,13,2,13
Muttenz,0,1,21,11,4,224,0,4,2,13
Oberwil (BL),0,0,19,21,0,103,0,7,1,13
Pfeffingen,0,0,29,21,0,18,0,0,2,13
Reinach (BL),0,2,40,4,0,126,0,1,0,13
Schönenbuch,0,0,8,3,0,37,0,0,0,13
Therwil,0,1,34,5,0,114,0,3,1,13
Blauen,0,3,18,3,0,0,0,0,2,13
Brislach,0,0,20,7,0,0,0,2,3,13
Burg im Leimental,0,0,1,0,0,0,0,0,1,13
Dittingen,0,2,3,2,0,0,0,1,2,13
Duggingen,0,0,17,9,0,0,0,0,1,13
Grellingen,0,1,18,5,0,0,0,0,3,13
Laufen,0,3,29,8,0,3,2,0,13,13
Liesberg,0,0,6,3,0,0,0,0,0,13
Nenzlingen,0,1,5,1,0,0,0,0,1,13
Roggenburg,0,1,4,3,0,0,0,0,1,13
Röschenz,0,2,14,7,0,0,0,0,8,13
Wahlen,0,1,17,5,0,0,0,0,3,13
Zwingen,0,1,7,3,0,1,0,0,4,13
Arisdorf,0,1,14,18,0,0,0,0,0,13
Augst,0,0,3,3,0,6,0,0,0,13
Bubendorf,0,4,33,48,0,0,0,2,44,13
Frenkendorf,0,1,2,4,0,42,0,8,4,13
Füllinsdorf,0,1,11,3,0,67,0,0,6,13
Giebenach,0,3,13,4,0,0,0,0,6,13
Hersberg,0,1,4,3,0,0,0,0,1,13
Lausen,0,1,10,8,0,54,0,5,5,13
Liestal,0,2,7,8,0,61,0,22,22,13
Lupsingen,0,4,18,14,0,0,0,0,4,13
Pratteln,0,4,15,14,1,59,0,6,30,13
Ramlinsburg,0,1,3,6,0,0,0,0,2,13
Seltisberg,0,0,8,11,0,0,0,9,2,13
Ziefen,0,1,5,4,0,0,0,1,1,13
Anwil,0,1,7,5,0,0,0,1,0,13
Böckten,0,2,2,4,0,0,0,0,5,13
Buckten,0,1,8,11,0,0,0,0,3,13
Buus,0,0,6,6,0,0,0,0,0,13
Diepflingen,0,2,4,3,0,0,0,0,1,13
Gelterkinden,0,3,47,20,0,0,0,2,17,13
Häfelfingen,0,0,0,3,0,0,0,0,0,13
Hemmiken,0,0,0,1,0,0,0,0,0,13
Itingen,0,4,33,25,0,0,0,1,18,13
Känerkinden,0,1,12,12,0,0,0,0,3,13
Kilchberg (BL),0,0,0,0,0,0,0,0,0,13
Läufelfingen,0,0,2,10,0,0,0,0,2,13
Maisprach,0,5,6,6,0,0,0,0,7,13
Nusshof,0,1,1,5,0,0,0,0,0,13
Oltingen,0,2,0,4,0,0,0,0,0,13
Ormalingen,0,4,20,12,0,0,0,0,3,13
Rickenbach (BL),0,1,6,4,0,0,0,0,0,13
Rothenfluh,0,2,1,1,0,0,0,2,1,13
Rümlingen,0,0,0,1,0,0,0,0,0,13
Rünenberg,0,3,4,5,0,0,0,0,5,13
Sissach,0,12,21,17,1,0,0,30,21,13
Tecknau,0,1,2,2,0,0,0,0,6,13
Tenniken,0,2,14,4,0,0,0,2,1,13
Thürnen,0,1,4,15,0,0,0,0,2,13
Wenslingen,0,3,6,4,0,0,0,2,0,13
Wintersingen,0,1,6,5,0,0,0,0,3,13
Wittinsburg,0,0,1,2,0,0,0,0,0,13
Zeglingen,0,0,1,1,0,0,0,1,0,13
Zunzgen,0,9,63,15,0,0,0,0,30,13
Arboldswil,0,1,2,2,0,0,0,0,2,13
Bennwil,0,1,4,1,0,0,0,0,2,13
Bretzwil,0,1,3,2,0,0,0,0,0,13
Diegten,0,7,14,8,0,0,0,0,20,13
Eptingen,0,2,2,2,0,0,0,0,2,13
Hölstein,0,2,6,21,0,0,0,1,5,13
Lampenberg,0,1,7,5,0,0,0,0,2,13
Langenbruck,0,2,6,2,0,0,0,0,4,13
Lauwil,0,0,1,1,0,0,0,0,0,13
Liedertswil,0,2,1,2,0,0,0,0,2,13
Niederdorf,0,2,12,4,0,0,0,0,0,13
Oberdorf (BL),0,4,15,14,0,0,0,0,6,13
Reigoldswil,0,3,9,0,0,0,0,1,8,13
Titterten,0,2,2,3,0,0,0,0,1,13
Waldenburg,0,0,5,1,0,0,0,0,2,13
Gächlingen,0,0,4,2,0,0,0,1,1,14
Löhningen,0,2,22,12,0,0,0,5,1,14
Neunkirch,0,1,11,6,0,0,0,1,4,14
Büttenhardt,0,1,3,2,0,0,0,1,1,14
Dörflingen,0,2,9,6,0,1,0,0,0,14
Lohn (SH),0,2,5,5,0,0,0,0,1,14
Stetten (SH),0,2,10,11,0,2,0,0,5,14
Thayngen,0,4,15,23,0,3,0,3,5,14
Bargen (SH),0,3,0,0,0,1,0,0,1,14
Beringen,0,2,28,11,0,1,0,0,0,14
Buchberg,0,1,9,8,0,0,0,0,0,14
Merishausen,0,4,6,7,0,1,0,0,0,14
Neuhausen am Rheinfall,0,2,36,22,0,25,0,21,3,14
Rüdlingen,0,0,7,5,0,0,0,0,1,14
Schaffhausen,0,3,46,35,1,182,0,6,3,14
Beggingen,0,1,0,2,0,0,0,0,0,14
Schleitheim,0,4,9,17,0,0,0,1,2,14
Siblingen,0,2,8,2,0,0,0,2,0,14
Buch (SH),0,0,2,2,0,0,0,0,0,14
Hemishofen,0,1,1,2,0,0,0,0,4,14
Ramsen,0,5,4,2,0,0,0,0,5,14
Stein am Rhein,0,2,30,15,0,6,0,0,3,14
Hallau,0,2,9,7,0,0,0,1,0,14
Oberhallau,0,1,0,1,0,0,0,0,0,14
Trasadingen,0,0,6,6,0,0,0,0,3,14
Wilchingen,0,5,9,8,0,0,0,2,4,14
Herisau,0,10,62,22,0,51,0,2,8,15
Hundwil,0,0,3,6,0,0,0,0,1,15
Schönengrund,0,2,3,2,0,0,0,0,0,15
Schwellbrunn,0,1,13,4,0,0,0,0,3,15
Stein (AR),0,2,6,3,0,0,0,0,4,15
Urnäsch,1,5,5,5,0,0,0,0,5,15
Waldstatt,0,2,10,3,0,1,0,0,2,15
Bühler,0,0,8,4,0,0,0,0,0,15
Gais,0,4,17,4,0,0,0,2,7,15
Speicher,0,0,42,30,0,0,0,6,3,15
Teufen (AR),0,1,22,12,0,0,0,0,1,15
Trogen,0,2,6,11,0,0,0,3,3,15
Grub (AR),0,0,14,6,0,1,0,0,0,15
Heiden,1,0,21,12,0,12,0,0,0,15
Lutzenberg,0,0,5,2,0,2,0,0,1,15
Rehetobel,0,1,8,1,0,3,0,0,3,15
Reute (AR),0,3,7,3,0,0,0,0,3,15
Wald (AR),0,3,8,2,0,2,0,0,0,15
Walzenhausen,0,1,8,5,0,6,0,0,2,15
Wolfhalden,0,3,8,1,0,5,0,0,3,15
Appenzell,0,4,27,16,0,4,0,1,8,16
Gonten,0,9,8,5,0,0,0,0,7,16
Schlatt-Haslen,0,2,3,1,0,0,0,0,1,16
Oberegg,0,5,10,3,0,1,0,0,4,16
Schwende-Rüte,0,12,38,27,0,6,0,0,11,16
Häggenschwil,0,2,5,3,0,0,0,0,0,17
Muolen,0,1,29,6,0,0,0,1,3,17
St. Gallen,2,2,161,131,0,111,0,40,15,17
Wittenbach,0,5,52,31,0,0,0,7,1,17
Berg (SG),0,0,20,15,0,0,0,0,0,17
Eggersriet,1,1,19,10,0,1,0,0,1,17
Goldach,0,1,40,27,0,12,0,1,0,17
Mörschwil,1,0,37,31,0,0,0,0,4,17
Rorschach,0,0,4,5,0,7,0,4,7,17
Rorschacherberg,1,2,45,28,0,28,0,0,2,17
Steinach,0,2,8,20,0,0,0,0,0,17
Tübach,0,0,5,14,0,0,0,0,0,17
Untereggen,0,2,13,3,0,0,0,0,0,17
