,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,0,0,14,0,0,0,0,0,3
Rain,0,4,0,28,1,0,0,1,0,3
Römerswil,0,0,0,4,0,0,0,0,0,3
Rothenburg,0,1,0,59,0,0,0,20,0,3
Schongau,0,0,0,6,0,0,0,1,0,3
Adligenswil,0,0,0,24,0,0,0,6,3,3
Buchrain,0,1,0,8,0,0,0,17,0,3
Dierikon,0,0,0,0,0,0,0,0,0,3
Ebikon,0,3,1,17,0,0,0,4,0,3
Gisikon,0,0,0,3,0,0,0,0,0,3
Greppen,0,1,0,6,0,0,0,2,0,3
Horw,0,5,0,43,0,0,0,2,0,3
Kriens,1,2,0,37,0,0,0,4,1,3
Luzern,0,0,2,71,0,0,0,6,0,3
Malters,0,3,0,44,0,0,0,1,0,3
Meggen,0,0,0,30,0,0,0,0,0,3
Meierskappel,0,1,1,11,2,0,0,0,0,3
Root,0,0,0,13,0,0,0,22,0,3
Schwarzenberg,0,1,0,7,0,0,0,0,0,3
Udligenswil,0,0,1,13,0,0,1,0,0,3
Vitznau,0,0,0,5,1,0,0,0,0,3
Weggis,0,1,0,27,0,0,0,8,0,3
Beromünster,0,2,0,27,0,0,0,0,0,3
Büron,0,0,0,8,0,0,0,1,0,3
Buttisholz,0,0,0,17,0,0,0,7,0,3
Eich,0,0,0,17,0,0,0,0,0,3
Geuensee,0,1,0,6,1,0,0,0,0,3
Grosswangen,0,0,0,11,1,0,1,0,0,3
Hildisrieden,0,0,0,13,2,0,0,0,0,3
Knutwil,1,0,0,10,1,0,0,0,0,3
Mauensee,0,0,0,6,0,0,1,0,0,3
Neuenkirch,0,1,0,6,0,0,0,4,0,3
Nottwil,1,0,0,10,0,0,0,1,0,3
Oberkirch,0,0,0,4,0,0,0,0,0,3
Rickenbach (LU),0,0,0,58,0,0,0,1,0,3
Ruswil,0,1,0,59,3,0,0,2,0,3
Schenkon,0,0,0,12,0,0,0,0,0,3
Schlierbach,0,0,0,11,0,0,0,0,0,3
Sempach,0,0,0,14,0,0,0,0,0,3
Sursee,0,4,1,35,0,0,0,1,0,3
Triengen,0,0,0,38,0,0,0,0,0,3
Wolhusen,0,5,0,17,0,10,0,0,0,3
Alberswil,0,0,0,5,0,0,0,0,0,3
Altbüron,0,0,0,3,0,0,0,4,0,3
Altishofen,0,0,0,12,0,0,0,0,0,3
Dagmersellen,0,3,1,38,0,0,0,1,0,3
Egolzwil,0,1,0,10,0,0,0,0,0,3
Ettiswil,0,0,1,17,2,0,0,1,0,3
Fischbach,0,1,0,6,0,0,0,0,0,3
Grossdietwil,0,0,0,10,1,0,0,0,0,3
Hergiswil bei Willisau,0,2,0,9,0,0,0,0,0,3
Luthern,0,2,0,3,0,0,0,2,0,3
Menznau,0,3,0,28,0,0,0,0,0,3
Nebikon,0,0,0,12,0,0,0,0,0,3
Pfaffnau,0,1,0,5,0,0,0,1,0,3
Reiden,0,3,0,26,0,0,0,1,0,3
Roggliswil,0,0,0,7,0,0,0,0,0,3
Schötz,0,0,1,37,1,0,0,0,0,3
Ufhusen,0,0,0,9,0,0,0,0,0,3
Wauwil,0,2,0,21,0,0,0,0,0,3
Wikon,0,0,0,3,0,0,0,0,0,3
Zell (LU),0,3,0,14,0,0,0,0,0,3
Willisau,0,2,0,27,0,0,0,4,0,3
Altdorf (UR),0,4,1,23,0,0,0,26,0,4
Andermatt,0,2,0,2,0,0,0,20,0,4
Attinghausen,0,0,0,11,0,0,0,2,0,4
Bürglen (UR),0,3,0,29,0,0,0,0,0,4
Erstfeld,0,0,1,10,0,0,0,0,0,4
Flüelen,0,0,0,4,0,0,0,0,0,4
Göschenen,0,1,0,3,0,0,0,4,0,4
Gurtnellen,0,0,1,2,0,0,0,0,0,4
Hospental,0,1,0,2,0,0,0,0,0,4
Isenthal,0,1,0,1,0,0,0,0,0,4
Realp,0,0,0,1,0,0,0,0,0,4
Schattdorf,0,0,0,24,0,0,0,2,0,4
Seedorf (UR),0,2,0,6,0,0,0,0,0,4
Seelisberg,0,0,0,14,0,0,0,0,0,4
Silenen,0,1,0,28,0,0,0,0,0,4
Sisikon,0,0,0,4,0,0,0,0,0,4
Spiringen,0,1,0,6,0,0,0,0,0,4
Unterschächen,0,2,1,14,0,0,2,0,0,4
Wassen,0,0,0,0,0,0,0,0,0,4
Einsiedeln,0,10,0,47,0,12,0,8,0,5
Gersau,0,1,0,20,0,0,3,0,0,5
Feusisberg,1,1,0,35,0,0,0,0,0,5
Freienbach,0,0,0,58,0,10,0,1,0,5
Wollerau,1,0,0,54,0,0,0,0,0,5
Küssnacht (SZ),0,1,1,35,4,0,0,8,0,5
Altendorf,0,2,0,26,0,1,0,3,0,5
Galgenen,0,2,0,19,1,1,0,7,0,5
Innerthal,0,1,0,3,0,1,0,0,0,5
Lachen,0,1,0,14,2,7,0,13,0,5
Reichenburg,0,0,0,18,0,13,0,0,0,5
Schübelbach,0,3,0,21,0,2,0,0,0,5
Tuggen,0,0,0,22,0,0,0,0,0,5
Vorderthal,0,0,0,9,0,0,0,0,0,5
Wangen (SZ),0,0,0,36,0,1,0,6,0,5
Alpthal,0,1,0,9,0,0,0,2,0,5
Arth,0,0,2,54,0,0,1,3,0,5
Illgau,0,1,0,11,0,0,0,0,0,5
Ingenbohl,0,0,0,11,0,0,0,29,0,5
Lauerz,0,0,0,9,0,0,1,0,0,5
Morschach,0,3,0,8,0,0,0,11,0,5
Muotathal,0,3,0,14,0,0,0,12,0,5
Oberiberg,0,5,1,5,0,0,0,0,0,5
Riemenstalden,0,0,0,0,0,0,0,0,0,5
Rothenthurm,0,1,0,3,0,0,0,17,0,5
Sattel,0,2,0,11,0,0,0,6,0,5
Schwyz,0,0,0,18,0,0,0,56,0,5
Steinen,0,2,0,0,0,0,0,10,0,5
Steinerberg,0,1,0,3,0,0,0,0,0,5
Unteriberg,0,2,1,14,0,0,0,1,1,5
Alpnach,0,3,0,56,0,0,0,9,0,6
Engelberg,0,4,0,15,0,0,0,7,0,6
Giswil,0,1,0,10,0,0,0,12,0,6
Kerns,0,1,2,25,0,0,1,3,0,6
Lungern,0,1,0,8,0,0,0,2,0,6
Sachseln,0,0,0,30,0,0,1,2,0,6
Sarnen,0,6,0,42,0,0,0,15,0,6
Beckenried,0,2,0,11,0,0,0,1,0,7
Buochs,0,0,0,21,0,0,4,0,0,7
Dallenwil,0,1,0,10,0,0,0,0,0,7
Emmetten,0,0,0,9,0,0,0,5,0,7
Ennetbürgen,0,1,0,34,2,1,0,4,0,7
Ennetmoos,0,2,0,14,0,0,0,1,0,7
Hergiswil (NW),1,0,1,31,0,0,0,5,0,7
Oberdorf (NW),0,2,0,7,0,0,0,0,0,7
Stans,0,1,0,18,0,0,0,3,0,7
Stansstad,0,0,0,17,0,0,0,4,1,7
Wolfenschiessen,0,3,0,10,0,0,1,0,0,7
Glarus Nord,0,4,1,81,3,9,1,5,0,8
Glarus Süd,0,5,0,33,0,0,0,2,0,8
Glarus,0,0,0,32,0,0,0,4,0,8
Baar,0,1,0,72,0,2,0,1,0,9
Cham,0,0,0,33,0,1,0,3,0,9
Hünenberg,0,0,0,21,0,0,0,3,0,9
Menzingen,0,3,3,11,0,0,0,8,0,9
Neuheim,0,0,0,19,0,0,0,0,0,9
Oberägeri,0,1,0,19,0,0,0,1,0,9
Risch,0,1,0,36,0,0,0,0,0,9
Steinhausen,0,0,0,29,0,0,1,1,0,9
Unterägeri,0,2,0,29,1,0,0,13,0,9
Walchwil,0,1,0,23,0,0,0,0,0,9
Zug,0,0,0,44,0,6,0,2,0,9
Châtillon (FR),0,0,0,4,0,0,0,0,0,10
Cugy (FR),0,2,0,25,0,0,0,0,0,10
Gletterens,3,0,0,10,0,0,1,0,0,10
Lully (FR),0,0,0,21,0,0,0,0,0,10
Montagny (FR),0,1,1,28,0,1,0,6,0,10
Nuvilly,0,1,0,10,0,0,0,0,0,10
Prévondavaux,0,0,0,4,0,0,0,0,0,10
Saint-Aubin (FR),3,0,1,33,0,1,0,0,0,10
Sévaz,0,0,0,1,0,0,0,0,0,10
Surpierre,1,0,0,28,0,0,0,0,0,10
Vallon,0,0,0,12,0,0,0,0,0,10
Les Montets,0,0,0,14,0,0,0,0,0,10
Delley-Portalban,0,3,0,16,0,0,0,0,0,10
Belmont-Broye,0,0,0,74,0,1,0,1,0,10
Estavayer,0,1,0,108,0,1,0,8,0,10
Cheyres-Châbles,0,2,0,26,0,0,0,0,1,10
Billens-Hennens,0,0,0,6,0,0,0,0,0,10
Le Châtelard,0,0,0,7,0,0,0,0,0,10
Châtonnaye,0,0,0,0,0,0,0,0,0,10
Grangettes,0,0,0,0,0,0,0,0,0,10
Massonnens,0,0,0,17,0,0,0,0,0,10
Mézières (FR),0,0,0,13,0,0,0,0,0,10
Romont (FR),0,2,0,13,0,0,0,0,0,10
Rue,0,0,0,8,0,3,0,0,0,10
Siviriez,0,0,0,44,0,0,0,1,0,10
Ursy,0,1,0,20,0,0,1,0,0,10
Vuisternens-devant-Romont,0,1,0,7,1,0,2,0,0,10
Villorsonnens,0,0,0,27,0,0,0,0,0,10
Torny,0,0,0,9,0,4,0,0,0,10
Villaz,0,0,0,15,0,2,0,0,0,10
Haut-Intyamon,0,0,0,17,0,0,0,1,0,10
Pont-en-Ogoz,0,0,0,13,0,0,0,3,0,10
Botterens,0,0,0,8,0,0,0,0,0,10
Broc,4,1,0,44,0,0,0,1,0,10
Bulle,0,0,0,40,1,0,0,32,0,10
Châtel-sur-Montsalvens,0,0,0,8,0,0,0,0,0,10
Corbières,0,0,0,15,0,0,0,0,0,10
Crésuz,0,0,0,7,0,0,0,0,0,10
Echarlens,0,0,0,1,0,0,0,0,0,10
Grandvillard,0,0,0,8,0,0,0,0,0,10
Gruyères,0,0,0,14,0,0,0,0,0,10
Hauteville,0,0,0,7,0,0,0,0,0,10
Jaun,0,0,0,4,0,0,0,0,0,10
Marsens,0,0,0,11,0,0,0,2,0,10
Morlon,0,0,0,30,0,0,0,0,0,10
Le Pâquier (FR),0,0,0,10,0,0,0,1,0,10
Pont-la-Ville,0,0,0,2,0,0,0,0,0,10
Riaz,0,0,0,8,0,0,0,2,0,10
La Roche,0,20,0,8,0,0,0,3,0,10
Sâles,0,1,0,11,0,1,0,0,0,10
Sorens,0,0,0,7,0,0,0,0,0,10
Vaulruz,0,0,0,3,1,0,0,0,0,10
Vuadens,0,1,0,9,0,0,0,0,0,10
Bas-Intyamon,0,0,0,23,0,0,1,0,0,10
Val-de-Charmey,0,2,0,31,0,0,0,2,0,10
Autigny,0,0,0,4,0,0,0,0,0,10
Avry,0,0,0,10,0,1,0,0,0,10
Belfaux,0,0,0,22,0,0,0,0,0,10
Chénens,0,0,1,8,0,0,0,0,0,10
Corminboeuf,0,0,0,25,0,0,0,5,0,10
Cottens (FR),0,0,0,8,0,0,0,0,0,10
Ferpicloz,0,0,0,1,0,0,0,0,0,10
Fribourg,1,0,0,10,0,3,0,1,0,10
Givisiez,0,1,0,6,0,0,0,0,0,10
Granges-Paccot,0,0,0,10,0,0,0,0,0,10
Marly,0,3,0,41,0,0,0,19,0,10
Matran,0,0,0,9,0,0,0,10,0,10
Neyruz (FR),0,0,1,23,0,0,0,3,0,10
Pierrafortscha,0,0,0,0,0,0,0,0,0,10
Le Mouret,0,1,0,47,0,0,0,1,0,10
Treyvaux,0,1,0,35,0,0,0,1,0,10
Villars-sur-Glâne,0,0,0,28,0,0,0,12,0,10
Villarsel-sur-Marly,0,0,0,0,0,0,0,0,0,10
Hauterive (FR),0,0,0,15,0,0,0,0,0,10
La Brillaz,0,1,0,17,0,0,0,0,0,10
La Sonnaz,0,0,0,37,0,0,0,0,0,10
Gibloux,0,6,0,108,0,0,0,11,0,10
Prez,0,0,0,26,0,0,0,3,0,10
Bois-d'Amont,0,0,0,25,0,0,0,0,0,10
Courgevaux,0,0,0,10,0,0,0,0,0,10
Courtepin,0,2,0,96,0,0,0,0,0,10
Cressier (FR),0,0,1,13,0,0,0,0,0,10
Fräschels,0,0,0,0,0,0,0,0,0,10
Greng,0,0,0,2,0,0,0,0,0,10
Gurmels,0,0,0,57,0,0,0,0,0,10
Kerzers,0,0,0,35,0,0,0,0,0,10
Kleinbösingen,0,0,0,1,0,0,0,0,0,10
Meyriez,0,0,0,5,0,0,0,0,0,10
Misery-Courtion,0,5,0,13,0,0,0,0,0,10
Muntelier,0,0,0,7,0,0,0,0,0,10
Murten,0,0,0,40,0,0,0,7,0,10
Ried bei Kerzers,0,2,0,10,0,0,1,0,0,10
Mont-Vully,0,0,0,33,0,0,0,1,0,10
Brünisried,0,0,0,19,0,0,0,0,0,10
Düdingen,0,0,0,35,0,0,0,14,0,10
Giffers,0,0,0,13,0,0,0,0,0,10
Bösingen,0,0,1,3,0,1,0,0,0,10
Heitenried,0,0,0,4,0,0,0,0,0,10
Plaffeien,0,2,0,21,0,0,0,5,0,10
Plasselb,0,0,0,10,0,0,0,0,0,10
Rechthalten,0,1,0,7,1,0,0,0,0,10
St. Silvester,0,0,0,14,0,0,0,2,0,10
St. Ursen,0,0,0,6,0,0,0,1,0,10
Schmitten (FR),0,0,1,15,0,0,0,0,0,10
Tafers,0,1,0,48,0,1,0,6,0,10
Tentlingen,0,0,0,8,0,0,0,0,0,10
Ueberstorf,0,1,0,7,0,0,0,0,0,10
Wünnewil-Flamatt,0,0,0,19,0,0,0,0,0,10
Attalens,0,0,0,21,0,2,0,3,0,10
Bossonnens,0,0,0,18,0,1,0,0,0,10
Châtel-Saint-Denis,0,45,3,50,0,3,0,1,0,10
Granges (Veveyse),0,0,0,23,0,0,0,0,0,10
Remaufens,0,0,0,21,0,0,0,0,0,10
Saint-Martin (FR),0,0,0,12,1,0,0,1,0,10
Semsales,0,0,0,28,0,0,0,1,0,10
Le Flon,0,0,0,8,0,0,0,0,0,10
La Verrerie,0,0,0,6,0,0,0,0,0,10
Egerkingen,0,0,0,16,0,6,0,0,0,11
Härkingen,0,0,0,5,0,1,0,0,0,11
Kestenholz,0,0,0,9,0,0,0,0,0,11
Neuendorf,0,0,1,5,0,0,0,0,0,11
Niederbuchsiten,0,0,0,10,0,0,0,0,0,11
Oberbuchsiten,0,0,0,10,0,0,0,0,0,11
Oensingen,0,0,0,24,0,0,0,4,0,11
Wolfwil,0,0,0,13,0,0,0,3,0,11
Aedermannsdorf,0,0,0,12,0,0,0,0,0,11
Balsthal,0,0,1,48,0,0,0,18,0,11
Herbetswil,0,3,0,3,0,0,0,2,0,11
Holderbank (SO),0,2,0,8,0,0,0,0,0,11
Laupersdorf,0,0,1,17,2,0,0,2,0,11
Matzendorf,0,0,0,9,0,0,0,0,0,11
Mümliswil-Ramiswil,0,0,0,20,0,0,0,0,0,11
Welschenrohr-Gänsbrunnen,1,0,0,8,0,0,0,1,0,11
Biezwil,0,0,0,7,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,0,0,11,0,0,0,0,0,11
Messen,0,1,0,6,0,0,0,1,0,11
Schnottwil,0,0,0,2,0,0,0,0,0,11
Unterramsern,0,1,0,2,0,0,0,2,0,11
Lüsslingen-Nennigkofen,0,0,0,4,0,0,0,0,0,11
Buchegg,0,0,0,15,0,0,0,6,0,11
Bättwil,0,0,0,5,0,0,0,0,0,11
Büren (SO),0,1,0,15,0,0,0,0,0,11
Dornach,0,0,0,35,1,2,0,0,0,11
Gempen,0,0,0,3,0,0,0,1,0,11
Hochwald,1,1,0,4,0,0,0,0,0,11
Hofstetten-Flüh,0,3,0,26,0,0,0,0,0,11
Metzerlen-Mariastein,0,1,0,3,0,0,0,0,0,11
Nuglar-St. Pantaleon,0,2,0,15,0,0,0,0,0,11
Rodersdorf,0,3,0,8,0,0,0,0,0,11
Seewen,0,0,0,14,0,0,0,0,0,11
Witterswil,0,0,0,12,0,0,0,0,0,11
Hauenstein-Ifenthal,0,1,0,6,0,0,0,0,0,11
Kienberg,0,0,0,10,0,0,0,0,0,11
Lostorf,0,0,0,31,0,2,0,0,0,11
Niedergösgen,0,0,0,18,0,0,0,0,0,11
Obergösgen,0,0,1,7,0,0,0,0,0,11
Stüsslingen,0,0,0,10,0,0,0,0,0,11
Trimbach,0,3,0,27,0,1,0,0,0,11
Winznau,0,0,0,13,0,0,0,0,0,11
Wisen (SO),0,0,0,8,0,0,0,0,0,11
Erlinsbach (SO),0,0,0,15,0,0,0,0,0,11
Aeschi (SO),0,1,0,15,0,0,0,0,0,11
Biberist,0,0,0,25,2,0,0,0,0,11
Bolken,0,0,0,3,0,0,0,0,0,11
Deitingen,0,0,0,19,0,0,0,0,0,11
Derendingen,0,0,0,12,0,1,0,10,0,11
Etziken,0,1,0,8,0,0,0,0,0,11
Gerlafingen,0,0,0,13,0,4,1,0,0,11
Horriwil,0,0,0,10,0,0,0,0,0,11
Hüniken,0,0,0,3,0,0,0,0,0,11
Kriegstetten,0,0,0,12,1,0,0,0,0,11
Lohn-Ammannsegg,0,1,1,14,0,0,0,0,0,11
Luterbach,0,0,0,8,0,0,0,0,0,11
Obergerlafingen,0,0,0,3,0,0,0,0,0,11
Recherswil,0,0,0,19,0,2,0,2,0,11
Subingen,0,0,0,20,0,0,0,0,0,11
Zuchwil,0,0,0,11,0,0,1,0,0,11
Drei Höfe,0,0,0,5,0,0,0,0,0,11
Balm bei Günsberg,0,0,0,2,0,0,0,0,0,11
Bellach,0,1,0,10,0,0,0,1,0,11
Bettlach,0,0,0,14,0,0,0,0,0,11
Feldbrunnen-St. Niklaus,0,0,0,8,0,1,0,0,0,11
Flumenthal,0,0,0,4,0,0,0,0,0,11
Grenchen,0,0,0,45,0,4,0,0,0,11
Günsberg,0,1,0,10,0,0,0,0,0,11
Hubersdorf,0,0,0,3,0,0,0,0,0,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,0,0,11,0,0,0,0,0,11
Lommiswil,0,0,0,6,0,0,0,0,0,11
Oberdorf (SO),0,0,0,6,0,0,0,0,0,11
Riedholz,0,0,0,8,0,0,0,0,0,11
Rüttenen,0,0,1,8,0,0,0,0,0,11
Selzach,0,0,0,20,0,0,0,0,0,11
Boningen,0,0,0,1,0,0,0,0,0,11
Däniken,0,0,0,16,0,1,0,0,0,11
Dulliken,0,0,0,25,0,0,0,7,0,11
Eppenberg-Wöschnau,0,0,0,1,0,0,0,0,0,11
Fulenbach,1,0,0,15,0,0,0,0,0,11
Gretzenbach,0,0,0,4,0,0,0,1,0,11
Gunzgen,0,0,0,16,0,0,0,0,0,11
Hägendorf,0,0,0,15,5,1,0,3,0,11
Kappel (SO),0,0,0,17,0,0,0,0,0,11
Olten,0,0,0,12,0,2,0,5,0,11
Rickenbach (SO),0,0,0,6,0,0,0,0,0,11
Schönenwerd,0,0,0,8,2,0,0,0,0,11
Starrkirch-Wil,0,0,0,17,0,0,0,0,0,11
Walterswil (SO),0,0,0,6,1,0,0,0,0,11
Wangen bei Olten,0,0,0,9,0,0,0,0,0,11
Solothurn,0,0,0,22,0,2,0,1,0,11
Bärschwil,0,0,0,3,0,0,0,0,0,11
Beinwil (SO),0,0,0,1,0,0,0,0,0,11
Breitenbach,0,7,0,32,0,7,0,0,0,11
Büsserach,0,0,2,22,0,3,0,1,0,11
Erschwil,0,0,0,7,0,0,0,0,0,11
Fehren,0,4,0,8,0,0,1,0,0,11
Grindel,0,0,0,8,0,0,0,0,0,11
Himmelried,0,1,0,7,0,0,0,0,0,11
Kleinlützel,0,2,0,8,0,0,0,0,0,11
Meltingen,0,0,0,3,0,0,0,0,0,11
Nunningen,0,1,0,29,0,0,0,0,0,11
Zullwil,0,0,0,6,0,0,0,0,0,11
Basel,0,0,0,64,0,3,0,87,0,12
Bettingen,0,0,0,6,0,12,0,0,0,12
Riehen,0,0,0,65,0,0,0,51,0,12
Aesch (BL),0,0,1,40,0,0,0,14,2,13
Allschwil,0,2,5,41,0,0,0,3,0,13
Arlesheim,0,0,0,39,0,3,0,1,0,13
Biel-Benken,0,0,0,19,0,1,0,0,1,13
Binningen,0,2,7,77,0,2,0,7,0,13
Birsfelden,0,0,0,9,0,1,0,3,0,13
Bottmingen,0,0,1,35,0,0,0,0,0,13
Ettingen,0,0,0,17,0,5,0,0,0,13
Münchenstein,0,0,0,41,0,1,0,1,0,13
Muttenz,0,1,2,55,0,2,0,11,0,13
Oberwil (BL),0,1,2,54,0,2,1,1,0,13
Pfeffingen,0,4,0,16,0,1,0,0,0,13
Reinach (BL),0,2,9,87,0,5,0,5,1,13
Schönenbuch,0,2,0,4,0,10,0,0,0,13
Therwil,0,1,1,29,0,0,0,2,0,13
Blauen,0,4,0,7,0,0,0,0,0,13
Brislach,0,0,1,13,0,0,0,3,0,13
Burg im Leimental,0,1,2,7,0,0,0,0,0,13
Dittingen,0,0,0,2,0,0,0,0,0,13
Duggingen,0,1,0,23,0,0,0,0,0,13
Grellingen,0,0,0,14,0,0,0,0,0,13
Laufen,0,2,1,34,0,3,0,0,1,13
Liesberg,0,1,1,5,0,0,0,0,0,13
Nenzlingen,0,1,0,5,0,0,0,0,0,13
Roggenburg,0,2,0,0,0,0,0,0,0,13
Röschenz,0,3,0,13,0,1,0,0,0,13
Wahlen,0,0,1,12,0,0,0,0,0,13
Zwingen,0,5,2,20,0,0,0,0,0,13
Arisdorf,0,1,0,6,0,0,0,0,0,13
Augst,0,0,0,2,0,0,0,0,0,13
Bubendorf,0,2,0,23,0,0,0,0,0,13
Frenkendorf,0,0,2,11,0,3,0,5,0,13
Füllinsdorf,0,1,0,12,0,0,0,0,0,13
Giebenach,0,0,1,18,0,0,0,0,0,13
Hersberg,0,0,1,5,0,0,0,0,0,13
Lausen,0,0,0,13,0,18,0,1,0,13
Liestal,0,0,0,52,1,17,0,15,0,13
Lupsingen,0,1,0,16,0,0,0,2,0,13
Pratteln,0,2,1,17,0,2,0,14,0,13
Ramlinsburg,0,0,0,6,0,0,0,0,0,13
Seltisberg,0,1,0,18,0,0,0,0,0,13
Ziefen,0,2,0,16,0,0,0,0,0,13
Anwil,0,1,0,4,0,0,0,1,0,13
Böckten,0,2,1,9,0,0,0,0,0,13
Buckten,0,0,0,2,0,0,0,0,0,13
Buus,0,2,1,10,0,1,0,0,0,13
Diepflingen,0,0,0,13,0,0,0,0,0,13
Gelterkinden,0,3,5,48,0,0,0,2,1,13
Häfelfingen,0,0,0,3,0,0,0,0,0,13
Hemmiken,0,0,0,0,0,0,0,0,0,13
Itingen,0,3,3,33,0,1,0,0,0,13
Känerkinden,0,2,0,3,0,0,0,0,0,13
Kilchberg (BL),0,0,0,3,0,0,0,0,0,13
Läufelfingen,0,0,0,11,0,0,0,2,0,13
Maisprach,0,1,1,4,0,0,0,0,0,13
Nusshof,0,0,0,3,0,0,0,0,1,13
Oltingen,0,1,0,5,0,0,0,0,0,13
Ormalingen,0,0,1,12,0,0,0,4,0,13
Rickenbach (BL),0,0,0,0,0,0,0,0,0,13
Rothenfluh,0,1,0,9,0,0,0,1,0,13
Rümlingen,0,0,0,1,0,0,0,0,0,13
Rünenberg,0,0,0,9,0,0,0,0,0,13
Sissach,0,1,1,24,0,0,0,6,0,13
Tecknau,0,0,0,3,0,0,0,0,0,13
Tenniken,0,3,0,3,0,0,0,1,0,13
Thürnen,0,1,1,8,0,0,0,0,0,13
Wenslingen,0,0,0,0,0,0,0,1,0,13
Wintersingen,0,0,0,2,0,0,0,0,0,13
Wittinsburg,0,1,0,9,0,0,0,2,0,13
Zeglingen,0,0,0,2,0,0,0,0,0,13
Zunzgen,0,12,1,8,0,0,0,0,0,13
Arboldswil,0,2,1,10,0,0,0,0,0,13
Bennwil,0,1,0,8,0,0,0,5,0,13
Bretzwil,0,0,0,3,0,0,0,0,0,13
Diegten,0,1,0,15,0,0,0,2,0,13
Eptingen,0,1,0,0,0,0,0,0,0,13
Hölstein,0,0,0,10,0,0,0,2,1,13
Lampenberg,0,0,0,16,0,0,0,1,0,13
Langenbruck,0,2,0,3,0,0,0,0,1,13
Lauwil,0,0,1,4,0,0,0,0,0,13
Liedertswil,0,0,0,1,0,0,0,0,0,13
Niederdorf,0,0,0,4,1,0,0,0,0,13
Oberdorf (BL),0,1,0,9,0,0,0,2,1,13
Reigoldswil,0,1,0,26,0,0,0,0,0,13
Titterten,0,0,0,7,0,0,0,0,1,13
Waldenburg,0,0,0,6,0,0,0,0,0,13
Gächlingen,0,1,0,24,0,0,0,0,0,14
Löhningen,0,0,0,33,0,0,0,0,0,14
Neunkirch,0,0,5,24,0,0,0,0,1,14
Büttenhardt,0,0,0,3,0,0,0,1,0,14
Dörflingen,0,0,0,6,0,0,0,0,0,14
Lohn (SH),0,0,0,3,0,0,0,0,0,14
Stetten (SH),0,0,0,8,0,0,0,0,0,14
Thayngen,0,1,0,18,0,0,0,3,0,14
Bargen (SH),0,0,0,1,0,0,0,0,1,14
Beringen,0,0,0,16,1,0,0,5,0,14
Buchberg,0,0,0,5,0,0,0,0,0,14
Merishausen,0,0,0,5,0,0,0,1,0,14
Neuhausen am Rheinfall,0,0,0,7,0,2,0,12,1,14
Rüdlingen,0,0,0,2,0,0,0,0,0,14
Schaffhausen,1,2,2,63,0,6,0,2,0,14
Beggingen,0,0,0,1,0,0,0,0,0,14
Schleitheim,0,11,0,19,0,0,0,2,0,14
Siblingen,0,1,0,2,0,0,0,1,0,14
Buch (SH),0,0,0,3,0,0,0,1,0,14
Hemishofen,0,1,0,12,0,0,0,0,0,14
Ramsen,0,1,1,31,0,0,0,1,0,14
Stein am Rhein,0,0,0,18,0,1,0,0,0,14
Hallau,0,0,0,23,0,0,0,26,0,14
Oberhallau,0,0,0,5,0,0,0,0,0,14
Trasadingen,0,0,0,5,0,0,0,0,0,14
Wilchingen,0,0,0,1,1,0,0,6,3,14
Herisau,0,2,0,40,0,0,1,0,0,15
Hundwil,0,3,0,8,0,0,0,0,0,15
Schönengrund,0,0,0,1,0,0,0,0,0,15
Schwellbrunn,0,2,0,3,0,0,0,0,0,15
Stein (AR),0,0,0,11,0,0,0,0,0,15
Urnäsch,0,6,0,13,0,0,0,2,0,15
Waldstatt,0,2,0,13,0,0,0,0,0,15
Bühler,0,0,0,8,0,0,0,0,0,15
Gais,0,6,0,13,0,2,0,0,0,15
Speicher,0,3,0,18,0,0,0,1,0,15
Teufen (AR),0,1,0,39,1,0,0,0,0,15
Trogen,0,0,0,2,0,0,0,4,0,15
Grub (AR),0,1,0,1,0,0,0,0,0,15
Heiden,0,1,0,24,0,0,0,0,0,15
Lutzenberg,0,0,0,18,0,0,0,0,0,15
Rehetobel,0,1,0,5,0,1,0,0,0,15
Reute (AR),0,0,0,3,0,0,0,1,0,15
Wald (AR),0,0,0,2,0,0,0,0,0,15
Walzenhausen,0,1,0,8,0,0,0,0,0,15
Wolfhalden,0,5,1,9,0,0,0,0,0,15
Appenzell,0,2,0,45,0,0,0,0,0,16
Gonten,0,4,0,13,0,0,0,0,0,16
Schlatt-Haslen,0,2,0,10,0,0,0,0,0,16
Oberegg,0,1,0,4,0,0,0,0,0,16
Schwende-Rüte,0,2,0,44,0,0,0,0,0,16
Häggenschwil,0,0,0,5,0,0,1,0,0,17
Muolen,0,0,0,4,0,0,0,0,0,17
St. Gallen,2,2,1,99,0,5,1,29,0,17
Wittenbach,0,0,0,25,0,0,0,3,0,17
Berg (SG),0,0,0,17,0,0,0,0,0,17
Eggersriet,0,0,0,8,0,2,0,0,0,17
Goldach,0,0,0,20,0,1,0,0,0,17
Mörschwil,0,0,0,17,0,0,0,1,0,17
Rorschach,0,1,0,8,0,3,0,0,0,17
Rorschacherberg,0,0,0,35,0,0,0,0,0,17
Steinach,0,1,0,3,0,0,0,0,0,17
Tübach,0,0,0,3,0,0,1,0,0,17
Untereggen,0,0,0,16,0,0,0,0,0,17
