,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,3,18,18,0,0,0,3,9,3
Rain,0,6,27,10,0,0,0,0,14,3
Römerswil,1,5,15,13,0,0,0,0,2,3
Rothenburg,0,5,85,95,8,10,0,0,20,3
Schongau,0,5,5,6,0,0,0,0,5,3
Adligenswil,3,3,171,104,0,0,0,14,37,3
Buchrain,0,1,66,34,1,0,0,15,7,3
Dierikon,0,0,17,2,0,0,0,0,4,3
Ebikon,1,11,161,71,1,6,0,12,64,3
Gisikon,1,1,16,9,0,0,0,0,5,3
Greppen,0,2,9,7,0,0,0,1,6,3
Horw,1,26,190,79,0,21,0,8,14,3
Kriens,0,11,193,61,0,44,2,63,18,3
Luzern,8,31,277,63,0,220,0,73,9,3
Malters,0,11,59,28,0,0,1,3,8,3
Meggen,1,5,91,72,0,33,0,0,9,3
Meierskappel,0,5,18,30,3,0,0,0,10,3
Root,0,4,35,20,0,0,0,8,5,3
Schwarzenberg,1,16,44,23,0,0,0,0,13,3
Udligenswil,0,9,67,39,0,2,2,0,16,3
Vitznau,0,2,10,4,1,0,0,1,3,3
Weggis,0,5,54,35,0,0,4,8,16,3
Beromünster,0,15,91,54,0,6,0,5,5,3
Büron,0,4,26,6,1,0,0,0,1,3
Buttisholz,0,8,31,27,3,0,0,19,5,3
Eich,0,1,32,13,0,0,0,0,3,3
Geuensee,0,6,41,14,0,0,0,0,1,3
Grosswangen,0,12,42,15,0,1,0,1,4,3
Hildisrieden,0,3,61,27,0,0,0,0,2,3
Knutwil,0,7,62,14,0,0,0,5,1,3
Mauensee,0,2,7,7,0,0,0,0,0,3
Neuenkirch,0,9,77,41,0,0,0,9,4,3
Nottwil,0,1,42,18,0,0,0,2,2,3
Oberkirch,0,5,31,40,2,0,0,7,4,3
Rickenbach (LU),0,2,51,21,0,0,0,0,1,3
Ruswil,2,26,54,35,3,2,0,3,8,3
Schenkon,0,3,34,24,0,0,0,0,7,3
Schlierbach,0,9,6,4,0,0,0,0,3,3
Sempach,0,4,54,26,0,1,0,15,6,3
Sursee,0,4,102,55,0,0,0,10,10,3
Triengen,0,8,33,26,0,0,0,7,5,3
Wolhusen,0,16,39,29,0,0,0,5,0,3
Alberswil,0,1,15,2,0,0,0,0,0,3
Altbüron,0,3,6,3,0,0,0,13,0,3
Altishofen,0,5,22,4,0,0,0,1,4,3
Dagmersellen,0,14,67,31,0,3,0,0,4,3
Egolzwil,0,2,13,13,0,0,0,0,7,3
Ettiswil,0,4,54,9,0,0,0,5,1,3
Fischbach,0,2,11,1,0,0,0,0,0,3
Grossdietwil,0,2,13,2,0,0,0,1,0,3
Hergiswil bei Willisau,0,10,4,3,0,0,0,2,3,3
Luthern,0,10,5,0,0,0,0,8,3,3
Menznau,0,18,35,12,0,0,0,1,3,3
Nebikon,0,6,38,13,0,0,0,0,2,3
Pfaffnau,0,6,33,15,0,3,0,3,3,3
Reiden,0,11,91,38,0,3,0,7,5,3
Roggliswil,1,4,8,2,0,0,0,0,0,3
Schötz,0,7,52,8,0,0,0,1,11,3
Ufhusen,0,3,7,3,0,0,0,0,2,3
Wauwil,0,2,28,10,0,0,0,0,2,3
Wikon,0,3,16,8,0,4,0,0,1,3
Zell (LU),0,7,31,11,0,0,0,0,4,3
Willisau,0,31,110,39,0,0,0,13,8,3
Altdorf (UR),0,11,82,36,0,1,0,3,45,4
Andermatt,0,1,34,2,0,0,0,8,3,4
Attinghausen,0,9,15,7,0,0,0,0,15,4
Bürglen (UR),0,31,52,12,0,0,0,0,37,4
Erstfeld,0,10,28,28,0,0,0,0,12,4
Flüelen,0,6,27,1,0,0,0,0,14,4
Göschenen,0,0,5,1,0,0,0,0,4,4
Gurtnellen,0,10,5,0,1,0,0,0,7,4
Hospental,0,2,10,0,0,0,0,0,0,4
Isenthal,0,12,0,0,0,0,1,0,2,4
Realp,0,1,11,0,0,0,2,0,0,4
Schattdorf,4,21,146,28,1,0,1,3,75,4
Seedorf (UR),0,7,42,16,0,1,0,0,22,4
Seelisberg,0,6,14,3,1,0,0,0,24,4
Silenen,0,23,51,4,0,0,0,0,13,4
Sisikon,0,2,4,1,0,0,1,0,6,4
Spiringen,0,25,7,2,0,0,2,0,8,4
Unterschächen,0,30,10,2,0,0,1,0,6,4
Wassen,0,10,11,0,0,1,1,0,4,4
Einsiedeln,1,34,212,72,0,13,0,2,55,5
Gersau,1,18,50,18,4,3,1,1,30,5
Feusisberg,0,12,94,27,0,25,0,1,8,5
Freienbach,3,7,192,42,0,72,1,1,39,5
Wollerau,1,3,102,32,0,18,0,0,5,5
Küssnacht (SZ),1,15,117,58,4,13,0,17,47,5
Altendorf,0,11,96,30,1,5,0,4,19,5
Galgenen,0,9,94,13,0,3,0,6,21,5
Innerthal,0,8,2,1,0,2,0,0,2,5
Lachen,4,4,107,30,0,13,0,5,38,5
Reichenburg,0,4,56,14,0,5,0,0,4,5
Schübelbach,2,12,89,22,0,16,0,1,18,5
Tuggen,0,12,32,17,0,0,0,0,4,5
Vorderthal,0,7,8,4,0,0,0,0,1,5
Wangen (SZ),0,7,63,22,0,2,0,18,6,5
Alpthal,0,7,8,2,1,0,0,0,19,5
Arth,1,23,91,30,0,3,0,9,32,5
Illgau,0,13,7,4,0,0,0,0,2,5
Ingenbohl,1,6,56,11,0,2,0,41,15,5
Lauerz,0,5,8,5,0,0,0,0,15,5
Morschach,0,3,13,2,0,0,0,0,26,5
Muotathal,0,29,44,4,0,0,0,13,14,5
Oberiberg,0,5,31,1,1,1,0,1,43,5
Riemenstalden,0,0,1,0,0,0,0,0,0,5
Rothenthurm,0,15,11,9,0,0,0,10,12,5
Sattel,0,19,42,5,0,0,0,1,53,5
Schwyz,1,43,121,22,1,5,2,16,20,5
Steinen,0,10,29,7,0,4,0,3,7,5
Steinerberg,0,6,10,2,0,1,0,0,3,5
Unteriberg,1,11,64,12,1,0,0,2,18,5
Alpnach,0,22,67,10,0,0,2,3,11,6
Engelberg,0,16,83,20,0,1,1,38,91,6
Giswil,0,17,33,4,1,0,0,23,38,6
Kerns,0,29,71,16,1,0,0,7,34,6
Lungern,0,22,38,14,0,0,0,6,26,6
Sachseln,0,15,39,44,0,0,1,16,8,6
Sarnen,0,41,107,53,0,0,1,7,58,6
Beckenried,0,13,39,7,0,0,1,1,17,7
Buochs,0,13,53,41,0,0,0,0,4,7
Dallenwil,1,13,75,11,1,0,1,3,39,7
Emmetten,1,8,55,12,0,0,0,3,44,7
Ennetbürgen,0,12,76,24,0,0,0,6,8,7
Ennetmoos,1,20,47,20,0,0,0,4,7,7
Hergiswil (NW),0,3,67,25,0,0,2,3,9,7
Oberdorf (NW),0,11,40,20,0,0,0,0,14,7
Stans,0,7,77,31,0,0,0,21,3,7
Stansstad,0,6,60,32,0,0,1,11,7,7
Wolfenschiessen,0,15,21,11,0,0,0,0,7,7
Glarus Nord,0,81,292,53,0,19,0,4,57,8
Glarus Süd,0,119,124,37,0,2,0,2,135,8
Glarus,0,19,188,31,0,11,0,1,21,8
Baar,0,7,254,32,0,29,0,1,19,9
Cham,0,2,101,34,0,54,0,1,8,9
Hünenberg,0,6,168,103,0,29,0,36,8,9
Menzingen,0,12,66,15,2,0,0,8,1,9
Neuheim,0,5,43,7,0,0,0,0,5,9
Oberägeri,0,13,77,23,0,0,0,1,2,9
Risch,0,6,90,18,1,23,0,0,17,9
Steinhausen,0,10,137,26,0,16,0,0,4,9
Unterägeri,3,9,174,43,2,0,0,0,7,9
Walchwil,0,10,124,32,0,0,0,0,4,9
Zug,0,3,108,27,1,59,0,22,0,9
Châtillon (FR),0,2,9,7,0,0,1,0,22,10
Cugy (FR),1,3,24,4,0,1,0,0,5,10
Gletterens,0,10,10,9,0,0,1,0,22,10
Lully (FR),0,2,12,6,0,1,0,0,12,10
Montagny (FR),0,2,30,7,0,2,0,0,16,10
Nuvilly,0,0,4,2,0,0,0,0,1,10
Prévondavaux,0,0,0,0,0,0,0,0,0,10
Saint-Aubin (FR),1,2,33,15,0,0,0,0,10,10
Sévaz,0,1,1,1,0,0,0,0,2,10
Surpierre,0,4,7,5,0,1,0,0,1,10
Vallon,0,0,6,5,0,0,0,0,3,10
Les Montets,0,4,22,4,0,0,0,0,3,10
Delley-Portalban,0,12,26,13,0,1,3,0,45,10
Belmont-Broye,1,7,51,22,0,1,0,1,11,10
Estavayer,3,8,106,61,0,11,5,2,31,10
Cheyres-Châbles,0,20,29,15,0,3,6,0,92,10
Billens-Hennens,0,2,10,0,0,0,0,0,2,10
Le Châtelard,0,2,2,1,0,0,0,0,0,10
Châtonnaye,0,0,4,3,0,1,0,0,3,10
Grangettes,0,1,2,1,0,0,0,0,0,10
Massonnens,0,3,3,3,0,0,0,0,3,10
Mézières (FR),0,0,8,9,0,0,0,0,3,10
Romont (FR),0,2,18,11,0,7,0,9,4,10
Rue,0,2,7,5,0,1,0,0,4,10
Siviriez,0,5,30,6,0,0,0,1,9,10
Ursy,1,5,42,7,0,2,0,0,8,10
Vuisternens-devant-Romont,0,2,19,2,0,1,0,0,6,10
Villorsonnens,1,3,17,5,0,0,0,0,6,10
Torny,0,1,5,7,0,2,0,0,3,10
Villaz,0,2,17,7,0,0,0,0,3,10
Haut-Intyamon,0,9,16,7,0,0,0,1,14,10
Pont-en-Ogoz,0,7,25,7,0,3,0,2,12,10
Botterens,0,5,13,3,0,0,0,0,0,10
Broc,0,1,16,9,0,1,0,6,3,10
Bulle,2,3,110,25,0,0,0,41,45,10
Châtel-sur-Montsalvens,0,2,11,2,0,0,0,0,6,10
Corbières,1,4,26,10,0,0,0,0,8,10
Crésuz,0,2,34,4,1,1,0,0,10,10
Echarlens,0,0,5,2,0,0,0,0,2,10
Grandvillard,0,2,4,5,0,2,0,0,2,10
Gruyères,0,8,38,8,1,0,0,3,47,10
Hauteville,0,2,4,2,0,0,0,0,2,10
Jaun,0,5,21,9,0,0,0,0,9,10
Marsens,0,4,33,17,0,1,1,2,5,10
Morlon,0,0,13,4,0,0,0,0,1,10
Le Pâquier (FR),0,0,19,5,0,0,0,0,4,10
Pont-la-Ville,0,1,8,9,0,1,0,0,19,10
Riaz,1,4,37,11,0,0,0,2,13,10
La Roche,0,4,13,10,0,0,0,0,9,10
Sâles,0,3,10,7,0,0,0,0,2,10
Sorens,0,4,12,4,0,0,0,0,2,10
Vaulruz,0,5,9,7,0,4,0,1,5,10
Vuadens,0,4,13,5,0,0,0,1,4,10
Bas-Intyamon,0,2,22,5,0,0,0,0,6,10
Val-de-Charmey,1,13,71,19,0,0,0,9,13,10
Autigny,0,0,4,4,0,0,0,0,4,10
Avry,0,1,41,12,0,0,0,0,15,10
Belfaux,0,0,42,39,0,5,0,0,14,10
Chénens,0,0,6,6,0,1,0,0,2,10
Corminboeuf,2,1,40,22,0,4,0,0,34,10
Cottens (FR),0,1,24,6,0,2,0,0,18,10
Ferpicloz,0,0,4,5,0,0,0,0,2,10
Fribourg,1,7,93,24,0,68,0,5,13,10
Givisiez,0,0,25,5,0,8,0,3,11,10
Granges-Paccot,0,1,7,4,0,1,0,1,2,10
Marly,0,3,103,70,0,16,0,1,65,10
Matran,0,0,27,11,0,2,0,0,9,10
Neyruz (FR),1,2,53,18,0,0,0,1,23,10
Pierrafortscha,0,1,2,1,0,0,0,1,1,10
Le Mouret,1,6,58,32,0,0,0,4,30,10
Treyvaux,0,2,23,4,0,0,0,0,6,10
Villars-sur-Glâne,0,2,67,47,0,32,0,25,35,10
Villarsel-sur-Marly,0,0,0,0,0,0,0,0,0,10
Hauterive (FR),0,3,21,16,0,14,0,3,13,10
La Brillaz,0,0,30,15,0,0,0,0,5,10
La Sonnaz,0,2,25,7,0,0,0,0,6,10
Gibloux,1,10,112,57,0,1,0,1,40,10
Prez,0,7,16,11,0,4,0,0,5,10
Bois-d'Amont,1,6,42,28,0,1,0,0,23,10
Courgevaux,0,1,13,10,0,0,0,0,9,10
Courtepin,0,5,50,24,0,3,0,0,18,10
Cressier (FR),0,0,13,10,0,0,0,0,1,10
Fräschels,0,1,4,2,0,0,0,0,1,10
Greng,0,0,0,1,0,0,0,0,0,10
Gurmels,0,7,46,45,0,0,1,0,12,10
Kerzers,1,4,36,23,0,0,0,0,17,10
Kleinbösingen,0,3,3,3,0,0,0,0,1,10
Meyriez,0,0,9,2,0,0,0,0,1,10
Misery-Courtion,0,4,23,5,0,0,0,0,9,10
Muntelier,0,0,19,11,0,0,0,0,9,10
Murten,0,3,70,48,0,7,0,18,5,10
Ried bei Kerzers,0,4,13,4,0,0,0,0,0,10
Mont-Vully,0,9,59,32,0,1,0,1,27,10
Brünisried,0,5,13,10,0,0,0,0,12,10
Düdingen,1,7,96,80,0,15,2,8,26,10
Giffers,0,1,32,18,0,0,0,0,4,10
Bösingen,0,5,31,59,0,0,0,0,7,10
Heitenried,0,0,11,4,0,0,0,0,0,10
Plaffeien,0,22,55,50,0,0,0,3,94,10
Plasselb,0,10,26,26,0,0,1,0,43,10
Rechthalten,0,1,17,15,1,0,0,3,4,10
St. Silvester,0,5,28,13,0,0,0,0,13,10
St. Ursen,1,2,17,6,0,0,0,0,6,10
Schmitten (FR),0,2,41,38,0,1,0,1,3,10
Tafers,2,18,108,79,0,4,0,2,29,10
Tentlingen,0,2,38,22,0,0,0,1,3,10
Ueberstorf,1,11,53,27,0,0,0,3,6,10
Wünnewil-Flamatt,1,7,45,37,0,0,0,5,20,10
Attalens,0,8,24,19,1,9,0,0,13,10
Bossonnens,0,1,11,0,0,4,0,0,3,10
Châtel-Saint-Denis,1,20,76,10,0,0,1,4,77,10
Granges (Veveyse),0,1,19,7,0,3,0,0,32,10
Remaufens,0,2,12,5,0,1,0,0,9,10
Saint-Martin (FR),0,2,6,0,0,0,0,0,8,10
Semsales,0,8,18,4,0,0,0,0,13,10
Le Flon,0,3,5,3,0,0,0,0,6,10
La Verrerie,0,4,12,2,0,0,0,0,6,10
Egerkingen,0,1,67,16,0,4,0,0,5,11
Härkingen,0,2,34,6,0,1,0,0,7,11
Kestenholz,0,6,53,15,0,1,0,0,3,11
Neuendorf,0,1,31,15,0,0,0,0,13,11
Niederbuchsiten,0,2,13,8,0,0,0,0,4,11
Oberbuchsiten,0,1,42,3,0,6,0,0,3,11
Oensingen,1,1,63,24,0,7,0,2,2,11
Wolfwil,0,1,24,18,0,0,0,1,5,11
Aedermannsdorf,1,1,14,1,0,0,0,0,0,11
Balsthal,0,1,112,19,0,9,0,0,8,11
Herbetswil,0,1,9,0,0,0,0,4,0,11
Holderbank (SO),0,2,15,1,0,0,0,0,1,11
Laupersdorf,0,5,53,11,0,0,0,0,2,11
Matzendorf,0,4,37,7,0,0,0,0,4,11
Mümliswil-Ramiswil,0,8,52,8,0,0,0,0,1,11
Welschenrohr-Gänsbrunnen,0,5,28,2,0,0,0,0,1,11
Biezwil,0,0,5,0,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,2,37,5,0,0,0,0,1,11
Messen,0,3,26,4,1,0,0,4,2,11
Schnottwil,0,5,19,10,0,0,0,1,0,11
Unterramsern,0,1,1,0,0,0,0,0,1,11
Lüsslingen-Nennigkofen,0,2,17,3,0,0,0,0,4,11
Buchegg,0,10,55,15,0,0,0,0,4,11
Bättwil,0,0,46,6,0,0,0,0,2,11
Büren (SO),0,3,22,3,0,0,0,0,0,11
Dornach,0,3,122,22,0,103,0,3,9,11
Gempen,1,6,39,5,0,1,0,0,3,11
Hochwald,0,6,58,9,0,0,0,0,2,11
Hofstetten-Flüh,0,7,126,32,0,0,0,0,11,11
Metzerlen-Mariastein,0,2,40,9,0,0,0,0,1,11
Nuglar-St. Pantaleon,0,7,51,4,0,0,0,0,6,11
Rodersdorf,0,6,92,11,0,0,0,0,1,11
Seewen,0,1,26,2,0,0,0,0,0,11
Witterswil,0,3,69,12,0,0,0,0,8,11
Hauenstein-Ifenthal,0,3,8,1,0,0,0,0,0,11
Kienberg,0,1,13,3,0,0,0,0,2,11
Lostorf,0,3,130,42,0,4,0,0,19,11
Niedergösgen,0,5,43,10,0,1,0,2,11,11
Obergösgen,0,2,31,9,0,0,0,0,3,11
Stüsslingen,0,8,67,8,0,0,0,0,6,11
Trimbach,0,3,41,12,0,30,0,3,17,11
Winznau,0,3,26,13,0,0,0,0,14,11
Wisen (SO),0,8,17,5,0,0,0,0,6,11
Erlinsbach (SO),0,31,39,16,0,3,0,0,2,11
Aeschi (SO),0,2,43,14,0,0,0,0,3,11
Biberist,1,4,100,30,0,36,0,0,7,11
Bolken,0,1,12,3,0,0,0,0,3,11
Deitingen,0,2,56,11,0,23,0,0,7,11
Derendingen,5,0,63,8,0,21,0,0,5,11
Etziken,0,1,17,11,0,5,0,0,0,11
Gerlafingen,0,2,59,21,0,18,0,3,2,11
Horriwil,0,6,29,15,0,0,0,0,2,11
Hüniken,0,0,1,2,0,0,0,0,0,11
Kriegstetten,0,0,23,4,0,1,0,0,2,11
Lohn-Ammannsegg,0,2,68,43,0,1,0,0,9,11
Luterbach,0,1,49,5,1,11,0,0,4,11
Obergerlafingen,0,3,35,18,0,15,0,0,4,11
Recherswil,0,2,40,9,0,55,0,1,4,11
Subingen,0,0,45,19,0,5,0,0,5,11
Zuchwil,0,2,17,11,0,7,0,21,1,11
Drei Höfe,0,3,26,7,0,1,0,0,2,11
Balm bei Günsberg,0,0,5,2,0,0,0,0,3,11
Bellach,1,4,101,34,0,29,0,7,2,11
Bettlach,0,9,97,26,0,3,0,0,4,11
Feldbrunnen-St. Niklaus,0,0,25,5,0,3,0,0,7,11
Flumenthal,0,2,33,4,0,0,0,0,0,11
Grenchen,0,6,87,16,0,112,0,0,8,11
Günsberg,0,5,36,10,0,3,0,0,2,11
Hubersdorf,0,0,24,7,0,0,0,0,4,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,1,55,17,0,32,0,0,5,11
Lommiswil,2,30,40,10,0,0,0,0,9,11
Oberdorf (SO),0,2,42,16,0,7,0,1,4,11
Riedholz,0,2,60,17,0,1,0,0,1,11
Rüttenen,0,1,37,11,0,10,0,0,0,11
Selzach,0,6,54,16,0,11,0,0,6,11
Boningen,0,4,8,1,0,0,0,0,1,11
Däniken,0,3,58,24,0,2,0,1,15,11
Dulliken,0,2,63,21,0,8,0,0,10,11
Eppenberg-Wöschnau,0,1,11,0,0,0,0,0,5,11
Fulenbach,0,3,40,8,0,0,0,0,9,11
Gretzenbach,0,3,50,19,0,0,0,0,20,11
Gunzgen,0,1,29,9,0,4,0,0,3,11
Hägendorf,0,22,112,29,2,2,0,0,1,11
Kappel (SO),1,4,73,20,0,4,0,0,2,11
Olten,0,1,69,8,0,41,0,0,1,11
Rickenbach (SO),0,2,24,9,0,0,0,0,7,11
Schönenwerd,1,2,71,15,0,1,0,1,7,11
Starrkirch-Wil,0,1,36,14,0,3,0,0,5,11
Walterswil (SO),0,3,18,7,0,3,0,0,1,11
Wangen bei Olten,1,3,64,26,0,19,0,0,20,11
Solothurn,0,1,68,14,0,84,0,3,9,11
Bärschwil,0,7,32,7,0,0,0,0,0,11
Beinwil (SO),0,2,7,0,0,0,0,0,0,11
Breitenbach,0,1,82,6,0,3,0,0,8,11
Büsserach,0,4,62,8,0,1,0,0,4,11
Erschwil,0,3,20,7,0,0,0,0,0,11
Fehren,0,2,30,4,0,0,0,0,1,11
Grindel,0,4,21,0,0,0,0,0,2,11
Himmelried,0,4,49,8,0,0,0,0,4,11
Kleinlützel,0,13,36,3,0,0,0,0,5,11
Meltingen,0,1,24,3,0,0,0,0,0,11
Nunningen,0,4,75,4,0,0,0,0,3,11
Zullwil,0,4,18,6,0,0,0,0,0,11
Basel,0,16,112,16,1,180,0,623,1,12
Bettingen,0,1,19,7,0,15,0,0,0,12
Riehen,0,6,93,60,0,131,0,149,5,12
Aesch (BL),0,2,144,14,0,223,0,43,4,13
Allschwil,0,5,157,24,4,214,0,25,11,13
Arlesheim,0,2,68,13,0,107,0,6,4,13
Biel-Benken,0,10,175,42,0,0,0,2,3,13
Binningen,0,3,101,26,0,227,0,33,7,13
Birsfelden,0,0,6,0,1,15,0,14,0,13
Bottmingen,0,1,95,18,0,169,0,9,29,13
Ettingen,0,4,131,22,0,269,0,34,12,13
Münchenstein,0,3,63,15,0,114,0,34,3,13
Muttenz,0,8,115,20,0,294,0,80,10,13
Oberwil (BL),1,6,183,53,0,278,0,9,17,13
Pfeffingen,0,4,99,15,0,42,0,0,5,13
Reinach (BL),0,3,352,33,2,474,0,53,12,13
Schönenbuch,0,5,54,9,0,29,0,0,1,13
Therwil,0,5,105,21,0,135,0,64,6,13
Blauen,0,5,22,1,0,0,0,0,10,13
Brislach,0,3,43,5,0,0,0,4,3,13
Burg im Leimental,0,0,12,0,0,0,1,0,0,13
Dittingen,0,4,17,5,0,0,0,2,1,13
Duggingen,0,2,46,11,0,0,0,0,1,13
Grellingen,0,3,47,4,0,0,1,0,4,13
Laufen,0,5,63,19,1,3,0,0,17,13
Liesberg,0,3,32,4,0,0,0,0,1,13
Nenzlingen,0,2,9,4,0,0,0,1,2,13
Roggenburg,0,2,7,1,0,1,2,0,2,13
Röschenz,0,3,62,6,1,0,0,0,1,13
Wahlen,0,1,32,10,0,0,0,0,4,13
Zwingen,0,0,28,3,0,0,0,0,3,13
Arisdorf,1,6,78,17,0,0,0,1,2,13
Augst,0,0,12,2,0,10,0,0,0,13
Bubendorf,0,4,78,29,0,0,0,2,34,13
Frenkendorf,0,0,73,19,0,81,0,11,14,13
Füllinsdorf,0,2,64,21,0,116,0,10,5,13
Giebenach,0,4,38,19,0,0,0,1,4,13
Hersberg,0,1,21,3,0,0,0,0,6,13
Lausen,0,2,63,15,0,142,1,0,6,13
Liestal,0,4,65,17,1,60,0,67,22,13
Lupsingen,0,4,90,21,0,0,0,3,8,13
Pratteln,0,8,113,30,0,134,0,45,21,13
Ramlinsburg,0,0,21,10,0,0,0,0,6,13
Seltisberg,0,6,55,16,0,0,0,3,3,13
Ziefen,0,4,31,10,0,0,0,4,2,13
Anwil,0,2,4,1,0,0,0,5,1,13
Böckten,0,1,13,7,0,0,0,15,1,13
Buckten,0,3,18,6,0,0,0,0,9,13
Buus,0,7,25,8,0,0,0,0,4,13
Diepflingen,0,2,26,6,0,0,0,0,0,13
Gelterkinden,0,7,140,38,0,0,0,24,17,13
Häfelfingen,0,0,7,1,0,0,0,0,1,13
Hemmiken,0,1,9,4,0,0,0,0,1,13
Itingen,0,6,35,13,0,0,0,1,9,13
Känerkinden,0,2,22,8,0,0,0,0,1,13
Kilchberg (BL),0,0,3,2,0,0,0,0,0,13
Läufelfingen,0,6,17,4,0,0,0,0,3,13
Maisprach,0,7,21,5,0,0,0,0,2,13
Nusshof,0,2,3,3,0,0,0,0,3,13
Oltingen,0,4,5,1,0,0,0,0,0,13
Ormalingen,0,7,48,22,0,0,0,4,2,13
Rickenbach (BL),1,3,12,8,0,0,0,0,0,13
Rothenfluh,0,5,14,5,0,1,0,0,5,13
Rümlingen,0,0,0,1,0,0,0,0,1,13
Rünenberg,0,2,23,6,0,0,0,0,1,13
Sissach,0,9,65,12,0,0,0,39,13,13
Tecknau,0,1,22,5,0,0,0,0,1,13
Tenniken,0,5,28,15,0,0,0,5,4,13
Thürnen,0,4,44,9,0,0,0,0,5,13
Wenslingen,0,3,13,2,0,0,0,3,1,13
Wintersingen,0,1,16,4,0,0,0,0,1,13
Wittinsburg,0,0,9,1,0,0,0,0,1,13
Zeglingen,0,5,9,1,0,0,0,0,0,13
Zunzgen,0,2,46,9,0,0,0,0,2,13
Arboldswil,0,1,15,5,0,0,0,0,0,13
Bennwil,0,0,18,3,0,0,0,9,0,13
Bretzwil,0,2,30,6,0,0,0,1,4,13
Diegten,0,6,55,10,0,0,0,0,3,13
Eptingen,0,3,16,0,0,0,0,0,3,13
Hölstein,0,2,70,53,0,0,0,0,9,13
Lampenberg,0,2,31,9,0,0,0,1,3,13
Langenbruck,0,8,11,8,0,0,0,0,3,13
Lauwil,0,1,7,5,0,0,0,0,1,13
Liedertswil,0,0,3,3,0,0,0,3,1,13
Niederdorf,0,1,48,8,0,0,0,0,3,13
Oberdorf (BL),0,7,51,11,0,1,0,0,13,13
Reigoldswil,0,4,31,11,0,0,0,7,3,13
Titterten,0,6,5,3,0,1,0,2,1,13
Waldenburg,0,0,15,5,0,0,0,0,0,13
Gächlingen,0,4,23,4,0,0,0,1,2,14
Löhningen,0,4,32,16,0,0,0,1,1,14
Neunkirch,0,10,42,19,0,0,0,1,4,14
Büttenhardt,0,1,10,2,0,0,0,0,0,14
Dörflingen,0,2,25,7,0,1,0,0,3,14
Lohn (SH),0,2,9,4,0,0,0,1,1,14
Stetten (SH),0,2,34,9,0,4,0,0,7,14
Thayngen,0,6,55,28,0,10,0,20,17,14
Bargen (SH),0,2,4,4,0,0,0,0,2,14
Beringen,0,7,63,22,0,15,0,5,4,14
Buchberg,0,4,24,25,0,0,0,0,5,14
Merishausen,0,8,16,4,0,0,0,0,3,14
Neuhausen am Rheinfall,0,0,29,11,0,31,0,41,5,14
Rüdlingen,0,2,19,12,0,0,0,6,1,14
Schaffhausen,0,9,170,50,1,196,0,4,15,14
Beggingen,0,0,7,0,0,0,0,5,0,14
Schleitheim,0,10,38,15,0,0,0,5,1,14
Siblingen,0,1,30,5,0,0,0,3,3,14
Buch (SH),0,0,0,2,0,0,0,1,1,14
Hemishofen,0,1,9,1,0,0,0,0,2,14
Ramsen,0,4,14,0,0,0,0,0,5,14
Stein am Rhein,0,2,38,12,1,14,0,4,6,14
Hallau,0,4,31,11,0,0,0,6,3,14
Oberhallau,0,1,1,0,0,0,0,4,0,14
Trasadingen,0,1,5,3,0,0,0,1,1,14
Wilchingen,0,2,29,8,0,0,0,3,5,14
Herisau,0,8,136,36,0,60,0,3,29,15
Hundwil,0,2,3,0,0,0,0,0,1,15
Schönengrund,0,3,9,1,0,0,0,1,3,15
Schwellbrunn,0,8,22,4,0,0,0,0,2,15
Stein (AR),0,4,30,12,0,0,0,0,1,15
Urnäsch,0,24,18,10,0,0,0,17,11,15
Waldstatt,0,0,28,10,0,6,0,0,1,15
Bühler,0,2,28,1,0,2,0,0,0,15
Gais,0,7,59,4,0,0,0,10,3,15
Speicher,0,5,82,49,1,1,0,10,6,15
Teufen (AR),1,5,114,17,0,0,0,0,0,15
Trogen,0,4,11,11,0,0,0,6,2,15
Grub (AR),0,2,36,8,0,4,0,0,0,15
Heiden,0,3,59,13,0,19,0,6,0,15
Lutzenberg,0,3,9,1,0,9,0,0,0,15
Rehetobel,0,0,17,2,0,13,0,0,0,15
Reute (AR),0,2,11,3,0,0,1,0,2,15
Wald (AR),0,4,4,4,0,3,0,0,1,15
Walzenhausen,0,7,23,13,0,7,0,0,10,15
Wolfhalden,0,6,27,13,0,10,1,1,3,15
Appenzell,0,10,74,29,0,14,0,2,18,16
Gonten,0,9,26,7,0,0,0,0,2,16
Schlatt-Haslen,0,5,7,3,0,0,0,0,1,16
Oberegg,0,8,26,9,0,5,0,0,5,16
Schwende-Rüte,0,22,116,41,0,9,0,0,18,16
Häggenschwil,0,0,4,17,0,0,0,0,0,17
Muolen,0,3,13,2,0,0,0,0,3,17
St. Gallen,10,24,351,236,0,214,0,93,11,17
Wittenbach,0,6,217,71,0,5,0,18,1,17
Berg (SG),0,1,34,14,0,0,0,0,2,17
Eggersriet,2,5,95,53,0,15,1,0,12,17
Goldach,1,4,102,43,0,38,0,1,1,17
Mörschwil,1,6,66,35,0,0,0,0,5,17
Rorschach,0,1,14,7,0,14,0,1,1,17
Rorschacherberg,1,1,94,41,1,40,0,0,2,17
Steinach,0,1,29,28,0,5,0,7,1,17
Tübach,0,3,50,34,0,0,0,0,0,17
Untereggen,1,1,12,3,0,0,0,0,0,17
