,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,1,1,9,0,0,0,0,0,3
Rain,0,1,3,47,1,0,0,16,0,3
Römerswil,1,4,1,21,0,0,0,4,0,3
Rothenburg,0,5,0,30,0,27,1,7,0,3
Schongau,1,3,0,21,1,0,0,1,1,3
Adligenswil,0,0,1,32,0,1,0,5,0,3
Buchrain,0,3,8,112,0,0,0,1,0,3
Dierikon,0,0,2,11,0,0,0,1,8,3
Ebikon,0,2,7,26,4,35,0,16,0,3
Gisikon,0,0,8,23,1,0,0,0,0,3
Greppen,0,0,2,4,8,0,1,0,0,3
Horw,0,22,3,58,0,20,0,0,1,3
Kriens,0,1,7,50,0,62,0,17,0,3
Luzern,0,8,5,50,0,193,0,9,0,3
Malters,0,6,19,62,1,0,0,2,0,3
Meggen,0,3,0,53,0,19,0,1,0,3
Meierskappel,0,1,18,6,1,8,0,0,0,3
Root,0,3,34,65,0,3,0,0,0,3
Schwarzenberg,1,3,1,21,0,0,0,13,0,3
Udligenswil,0,1,8,13,0,0,0,0,0,3
Vitznau,0,2,1,11,1,0,0,0,1,3
Weggis,0,4,10,80,0,0,0,2,0,3
Beromünster,0,10,6,86,9,1,1,2,1,3
Büron,0,3,3,40,1,0,0,0,0,3
Buttisholz,0,2,2,56,6,0,0,13,0,3
Eich,0,2,1,28,0,0,0,0,1,3
Geuensee,0,1,13,39,0,0,0,8,0,3
Grosswangen,0,3,0,41,0,0,0,0,0,3
Hildisrieden,0,3,2,17,0,0,0,0,2,3
Knutwil,0,6,3,66,3,0,0,1,0,3
Mauensee,0,0,0,18,0,0,0,0,0,3
Neuenkirch,0,5,7,63,2,0,0,6,0,3
Nottwil,0,5,9,55,0,0,0,0,2,3
Oberkirch,0,8,3,63,0,0,1,8,0,3
Rickenbach (LU),0,1,5,44,0,1,0,0,2,3
Ruswil,0,11,1,55,2,12,0,3,1,3
Schenkon,0,4,2,21,1,1,0,0,0,3
Schlierbach,0,1,0,26,0,0,0,0,0,3
Sempach,0,10,5,44,0,0,0,0,0,3
Sursee,0,6,23,34,0,0,0,5,0,3
Triengen,0,7,7,47,1,0,0,1,0,3
Wolhusen,0,2,5,16,0,6,0,0,0,3
Alberswil,0,2,1,8,0,0,0,0,0,3
Altbüron,0,2,0,13,0,0,0,2,0,3
Altishofen,0,0,2,11,0,0,0,6,0,3
Dagmersellen,0,7,0,64,0,14,0,0,0,3
Egolzwil,0,2,1,12,0,0,0,0,0,3
Ettiswil,0,1,9,30,0,0,0,9,1,3
Fischbach,1,2,0,4,0,0,0,0,0,3
Grossdietwil,0,1,2,8,0,0,0,0,0,3
Hergiswil bei Willisau,0,7,0,22,0,0,0,5,0,3
Luthern,0,7,0,2,0,0,0,3,0,3
Menznau,0,5,1,24,0,0,0,2,0,3
Nebikon,0,2,7,21,0,3,0,0,1,3
Pfaffnau,0,6,1,34,0,6,0,3,1,3
Reiden,0,9,5,88,0,21,0,13,0,3
Roggliswil,0,1,0,3,2,0,0,0,0,3
Schötz,0,3,2,56,1,0,0,1,0,3
Ufhusen,0,3,0,12,0,0,0,0,0,3
Wauwil,0,1,2,22,0,0,0,0,0,3
Wikon,0,5,0,12,0,1,0,0,0,3
Zell (LU),0,7,3,22,0,0,0,0,0,3
Willisau,0,15,16,38,2,0,0,4,5,3
Altdorf (UR),0,2,9,54,0,0,0,26,1,4
Andermatt,0,1,2,20,0,0,0,0,0,4
Attinghausen,0,2,3,13,0,0,0,0,0,4
Bürglen (UR),0,6,1,32,0,0,0,4,0,4
Erstfeld,0,4,0,17,0,0,0,0,0,4
Flüelen,0,1,3,25,0,0,0,1,0,4
Göschenen,0,0,0,0,0,0,0,0,0,4
Gurtnellen,0,1,1,0,0,0,0,0,0,4
Hospental,0,0,0,0,0,0,0,0,0,4
Isenthal,0,7,0,0,0,0,1,0,0,4
Realp,0,0,3,0,0,0,0,0,0,4
Schattdorf,1,5,0,53,1,0,0,0,0,4
Seedorf (UR),0,4,3,53,0,0,0,0,0,4
Seelisberg,1,2,2,7,0,0,0,0,0,4
Silenen,0,3,1,20,0,0,0,0,1,4
Sisikon,0,0,1,1,2,0,0,0,0,4
Spiringen,0,5,1,5,0,0,1,0,0,4
Unterschächen,0,2,0,1,1,0,0,0,0,4
Wassen,0,1,1,0,0,0,0,0,1,4
Einsiedeln,0,42,29,99,0,65,0,18,3,5
Gersau,0,3,2,17,0,1,0,0,0,5
Feusisberg,0,14,11,37,0,37,0,0,0,5
Freienbach,0,4,1,43,0,59,0,25,0,5
Wollerau,1,2,0,38,0,53,0,0,0,5
Küssnacht (SZ),0,8,21,91,1,4,0,3,2,5
Altendorf,0,5,2,30,0,45,0,2,5,5
Galgenen,0,3,5,28,0,64,0,0,0,5
Innerthal,0,0,0,1,0,0,0,0,0,5
Lachen,1,0,1,50,0,45,0,2,3,5
Reichenburg,0,7,8,30,0,39,0,0,0,5
Schübelbach,0,3,3,65,0,78,0,0,1,5
Tuggen,0,3,21,64,0,0,0,0,0,5
Vorderthal,0,3,6,7,1,2,0,0,0,5
Wangen (SZ),0,4,1,15,0,26,0,6,3,5
Alpthal,0,7,3,17,0,2,0,0,0,5
Arth,0,11,11,63,2,17,0,1,0,5
Illgau,0,8,1,10,0,0,0,0,0,5
Ingenbohl,1,4,21,40,0,9,0,4,0,5
Lauerz,0,5,1,14,0,6,0,0,2,5
Morschach,0,3,31,18,0,0,0,0,28,5
Muotathal,0,15,2,9,0,0,0,18,0,5
Oberiberg,0,4,2,18,0,0,0,0,4,5
Riemenstalden,0,3,0,0,0,0,0,0,0,5
Rothenthurm,0,4,2,16,0,0,0,3,1,5
Sattel,1,7,3,27,0,0,0,15,0,5
Schwyz,0,33,6,75,1,12,0,11,0,5
Steinen,0,7,4,8,0,6,0,0,4,5
Steinerberg,0,1,2,2,0,0,0,0,0,5
Unteriberg,0,8,1,16,1,0,0,0,1,5
Alpnach,0,12,3,31,2,0,0,13,0,6
Engelberg,0,6,5,53,2,0,0,2,5,6
Giswil,0,9,3,17,0,0,0,23,6,6
Kerns,0,4,1,43,1,0,0,26,1,6
Lungern,0,2,0,22,1,0,1,3,3,6
Sachseln,0,4,1,53,0,0,1,15,0,6
Sarnen,0,28,5,74,0,0,1,4,4,6
Beckenried,0,10,10,20,0,0,0,3,4,7
Buochs,0,2,3,26,1,5,0,0,1,7
Dallenwil,0,7,4,16,1,0,0,2,0,7
Emmetten,0,4,7,12,0,0,0,3,2,7
Ennetbürgen,0,10,3,30,0,0,0,2,0,7
Ennetmoos,1,5,6,14,0,0,0,10,0,7
Hergiswil (NW),0,1,4,23,0,1,0,0,0,7
Oberdorf (NW),0,5,9,12,0,0,0,6,0,7
Stans,0,31,6,35,0,0,0,0,0,7
Stansstad,1,3,0,25,1,0,0,6,1,7
Wolfenschiessen,0,5,1,23,0,0,1,1,0,7
Glarus Nord,0,11,5,121,0,85,0,1,6,8
Glarus Süd,2,18,3,34,1,0,1,1,9,8
Glarus,0,6,3,39,0,24,0,1,0,8
Baar,0,13,9,12,1,111,0,9,0,9
Cham,0,9,1,35,1,55,0,1,2,9
Hünenberg,0,2,1,36,0,13,0,3,0,9
Menzingen,0,25,16,5,0,1,0,0,0,9
Neuheim,0,1,2,8,0,0,0,0,0,9
Oberägeri,0,8,2,40,0,3,0,17,0,9
Risch,0,5,1,129,0,11,0,1,0,9
Steinhausen,0,7,0,31,0,14,0,0,0,9
Unterägeri,1,14,13,23,0,4,0,5,1,9
Walchwil,0,3,3,27,0,0,0,1,0,9
Zug,0,3,5,30,0,78,0,12,1,9
Châtillon (FR),0,0,2,11,0,0,0,0,0,10
Cugy (FR),1,3,1,38,0,0,0,0,0,10
Gletterens,0,2,4,35,0,1,1,0,0,10
Lully (FR),0,3,2,35,0,3,0,0,0,10
Montagny (FR),0,1,1,40,0,1,0,0,0,10
Nuvilly,0,1,0,9,0,0,0,0,0,10
Prévondavaux,0,0,0,0,0,0,0,0,0,10
Saint-Aubin (FR),1,1,1,27,0,1,0,0,1,10
Sévaz,0,0,0,17,0,1,0,0,0,10
Surpierre,0,1,1,17,0,9,0,0,0,10
Vallon,0,1,0,11,0,0,0,0,0,10
Les Montets,1,1,2,42,0,0,0,0,1,10
Delley-Portalban,1,3,1,28,0,0,0,0,0,10
Belmont-Broye,0,4,4,102,0,6,0,7,1,10
Estavayer,0,12,5,166,0,57,0,7,1,10
Cheyres-Châbles,0,5,10,84,0,0,0,0,2,10
Billens-Hennens,0,0,1,14,0,1,0,0,0,10
Le Châtelard,0,1,0,2,0,0,0,0,0,10
Châtonnaye,0,1,0,21,0,3,0,0,0,10
Grangettes,0,0,1,10,0,0,0,0,0,10
Massonnens,0,0,0,8,0,0,0,0,0,10
Mézières (FR),0,2,1,22,0,0,0,0,0,10
Romont (FR),1,6,0,71,0,31,0,1,0,10
Rue,0,2,2,32,0,0,0,0,0,10
Siviriez,1,5,4,46,0,0,0,0,0,10
Ursy,1,1,22,61,0,0,0,0,0,10
Vuisternens-devant-Romont,0,1,1,32,0,2,0,0,0,10
Villorsonnens,0,0,1,21,0,1,0,0,0,10
Torny,0,0,1,27,0,0,0,0,0,10
Villaz,0,0,1,38,0,0,0,0,0,10
Haut-Intyamon,0,0,1,15,0,0,0,0,0,10
Pont-en-Ogoz,0,3,0,28,0,0,0,0,0,10
Botterens,0,0,0,11,0,0,0,0,0,10
Broc,0,0,1,41,0,0,0,0,0,10
Bulle,0,2,9,100,0,0,0,200,0,10
Châtel-sur-Montsalvens,0,1,0,8,0,0,0,0,0,10
Corbières,0,0,1,24,0,0,0,0,0,10
Crésuz,0,0,0,3,0,0,0,0,0,10
Echarlens,0,0,2,19,0,0,0,0,0,10
Grandvillard,0,3,0,21,0,0,0,0,0,10
Gruyères,1,1,4,37,0,0,0,0,1,10
Hauteville,0,0,0,14,0,4,0,0,0,10
Jaun,0,1,0,2,0,0,0,0,0,10
Marsens,0,1,4,55,0,1,0,0,0,10
Morlon,0,3,0,6,0,0,0,0,0,10
Le Pâquier (FR),0,1,1,15,0,0,0,0,1,10
Pont-la-Ville,0,0,1,16,0,0,0,0,0,10
Riaz,0,0,2,34,0,0,0,5,0,10
La Roche,0,0,1,25,0,0,0,0,0,10
Sâles,0,1,2,32,0,0,0,1,0,10
Sorens,0,1,0,28,0,0,0,0,0,10
Vaulruz,0,2,2,29,0,0,0,0,0,10
Vuadens,1,0,2,69,0,1,0,0,0,10
Bas-Intyamon,0,1,2,29,0,0,1,0,0,10
Val-de-Charmey,0,3,0,41,0,0,0,16,1,10
Autigny,0,0,2,21,0,0,0,0,0,10
Avry,0,0,1,36,0,9,0,0,0,10
Belfaux,0,3,0,42,0,23,0,0,0,10
Chénens,0,0,1,20,0,1,0,0,0,10
Corminboeuf,0,2,1,22,0,24,0,0,0,10
Cottens (FR),0,1,1,67,0,1,0,0,1,10
Ferpicloz,0,0,1,7,0,0,0,0,0,10
Fribourg,1,0,0,42,1,78,0,11,0,10
Givisiez,0,0,0,7,0,18,0,0,0,10
Granges-Paccot,0,0,0,37,0,23,0,6,0,10
Marly,0,1,1,30,0,42,0,0,0,10
Matran,0,0,5,27,0,6,0,0,0,10
Neyruz (FR),0,2,3,61,0,0,0,0,0,10
Pierrafortscha,0,0,0,0,0,0,0,0,0,10
Le Mouret,0,5,1,52,0,0,0,0,0,10
Treyvaux,0,1,3,23,0,0,0,0,0,10
Villars-sur-Glâne,0,0,0,13,0,66,0,1,0,10
Villarsel-sur-Marly,0,0,1,1,0,0,0,0,0,10
Hauterive (FR),0,2,17,51,0,2,0,1,0,10
La Brillaz,0,3,2,61,0,2,0,0,0,10
La Sonnaz,0,1,1,20,0,1,0,1,0,10
Gibloux,2,13,15,158,0,1,0,5,0,10
Prez,0,4,2,50,0,1,0,0,0,10
Bois-d'Amont,0,0,3,29,0,0,0,0,0,10
Courgevaux,0,0,1,34,0,0,0,0,0,10
Courtepin,1,0,5,107,0,15,0,0,0,10
Cressier (FR),0,1,1,12,0,0,0,0,0,10
Fräschels,0,0,0,3,0,0,0,0,0,10
Greng,0,0,0,7,0,0,0,0,0,10
Gurmels,0,0,0,97,0,0,0,0,0,10
Kerzers,0,4,5,31,0,1,0,0,0,10
Kleinbösingen,0,0,0,11,0,0,0,0,0,10
Meyriez,0,0,0,11,0,0,0,0,0,10
Misery-Courtion,1,0,7,69,0,1,0,0,0,10
Muntelier,0,1,0,9,0,10,0,0,0,10
Murten,1,2,5,94,0,7,0,1,0,10
Ried bei Kerzers,0,4,1,22,0,0,0,0,0,10
Mont-Vully,3,1,4,76,0,0,0,1,0,10
Brünisried,1,1,0,22,0,0,0,0,0,10
Düdingen,0,1,1,56,0,7,0,0,0,10
Giffers,0,2,0,29,0,0,0,0,0,10
Bösingen,1,1,0,29,0,0,0,1,0,10
Heitenried,0,1,1,30,0,0,0,0,0,10
Plaffeien,0,8,2,48,1,0,0,13,0,10
Plasselb,1,1,0,7,0,0,0,0,0,10
Rechthalten,0,0,1,23,0,0,0,0,0,10
St. Silvester,0,1,0,15,0,0,0,0,0,10
St. Ursen,1,0,0,12,0,0,0,0,0,10
Schmitten (FR),0,3,10,72,0,0,0,0,0,10
Tafers,3,2,1,104,0,11,0,8,0,10
Tentlingen,0,0,0,29,0,0,0,0,0,10
Ueberstorf,0,1,0,32,0,0,0,0,0,10
Wünnewil-Flamatt,0,6,5,62,0,0,0,0,0,10
Attalens,0,1,9,64,0,18,0,0,1,10
Bossonnens,0,2,1,40,0,10,0,0,0,10
Châtel-Saint-Denis,2,11,16,134,0,10,0,5,0,10
Granges (Veveyse),0,2,2,27,0,1,0,0,1,10
Remaufens,0,0,2,24,0,2,0,0,0,10
Saint-Martin (FR),0,0,2,32,0,0,0,0,0,10
Semsales,0,3,2,54,0,0,0,0,0,10
Le Flon,1,0,7,30,0,0,0,0,0,10
La Verrerie,0,2,2,28,0,1,0,0,0,10
Egerkingen,0,0,0,28,0,18,0,0,2,11
Härkingen,0,0,1,22,0,2,0,0,1,11
Kestenholz,1,0,0,29,0,0,0,0,0,11
Neuendorf,0,1,1,20,0,0,0,0,0,11
Niederbuchsiten,0,1,0,17,0,0,0,0,0,11
Oberbuchsiten,0,1,1,23,0,6,0,0,0,11
Oensingen,0,2,1,27,0,29,0,36,0,11
Wolfwil,0,1,2,33,0,0,0,0,0,11
Aedermannsdorf,0,2,7,3,0,0,0,1,0,11
Balsthal,0,0,1,31,0,6,0,0,0,11
Herbetswil,0,0,1,3,0,0,0,0,0,11
Holderbank (SO),0,0,0,7,0,0,0,0,0,11
Laupersdorf,0,2,0,16,0,0,0,4,0,11
Matzendorf,0,0,0,18,0,1,0,0,0,11
Mümliswil-Ramiswil,0,4,0,17,0,1,0,0,0,11
Welschenrohr-Gänsbrunnen,0,0,0,3,0,0,0,0,0,11
Biezwil,0,1,1,2,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,6,0,14,0,0,0,1,0,11
Messen,0,0,2,14,0,0,0,3,0,11
Schnottwil,0,0,1,14,0,0,0,0,0,11
Unterramsern,0,0,0,4,0,0,0,0,0,11
Lüsslingen-Nennigkofen,0,7,0,10,0,0,0,0,2,11
Buchegg,0,6,2,44,0,1,0,1,0,11
Bättwil,0,0,16,4,0,0,0,0,0,11
Büren (SO),0,2,0,7,0,0,0,0,0,11
Dornach,0,7,3,25,0,52,0,0,0,11
Gempen,0,3,5,21,0,0,0,1,0,11
Hochwald,0,1,8,31,0,0,0,1,0,11
Hofstetten-Flüh,1,1,17,64,1,0,0,0,1,11
Metzerlen-Mariastein,0,2,0,17,0,0,0,0,3,11
Nuglar-St. Pantaleon,0,5,2,27,1,0,0,0,0,11
Rodersdorf,0,5,0,21,0,0,0,0,0,11
Seewen,0,0,2,8,0,0,0,0,0,11
Witterswil,0,2,1,21,0,0,0,1,0,11
Hauenstein-Ifenthal,0,0,1,7,0,0,0,0,0,11
Kienberg,1,2,0,6,0,0,0,0,0,11
Lostorf,1,0,1,76,0,0,0,0,0,11
Niedergösgen,0,2,9,16,0,4,0,3,0,11
Obergösgen,0,0,0,13,0,7,0,0,0,11
Stüsslingen,0,0,1,40,0,0,0,1,1,11
Trimbach,0,1,0,30,0,7,0,2,0,11
Winznau,0,2,7,13,0,0,0,0,0,11
Wisen (SO),0,1,0,5,0,0,0,0,0,11
Erlinsbach (SO),0,10,7,46,0,2,0,0,1,11
Aeschi (SO),0,2,0,23,0,0,0,0,0,11
Biberist,0,3,0,74,1,39,0,0,0,11
Bolken,0,1,0,9,0,0,0,0,0,11
Deitingen,0,2,0,28,0,15,0,1,0,11
Derendingen,0,0,4,18,0,31,0,0,0,11
Etziken,0,0,1,13,0,0,0,0,0,11
Gerlafingen,0,0,0,25,0,23,0,0,0,11
Horriwil,0,0,0,11,0,0,0,0,1,11
Hüniken,0,0,1,5,0,0,0,0,0,11
Kriegstetten,0,2,0,22,0,0,0,0,0,11
Lohn-Ammannsegg,0,2,4,22,0,0,0,0,0,11
Luterbach,0,2,4,16,0,14,0,5,0,11
Obergerlafingen,0,0,0,9,0,4,0,0,0,11
Recherswil,0,3,1,10,1,8,0,0,1,11
Subingen,0,1,0,26,0,14,0,0,2,11
Zuchwil,0,1,0,18,0,11,0,3,0,11
Drei Höfe,0,1,0,13,0,0,0,0,0,11
Balm bei Günsberg,0,0,1,3,0,0,0,0,0,11
Bellach,0,2,0,31,0,13,0,0,0,11
Bettlach,0,0,0,28,0,22,0,0,0,11
Feldbrunnen-St. Niklaus,1,1,0,8,0,4,0,0,0,11
Flumenthal,0,0,2,10,0,0,0,0,0,11
Grenchen,0,2,0,31,0,44,0,0,0,11
Günsberg,0,1,0,14,0,0,0,0,0,11
Hubersdorf,0,0,3,17,0,1,0,0,1,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,0,0,27,0,12,0,1,0,11
Lommiswil,1,9,3,16,0,0,0,0,0,11
Oberdorf (SO),0,1,0,21,0,4,0,0,0,11
Riedholz,24,0,1,46,0,1,0,0,0,11
Rüttenen,0,2,2,17,0,8,0,0,0,11
Selzach,0,2,1,38,0,26,0,0,0,11
Boningen,0,2,2,9,0,0,0,0,2,11
Däniken,0,0,1,15,1,1,0,0,0,11
Dulliken,0,0,0,29,0,0,0,0,0,11
Eppenberg-Wöschnau,0,0,0,1,0,0,0,0,0,11
Fulenbach,0,1,6,28,0,0,0,0,1,11
Gretzenbach,0,1,1,23,0,1,0,9,0,11
Gunzgen,0,1,3,19,0,0,0,0,1,11
Hägendorf,0,13,1,44,1,6,0,0,1,11
Kappel (SO),0,1,0,24,0,17,0,0,0,11
Olten,0,0,2,8,0,18,0,0,0,11
Rickenbach (SO),0,0,0,6,1,2,0,0,0,11
Schönenwerd,0,1,2,38,0,2,0,0,0,11
Starrkirch-Wil,0,1,0,17,0,8,0,0,0,11
Walterswil (SO),0,0,0,10,0,1,0,0,0,11
Wangen bei Olten,0,1,0,40,0,13,0,0,0,11
Solothurn,0,11,5,37,0,59,0,3,0,11
Bärschwil,0,0,2,9,0,0,0,0,0,11
Beinwil (SO),0,1,0,3,0,0,1,0,0,11
Breitenbach,0,2,4,39,0,4,0,2,0,11
Büsserach,0,1,4,26,0,2,0,1,0,11
Erschwil,0,1,0,7,0,0,0,0,0,11
Fehren,0,1,0,11,0,0,0,0,0,11
Grindel,0,0,0,6,0,0,0,0,0,11
Himmelried,0,1,0,5,0,1,0,0,1,11
Kleinlützel,0,1,0,14,0,0,0,0,0,11
Meltingen,0,3,1,13,0,0,0,0,0,11
Nunningen,0,2,6,20,0,0,0,0,0,11
Zullwil,0,2,3,6,0,0,0,0,0,11
Basel,0,3,6,12,1,35,0,70,0,12
Bettingen,0,0,0,4,0,1,0,0,0,12
Riehen,0,1,3,21,0,45,0,34,0,12
Aesch (BL),0,0,1,10,0,91,0,50,0,13
Allschwil,0,1,0,14,0,56,0,81,0,13
Arlesheim,0,2,0,28,0,43,0,0,0,13
Biel-Benken,0,9,13,49,0,0,0,7,1,13
Binningen,0,1,2,21,0,62,0,13,0,13
Birsfelden,0,0,1,0,0,20,0,2,0,13
Bottmingen,0,3,5,40,0,22,0,25,0,13
Ettingen,0,0,2,18,0,28,0,0,0,13
Münchenstein,0,8,4,17,0,36,1,1,0,13
Muttenz,0,1,1,21,0,82,0,0,0,13
Oberwil (BL),0,3,2,23,0,67,1,29,0,13
Pfeffingen,0,1,4,10,0,13,0,1,0,13
Reinach (BL),0,2,0,28,0,112,0,0,0,13
Schönenbuch,0,1,0,8,0,9,0,0,0,13
Therwil,0,3,4,26,0,62,0,3,1,13
Blauen,0,1,0,8,0,0,0,0,0,13
Brislach,0,1,2,52,0,0,0,0,1,13
Burg im Leimental,0,0,0,6,0,0,0,0,0,13
Dittingen,0,4,1,11,0,0,0,4,0,13
Duggingen,0,2,5,60,0,1,0,1,1,13
Grellingen,0,1,1,28,0,0,1,0,0,13
Laufen,0,9,1,26,0,7,0,0,0,13
Liesberg,0,0,3,17,0,0,0,0,0,13
Nenzlingen,0,0,1,13,0,0,0,0,0,13
Roggenburg,0,0,6,4,0,1,0,0,0,13
Röschenz,0,7,0,41,0,0,0,0,1,13
Wahlen,0,1,0,11,0,0,0,1,0,13
Zwingen,0,4,5,14,0,2,0,0,0,13
Arisdorf,0,0,1,31,0,0,0,24,0,13
Augst,0,0,1,1,0,1,0,0,0,13
Bubendorf,0,5,3,24,0,0,0,6,1,13
Frenkendorf,0,0,0,5,0,27,0,21,0,13
Füllinsdorf,0,0,0,16,0,17,0,5,0,13
Giebenach,0,1,8,18,0,0,0,0,0,13
Hersberg,0,0,0,12,0,0,0,0,1,13
Lausen,0,0,0,8,0,14,0,13,0,13
Liestal,0,6,5,24,0,39,1,50,0,13
Lupsingen,0,12,2,21,0,0,0,1,0,13
Pratteln,0,0,1,20,0,92,0,11,0,13
Ramlinsburg,0,1,0,11,0,0,0,0,0,13
Seltisberg,0,2,0,12,0,0,0,3,0,13
Ziefen,0,3,1,24,0,2,0,0,0,13
Anwil,0,3,1,6,0,0,0,3,0,13
Böckten,0,0,0,11,0,0,0,0,0,13
Buckten,0,2,2,11,0,0,0,0,0,13
Buus,0,0,0,12,0,0,0,0,0,13
Diepflingen,0,3,4,6,0,0,0,1,1,13
Gelterkinden,0,9,13,43,0,1,1,2,0,13
Häfelfingen,0,0,0,4,0,0,0,0,0,13
Hemmiken,0,0,0,2,0,0,0,0,0,13
Itingen,0,1,3,16,0,0,0,19,0,13
Känerkinden,0,0,0,8,0,0,0,0,1,13
Kilchberg (BL),0,2,0,8,0,0,0,0,0,13
Läufelfingen,0,0,1,12,0,0,0,0,0,13
Maisprach,0,2,3,13,0,0,0,0,0,13
Nusshof,0,1,0,8,0,0,0,0,1,13
Oltingen,0,2,1,3,0,0,1,0,0,13
Ormalingen,0,3,2,16,0,0,0,22,1,13
Rickenbach (BL),0,1,2,8,0,0,0,0,0,13
Rothenfluh,0,0,3,9,0,0,0,0,1,13
Rümlingen,0,2,0,3,0,0,0,0,0,13
Rünenberg,0,2,1,7,0,0,0,0,0,13
Sissach,0,15,29,32,0,3,0,35,4,13
Tecknau,0,0,0,2,0,0,0,0,0,13
Tenniken,0,1,1,1,0,0,0,4,0,13
Thürnen,0,8,2,22,0,0,0,0,0,13
Wenslingen,0,2,2,4,0,0,0,2,0,13
Wintersingen,0,0,4,5,0,0,0,0,0,13
Wittinsburg,0,1,0,8,0,0,0,1,0,13
Zeglingen,0,1,1,11,0,0,0,0,0,13
Zunzgen,0,3,2,18,0,0,0,0,0,13
Arboldswil,0,1,0,15,0,0,0,0,0,13
Bennwil,0,0,0,8,0,0,0,3,0,13
Bretzwil,0,2,1,6,0,0,0,0,0,13
Diegten,0,8,10,20,0,0,0,2,1,13
Eptingen,0,0,0,4,0,0,0,0,0,13
Hölstein,0,1,5,26,0,0,0,17,0,13
Lampenberg,0,0,0,9,0,0,0,0,2,13
Langenbruck,0,0,1,5,0,0,0,0,0,13
Lauwil,0,3,0,8,0,0,0,0,1,13
Liedertswil,0,0,0,8,0,0,0,0,0,13
Niederdorf,0,2,0,12,0,0,0,0,0,13
Oberdorf (BL),0,0,2,17,0,0,0,12,0,13
Reigoldswil,0,2,2,11,0,0,0,0,0,13
Titterten,0,0,0,5,1,0,0,0,0,13
Waldenburg,0,0,1,8,0,0,0,0,0,13
Gächlingen,0,1,0,10,0,0,0,0,0,14
Löhningen,1,2,0,41,0,0,0,5,0,14
Neunkirch,0,3,2,36,0,0,0,1,0,14
Büttenhardt,0,0,0,7,0,0,0,0,0,14
Dörflingen,0,1,0,35,0,0,0,9,0,14
Lohn (SH),0,2,0,22,1,1,0,2,0,14
Stetten (SH),0,1,2,52,0,8,0,0,0,14
Thayngen,0,2,1,24,0,28,0,2,0,14
Bargen (SH),0,0,0,1,0,0,0,0,0,14
Beringen,0,2,0,48,0,25,0,0,1,14
Buchberg,0,0,0,18,0,0,0,0,0,14
Merishausen,0,0,1,15,0,1,0,1,1,14
Neuhausen am Rheinfall,0,1,0,9,0,23,0,5,0,14
Rüdlingen,0,0,1,35,1,0,0,0,0,14
Schaffhausen,0,31,2,78,0,153,0,7,0,14
Beggingen,0,0,0,0,0,0,0,0,0,14
Schleitheim,0,0,0,12,0,0,0,0,0,14
Siblingen,0,0,0,5,0,0,0,16,0,14
Buch (SH),0,1,1,13,0,0,0,0,0,14
Hemishofen,0,0,0,9,0,0,0,0,0,14
Ramsen,0,1,2,16,0,0,0,0,0,14
Stein am Rhein,0,0,0,28,0,11,0,2,0,14
Hallau,3,1,2,18,1,0,0,0,2,14
Oberhallau,0,0,0,2,0,0,0,1,0,14
Trasadingen,0,0,0,17,0,0,0,0,0,14
Wilchingen,0,1,0,13,0,0,0,3,0,14
Herisau,0,9,1,27,0,29,0,0,0,15
Hundwil,0,7,0,3,0,0,0,1,0,15
Schönengrund,0,1,1,4,0,0,0,0,0,15
Schwellbrunn,0,3,0,4,0,1,0,6,0,15
Stein (AR),0,0,4,17,0,0,0,0,0,15
Urnäsch,0,5,3,3,0,0,0,5,0,15
Waldstatt,0,3,2,9,0,1,1,6,0,15
Bühler,0,3,1,15,0,0,0,2,0,15
Gais,0,3,4,35,0,2,0,5,0,15
Speicher,0,4,1,19,0,0,0,8,0,15
Teufen (AR),1,11,13,41,0,1,0,2,0,15
Trogen,0,1,0,15,0,0,0,0,0,15
Grub (AR),0,0,0,2,0,1,0,0,0,15
Heiden,0,4,3,15,1,3,0,0,0,15
Lutzenberg,0,1,0,12,0,8,0,0,1,15
Rehetobel,0,1,0,7,0,5,0,0,0,15
Reute (AR),0,1,0,4,0,3,0,0,0,15
Wald (AR),0,0,0,4,0,2,0,0,0,15
Walzenhausen,1,2,0,8,0,4,0,0,0,15
Wolfhalden,0,7,1,11,0,5,0,0,0,15
Appenzell,0,5,2,57,0,0,0,0,0,16
Gonten,1,7,1,13,0,0,0,1,0,16
Schlatt-Haslen,1,2,0,6,0,0,0,0,0,16
Oberegg,0,5,4,15,0,0,0,0,1,16
Schwende-Rüte,0,6,7,105,0,0,0,1,0,16
Häggenschwil,0,2,0,21,0,2,0,0,0,17
Muolen,0,2,2,26,0,0,1,2,0,17
St. Gallen,8,11,6,125,0,119,0,31,0,17
Wittenbach,0,1,6,104,0,1,0,1,0,17
Berg (SG),0,0,1,2,0,0,0,0,0,17
Eggersriet,0,0,0,26,1,9,0,2,0,17
Goldach,0,0,0,29,0,30,0,0,0,17
Mörschwil,1,0,3,56,0,0,0,1,0,17
Rorschach,0,0,0,9,0,8,0,1,2,17
Rorschacherberg,0,1,2,34,0,27,0,0,0,17
Steinach,0,1,1,19,0,3,0,0,0,17
Tübach,0,2,3,14,0,0,0,1,0,17
Untereggen,0,0,0,14,0,0,0,0,0,17
